seed	case	epoch	learning_rate	query_count	query_loss_sum	query_loss	query_match_count	query_match	validation_count	validation_loss	validation_kl	validation_match_count	validation_match	is_best
43	no_gamma	66	0.001	400	400.9545593261719	1.0023863983154297	381	0.9525	100	3.5248517990112305	2.9983135986328127	24	0.24	False
43	no_gamma	67	0.001	400	396.98487854003906	0.9924621963500977	380	0.95	100	3.5170326232910156	2.990494689941406	24	0.24	True
43	no_gamma	68	0.001	400	400.8567066192627	1.0021417665481567	381	0.9525	100	3.5200841426849365	2.993546142578125	25	0.25	False
43	no_gamma	69	0.001	400	398.198055267334	0.995495138168335	381	0.9525	100	3.506863832473755	2.980325927734375	24	0.24	True
43	no_gamma	70	0.001	400	397.0442695617676	0.9926106739044189	380	0.95	100	3.5038087368011475	2.9772708129882814	24	0.24	True
43	no_gamma	71	0.001	400	397.61059188842773	0.9940264797210694	381	0.9525	100	3.5140702724456787	2.987532043457031	24	0.24	False
43	no_gamma	72	0.001	400	398.1390800476074	0.9953477001190185	381	0.9525	100	3.511765718460083	2.9852276611328126	24	0.24	False
43	no_gamma	73	0.001	400	392.46602630615234	0.9811650657653809	381	0.9525	100	3.513572931289673	2.987034912109375	24	0.24	False
43	no_gamma	74	0.001	400	393.67762756347656	0.9841940689086914	380	0.95	100	3.521446466445923	2.994908447265625	24	0.24	False
43	no_gamma	75	0.001	400	399.8340816497803	0.9995852041244507	383	0.9575	100	3.510467529296875	2.983929443359375	24	0.24	False
43	no_gamma	76	0.001	400	395.3587303161621	0.9883968257904052	384	0.96	100	3.5075173377990723	2.98097900390625	24	0.24	False
43	no_gamma	77	0.001	400	391.4128932952881	0.9785322332382203	383	0.9575	100	3.5105278491973877	2.9839898681640626	24	0.24	False
43	no_gamma	78	0.001	400	399.0907516479492	0.997726879119873	380	0.95	100	3.513996124267578	2.9874581909179687	23	0.23	False
43	no_gamma	79	0.001	400	395.75448989868164	0.9893862247467041	384	0.96	100	3.5173192024230957	2.99078125	25	0.25	False
43	no_gamma	80	0.001	400	395.5504493713379	0.9888761234283447	382	0.955	100	3.511979818344116	2.98544189453125	25	0.25	False
43	no_gamma	81	0.001	400	391.3510627746582	0.9783776569366455	383	0.9575	100	3.50873064994812	2.9821923828125	24	0.24	False
43	no_gamma	82	0.001	400	390.22780418395996	0.9755695104598999	381	0.9525	100	3.510158061981201	2.9836199951171873	24	0.24	False
43	no_gamma	83	0.001	400	387.36125469207764	0.9684031367301941	380	0.95	100	3.5098726749420166	2.983334655761719	25	0.25	False
43	no_gamma	84	0.001	400	388.1923370361328	0.9704808425903321	387	0.9675	100	3.504697561264038	2.9781594848632813	24	0.24	False
43	no_gamma	85	0.001	400	391.3681812286377	0.9784204530715942	382	0.955	100	3.513150930404663	2.986612548828125	24	0.24	False
43	no_gamma	86	0.001	400	387.60512924194336	0.9690128231048584	384	0.96	100	3.5104751586914062	2.983936767578125	23	0.23	False
43	no_gamma	87	0.001	400	391.23798751831055	0.9780949687957764	383	0.9575	100	3.51078462600708	2.9842462158203125	24	0.24	False
43	no_gamma	88	0.001	400	390.4434356689453	0.9761085891723633	382	0.955	100	3.5079405307769775	2.981402587890625	25	0.25	False
43	no_gamma	89	0.001	400	390.2921447753906	0.9757303619384765	384	0.96	100	3.5047216415405273	2.97818359375	25	0.25	False
43	no_gamma	90	0.001	400	384.92237854003906	0.9623059463500977	382	0.955	100	3.499464750289917	2.9729266357421875	24	0.24	True
43	no_gamma	91	0.001	400	384.3172950744629	0.9607932376861572	380	0.95	100	3.5019195079803467	2.9753814697265626	25	0.25	False
43	no_gamma	92	0.001	400	384.0894708633423	0.9602236771583557	387	0.9675	100	3.501861572265625	2.9753231811523437	25	0.25	False
43	no_gamma	93	0.001	400	381.33482360839844	0.9533370590209961	384	0.96	100	3.4968583583831787	2.9703204345703127	24	0.24	True
43	no_gamma	94	0.001	400	382.1048164367676	0.9552620410919189	383	0.9575	100	3.4961724281311035	2.969634704589844	24	0.24	True
43	no_gamma	95	0.001	400	384.67613220214844	0.9616903305053711	384	0.96	100	3.498366117477417	2.9718280029296875	24	0.24	False
43	no_gamma	96	0.001	400	380.6619415283203	0.9516548538208007	385	0.9625	100	3.495296001434326	2.9687579345703123	25	0.25	True
43	no_gamma	97	0.001	400	377.9708728790283	0.9449271821975708	384	0.96	100	3.497051239013672	2.9705133056640625	24	0.24	False
43	no_gamma	98	0.001	400	383.2169647216797	0.9580424118041992	384	0.96	100	3.500002384185791	2.97346435546875	25	0.25	False
43	no_gamma	99	0.001	400	382.82788467407227	0.9570697116851806	384	0.96	100	3.501735210418701	2.9751971435546873	25	0.25	False
43	no_gamma	100	0.001	400	380.62324142456055	0.9515581035614014	383	0.9575	100	3.5007238388061523	2.974185791015625	25	0.25	False
43	all_gamma	1	0.01	400	1944.3030395507812	4.860757598876953	6	0.015	100	4.871420860290527	4.344883422851563	1	0.01	True
43	all_gamma	2	0.01	400	1531.2990112304688	3.828247528076172	80	0.2	100	4.703825950622559	4.177287902832031	3	0.03	True
43	all_gamma	3	0.01	400	1234.752670288086	3.086881675720215	152	0.38	100	4.522122859954834	3.9955850219726563	8	0.08	True
43	all_gamma	4	0.01	400	1009.2939300537109	2.5232348251342773	240	0.6	100	4.461707592010498	3.935169982910156	12	0.12	True
43	all_gamma	5	0.01	400	828.9575424194336	2.072393856048584	290	0.725	100	4.26306676864624	3.7365289306640626	11	0.11	True
43	all_gamma	6	0.01	400	710.2819061279297	1.7757047653198241	322	0.805	100	4.221782207489014	3.695244140625	16	0.16	True
43	all_gamma	7	0.01	400	599.2214889526367	1.4980537223815917	348	0.87	100	4.220777988433838	3.6942401123046875	16	0.16	True
43	all_gamma	8	0.01	400	537.3679370880127	1.3434198427200317	363	0.9075	100	4.173339366912842	3.6468011474609376	12	0.12	True
43	all_gamma	9	0.01	400	492.85017585754395	1.23212543964386	369	0.9225	100	4.212326526641846	3.68578857421875	12	0.12	False
43	all_gamma	10	0.01	400	467.0327682495117	1.1675819206237792	372	0.93	100	4.245477676391602	3.718939208984375	13	0.13	False
43	all_gamma	11	0.01	400	426.1402168273926	1.0653505420684815	377	0.9425	100	4.204352378845215	3.6778143310546874	12	0.12	False
43	all_gamma	12	0.01	400	404.30541229248047	1.010763530731201	378	0.945	100	4.135097503662109	3.6085595703125	10	0.1	True
43	all_gamma	13	0.01	400	366.95191955566406	0.9173797988891601	382	0.955	100	4.071885108947754	3.5453475952148437	15	0.15	True
43	all_gamma	14	0.01	400	356.2407169342041	0.8906017923355103	382	0.955	100	4.096771240234375	3.570233154296875	14	0.14	False
43	all_gamma	15	0.01	400	347.7803840637207	0.8694509601593018	381	0.9525	100	4.086204528808594	3.559666748046875	17	0.17	False
43	all_gamma	16	0.01	400	333.5078926086426	0.8337697315216065	385	0.9625	100	4.1606621742248535	3.6341238403320313	14	0.14	False
43	all_gamma	17	0.01	400	334.70858001708984	0.8367714500427246	381	0.9525	100	4.14986515045166	3.6233270263671873	14	0.14	False
43	all_gamma	18	0.01	400	327.96273040771484	0.8199068260192871	380	0.95	100	4.156926155090332	3.63038818359375	15	0.15	False
43	all_gamma	19	0.01	400	317.1446475982666	0.7928616189956665	389	0.9725	100	4.106387615203857	3.579849853515625	14	0.14	False
43	all_gamma	20	0.01	400	308.23337745666504	0.7705834436416626	386	0.965	100	4.083644390106201	3.5571063232421873	15	0.15	False
43	all_gamma	21	0.01	400	304.40606689453125	0.7610151672363281	383	0.9575	100	4.088559150695801	3.5620211791992187	15	0.15	False
43	all_gamma	22	0.01	400	305.69460678100586	0.7642365169525146	389	0.9725	100	4.069836139678955	3.54329833984375	16	0.16	True
43	all_gamma	23	0.01	400	301.0808563232422	0.7527021408081055	382	0.955	100	4.08345365524292	3.556915283203125	13	0.13	False
43	all_gamma	24	0.01	400	300.7788419723511	0.7519471049308777	382	0.955	100	4.073866367340088	3.5473284912109375	16	0.16	False
43	all_gamma	25	0.01	400	293.71889877319336	0.7342972469329834	385	0.9625	100	4.0843353271484375	3.557797546386719	17	0.17	False
43	all_gamma	26	0.01	400	290.8094081878662	0.7270235204696656	387	0.9675	100	4.0396857261657715	3.513147888183594	16	0.16	True
43	all_gamma	27	0.01	400	289.81366539001465	0.7245341634750366	383	0.9575	100	4.037303924560547	3.5107656860351564	14	0.14	True
43	all_gamma	28	0.01	400	290.833065032959	0.7270826625823975	381	0.9525	100	4.080653190612793	3.5541152954101562	17	0.17	False
43	all_gamma	29	0.01	400	290.67230701446533	0.7266807675361633	389	0.9725	100	4.102306842803955	3.57576904296875	16	0.16	False
43	all_gamma	30	0.01	400	290.6577434539795	0.7266443586349487	384	0.96	100	4.132008075714111	3.6054702758789063	16	0.16	False
43	all_gamma	31	0.01	400	289.1694641113281	0.7229236602783203	388	0.97	100	4.159056186676025	3.632518310546875	15	0.15	False
43	all_gamma	32	0.01	400	290.85948181152344	0.7271487045288086	390	0.975	100	4.107425212860107	3.580887451171875	13	0.13	False
43	all_gamma	33	0.01	400	281.7178783416748	0.704294695854187	391	0.9775	100	4.101373672485352	3.5748358154296875	16	0.16	False
43	all_gamma	34	0.01	400	280.62259674072266	0.7015564918518067	389	0.9725	100	4.0858154296875	3.55927734375	15	0.15	False
43	all_gamma	35	0.01	400	279.3912010192871	0.6984780025482178	388	0.97	100	4.074708461761475	3.548170471191406	15	0.15	False
43	all_gamma	36	0.01	400	280.377028465271	0.7009425711631775	384	0.96	100	4.054145812988281	3.5276080322265626	18	0.18	False
43	all_gamma	37	0.01	400	282.5525131225586	0.7063812828063964	381	0.9525	100	4.065165996551514	3.5386279296875	14	0.14	False
43	all_gamma	38	0.01	400	283.9793510437012	0.7099483776092529	381	0.9525	100	4.006675720214844	3.480137939453125	14	0.14	True
43	all_gamma	39	0.01	400	278.9052505493164	0.697263126373291	385	0.9625	100	4.0086188316345215	3.482080993652344	14	0.14	False
43	all_gamma	40	0.01	400	275.0885925292969	0.6877214813232422	384	0.96	100	3.994845390319824	3.4683071899414064	14	0.14	True
43	all_gamma	41	0.01	400	275.3951778411865	0.6884879446029664	385	0.9625	100	3.9869236946105957	3.460386047363281	17	0.17	True
43	all_gamma	42	0.01	400	275.1173629760742	0.6877934074401856	388	0.97	100	4.015105724334717	3.4885675048828126	15	0.15	False
43	all_gamma	43	0.01	400	274.7499237060547	0.6868748092651367	391	0.9775	100	4.011855602264404	3.4853173828125	15	0.15	False
43	all_gamma	44	0.01	400	272.5638179779053	0.6814095449447631	382	0.955	100	3.9836981296539307	3.4571603393554686	12	0.12	True
43	all_gamma	45	0.01	400	273.9859046936035	0.6849647617340088	387	0.9675	100	3.976388454437256	3.4498504638671874	16	0.16	True
43	all_gamma	46	0.01	400	268.0703315734863	0.6701758289337159	388	0.97	100	3.981489896774292	3.4549517822265625	16	0.16	False
43	all_gamma	47	0.01	400	267.68902587890625	0.6692225646972656	394	0.985	100	3.9352102279663086	3.408671875	17	0.17	True
43	all_gamma	48	0.01	400	268.4062395095825	0.6710155987739563	380	0.95	100	3.939101457595825	3.4125628662109375	16	0.16	False
43	all_gamma	49	0.01	400	264.82450008392334	0.6620612502098083	388	0.97	100	3.9138200283050537	3.3872821044921877	16	0.16	True
43	all_gamma	50	0.01	400	266.9486389160156	0.667371597290039	387	0.9675	100	3.9927282333374023	3.466190185546875	16	0.16	False
43	all_gamma	51	0.01	400	270.16503524780273	0.6754125881195069	383	0.9575	100	3.950521230697632	3.423983459472656	19	0.19	False
43	all_gamma	52	0.01	400	268.61438369750977	0.6715359592437744	379	0.9475	100	3.945384979248047	3.4188470458984375	18	0.18	False
43	all_gamma	53	0.01	400	263.9950895309448	0.659987723827362	386	0.965	100	3.9182608127593994	3.3917227172851563	16	0.16	False
43	all_gamma	54	0.01	400	265.3303470611572	0.663325867652893	387	0.9675	100	3.9680864810943604	3.4415484619140626	14	0.14	False
43	all_gamma	55	0.01	400	262.99462509155273	0.6574865627288818	390	0.975	100	3.9673662185668945	3.4408279418945313	15	0.15	False
43	all_gamma	56	0.01	400	262.7958393096924	0.656989598274231	382	0.955	100	4.014864921569824	3.4883267211914064	13	0.13	False
43	all_gamma	57	0.01	400	263.6729278564453	0.6591823196411133	384	0.96	100	4.075438022613525	3.5488995361328124	13	0.13	False
43	all_gamma	58	0.01	400	260.6747512817383	0.6516868782043457	387	0.9675	100	4.047896862030029	3.5213592529296873	13	0.13	False
43	all_gamma	59	0.01	400	258.3300943374634	0.6458252358436585	391	0.9775	100	4.048491954803467	3.5219537353515626	11	0.11	False
43	all_gamma	60	0.01	400	267.4705333709717	0.6686763334274292	387	0.9675	100	4.040670871734619	3.5141326904296877	11	0.11	False
43	all_gamma	61	0.001	400	259.8367223739624	0.649591805934906	384	0.96	100	4.01373291015625	3.4871954345703124	15	0.15	False
43	all_gamma	62	0.001	400	258.43642711639404	0.6460910677909851	390	0.975	100	4.031400680541992	3.5048626708984374	14	0.14	False
43	all_gamma	63	0.001	400	260.0635652542114	0.6501589131355285	386	0.965	100	4.040339946746826	3.513802185058594	14	0.14	False
43	all_gamma	64	0.001	400	257.80191802978516	0.6445047950744629	393	0.9825	100	4.020617485046387	3.49407958984375	14	0.14	False
43	all_gamma	65	0.001	400	255.66724014282227	0.6391681003570556	391	0.9775	100	4.021612167358398	3.4950741577148436	14	0.14	False
43	all_gamma	66	0.001	400	257.5461368560791	0.6438653421401977	389	0.9725	100	4.03616189956665	3.5096240234375	13	0.13	False
43	all_gamma	67	0.001	400	254.92516326904297	0.6373129081726074	392	0.98	100	4.024773597717285	3.498236083984375	13	0.13	False
43	all_gamma	68	0.001	400	257.8635711669922	0.6446589279174805	392	0.98	100	4.023388385772705	3.4968502807617186	13	0.13	False
43	all_gamma	69	0.001	400	254.6877670288086	0.6367194175720214	393	0.9825	100	4.028626441955566	3.502088623046875	13	0.13	False
43	all_gamma	70	0.001	400	254.14520263671875	0.6353630065917969	390	0.975	100	4.028468132019043	3.5019302368164062	15	0.15	False
43	all_gamma	71	0.001	400	253.91297340393066	0.6347824335098267	388	0.97	100	4.013696670532227	3.4871588134765625	13	0.13	False
43	all_gamma	72	0.001	400	256.54488945007324	0.6413622236251831	386	0.965	100	4.007294654846191	3.4807565307617185	15	0.15	False
43	all_gamma	73	0.001	400	252.08378410339355	0.6302094602584839	392	0.98	100	4.013223171234131	3.4866851806640624	16	0.16	False
43	all_gamma	74	0.001	400	254.1991319656372	0.635497829914093	389	0.9725	100	4.0200910568237305	3.4935531616210938	15	0.15	False
43	all_gamma	75	0.001	400	256.2807331085205	0.6407018327713012	386	0.965	100	4.014880657196045	3.4883428955078126	15	0.15	False
43	all_gamma	76	0.001	400	252.11238765716553	0.6302809691429139	394	0.985	100	4.028450965881348	3.5019125366210937	16	0.16	False
43	all_gamma	77	0.001	400	252.1030511856079	0.6302576279640197	394	0.985	100	4.029333591461182	3.50279541015625	14	0.14	False
43	all_gamma	78	0.001	400	257.5386505126953	0.6438466262817383	388	0.97	100	4.029149532318115	3.502611083984375	14	0.14	False
43	all_gamma	79	0.001	400	256.0631294250488	0.6401578235626221	387	0.9675	100	4.023420810699463	3.4968829345703125	15	0.15	False
43	all_gamma	80	0.001	400	252.8661403656006	0.6321653509140015	386	0.965	100	4.026741981506348	3.5002041625976563	14	0.14	False
43	all_gamma	81	0.001	400	253.71446990966797	0.6342861747741699	395	0.9875	100	4.006736755371094	3.480199279785156	14	0.14	False
43	all_gamma	82	0.001	400	253.3835220336914	0.6334588050842285	388	0.97	100	4.0293803215026855	3.502841796875	14	0.14	False
43	all_gamma	83	0.001	400	252.91625785827637	0.632290644645691	388	0.97	100	4.041106700897217	3.5145684814453126	14	0.14	False
43	all_gamma	84	0.001	400	252.62895393371582	0.6315723848342896	391	0.9775	100	4.015926837921143	3.4893890380859376	14	0.14	False
43	all_gamma	85	0.001	400	255.6732063293457	0.6391830158233642	390	0.975	100	4.030617713928223	3.50407958984375	14	0.14	False
43	all_gamma	86	0.001	400	251.2105197906494	0.6280262994766236	387	0.9675	100	4.037988662719727	3.511451416015625	14	0.14	False
43	all_gamma	87	0.001	400	251.92292404174805	0.6298073101043701	388	0.97	100	4.021520137786865	3.4949822998046876	15	0.15	False
43	all_gamma	88	0.001	400	252.34057807922363	0.6308514451980591	387	0.9675	100	4.018411636352539	3.4918731689453124	13	0.13	False
43	all_gamma	89	0.001	400	252.26267623901367	0.6306566905975342	393	0.9825	100	4.013343334197998	3.486805114746094	13	0.13	False
43	all_gamma	90	0.001	400	252.86043739318848	0.6321510934829712	388	0.97	100	4.002193450927734	3.475655517578125	14	0.14	False
43	all_gamma	91	0.001	400	252.1047601699829	0.6302619004249572	385	0.9625	100	4.019768238067627	3.4932305908203123	13	0.13	False
43	all_gamma	92	0.001	400	250.80218696594238	0.627005467414856	391	0.9775	100	4.0101165771484375	3.4835791015625	14	0.14	False
43	all_gamma	93	0.001	400	250.61549377441406	0.6265387344360351	391	0.9775	100	4.021057605743408	3.4945193481445314	14	0.14	False
43	all_gamma	94	0.001	400	251.12007904052734	0.6278001976013183	391	0.9775	100	4.017321586608887	3.49078369140625	14	0.14	False
43	all_gamma	95	0.001	400	252.3695478439331	0.6309238696098327	394	0.985	100	3.996389150619507	3.46985107421875	14	0.14	False
43	all_gamma	96	0.001	400	251.29130744934082	0.628228268623352	391	0.9775	100	4.0140180587768555	3.4874801635742188	15	0.15	False
43	all_gamma	97	0.001	400	251.35251235961914	0.6283812808990479	387	0.9675	100	4.014685153961182	3.4881475830078124	14	0.14	False
43	all_gamma	98	0.001	400	254.566162109375	0.6364154052734375	389	0.9725	100	4.0204315185546875	3.493893737792969	14	0.14	False
43	all_gamma	99	0.001	400	251.03420162200928	0.6275855040550232	391	0.9775	100	4.0156168937683105	3.4890786743164064	14	0.14	False
43	all_gamma	100	0.001	400	250.5724401473999	0.6264311003684998	390	0.975	100	4.026669025421143	3.5001312255859376	14	0.14	False
43	drop_stem	1	0.01	400	1925.7087478637695	4.814271869659424	9	0.0225	100	4.848151206970215	4.321613159179687	2	0.02	True
43	drop_stem	2	0.01	400	1489.553108215332	3.72388277053833	83	0.2075	100	4.8101935386657715	4.283655395507813	3	0.03	True
43	drop_stem	3	0.01	400	1173.7655792236328	2.934413948059082	181	0.4525	100	4.4915924072265625	3.965054626464844	5	0.05	True
43	drop_stem	4	0.01	400	986.7804298400879	2.4669510746002197	250	0.625	100	4.396844387054443	3.870306091308594	12	0.12	True
43	drop_stem	5	0.01	400	803.4297904968262	2.0085744762420656	289	0.7225	100	4.197479248046875	3.6709414672851564	12	0.12	True
43	drop_stem	6	0.01	400	684.3638458251953	1.7109096145629883	336	0.84	100	4.2068634033203125	3.6803253173828123	13	0.13	False
43	drop_stem	7	0.01	400	578.0147743225098	1.4450369358062745	357	0.8925	100	4.231307506561279	3.704769287109375	11	0.11	False
43	drop_stem	8	0.01	400	505.32080459594727	1.263302011489868	362	0.905	100	4.199838638305664	3.6733001708984374	11	0.11	False
43	drop_stem	9	0.01	400	472.7245864868164	1.181811466217041	363	0.9075	100	4.259943008422852	3.7334051513671875	12	0.12	False
