case	epoch	learning_rate	query_count	query_loss_sum	query_loss	query_match_count	query_match	validation_count	validation_loss	validation_kl	validation_match_count	validation_match	is_best
no_gamma	43	0.01	400	558.2968902587891	1.3957422256469727	368	0.92	100	3.813795804977417	3.3315338134765624	13	0.13	True
no_gamma	44	0.01	400	545.5894813537598	1.3639737033843995	369	0.9225	100	3.8009748458862305	3.31871337890625	13	0.13	True
no_gamma	45	0.01	400	537.7976951599121	1.3444942378997802	360	0.9	100	3.789163827896118	3.3069024658203126	13	0.13	True
no_gamma	46	0.01	400	515.0613460540771	1.287653365135193	366	0.915	100	3.773418426513672	3.291156921386719	14	0.14	True
no_gamma	47	0.01	400	503.9210205078125	1.2598025512695312	371	0.9275	100	3.7595465183258057	3.277284851074219	14	0.14	True
no_gamma	48	0.01	400	499.8802680969238	1.2497006702423095	370	0.925	100	3.745847702026367	3.2635858154296873	15	0.15	True
no_gamma	49	0.01	400	483.92139625549316	1.209803490638733	373	0.9325	100	3.7377355098724365	3.2554736328125	15	0.15	True
no_gamma	50	0.01	400	471.7102508544922	1.1792756271362306	373	0.9325	100	3.7247984409332275	3.24253662109375	15	0.15	True
no_gamma	51	0.01	400	468.1885471343994	1.1704713678359986	375	0.9375	100	3.7106194496154785	3.228358154296875	15	0.15	True
no_gamma	52	0.01	400	460.2565498352051	1.1506413745880126	373	0.9325	100	3.712263822555542	3.230002136230469	14	0.14	False
no_gamma	53	0.01	400	453.76287841796875	1.1344071960449218	376	0.94	100	3.7008399963378906	3.2185784912109376	14	0.14	True
no_gamma	54	0.01	400	445.71179580688477	1.114279489517212	375	0.9375	100	3.6953282356262207	3.21306640625	15	0.15	True
no_gamma	55	0.01	400	434.4703788757324	1.086175947189331	379	0.9475	100	3.678798198699951	3.1965362548828127	15	0.15	True
no_gamma	56	0.01	400	422.7043762207031	1.0567609405517577	377	0.9425	100	3.676198720932007	3.193936767578125	15	0.15	True
no_gamma	57	0.01	400	420.876989364624	1.05219247341156	377	0.9425	100	3.6751904487609863	3.1929287719726562	16	0.16	True
no_gamma	58	0.01	400	410.6900339126587	1.0267250847816467	375	0.9375	100	3.663027763366699	3.1807666015625	16	0.16	True
no_gamma	59	0.01	400	406.91711807250977	1.0172927951812745	380	0.95	100	3.6424479484558105	3.160186462402344	17	0.17	True
no_gamma	60	0.01	400	402.29298400878906	1.0057324600219726	376	0.94	100	3.6453874111175537	3.1631259155273437	16	0.16	False
no_gamma	61	0.001	400	395.12543869018555	0.9878135967254639	377	0.9425	100	3.6466710567474365	3.1644091796875	15	0.15	False
no_gamma	62	0.001	400	392.0002746582031	0.9800006866455078	382	0.955	100	3.6506717205047607	3.1684100341796877	15	0.15	False
no_gamma	63	0.001	400	394.66223526000977	0.9866555881500244	378	0.945	100	3.6471900939941406	3.1649285888671876	16	0.16	False
no_gamma	64	0.001	400	396.5675411224365	0.9914188528060913	375	0.9375	100	3.6449711322784424	3.1627093505859376	17	0.17	False
no_gamma	65	0.001	400	391.65538597106934	0.9791384649276733	378	0.945	100	3.642322301864624	3.1600604248046875	16	0.16	True
no_gamma	66	0.001	400	393.9697723388672	0.984924430847168	374	0.935	100	3.648512601852417	3.166250915527344	16	0.16	False
no_gamma	67	0.001	400	395.1085891723633	0.9877714729309082	374	0.935	100	3.6415605545043945	3.159299011230469	16	0.16	True
no_gamma	68	0.001	400	388.9626770019531	0.9724066925048828	375	0.9375	100	3.632754325866699	3.1504925537109374	16	0.16	True
no_gamma	69	0.001	400	387.99489974975586	0.9699872493743896	383	0.9575	100	3.6303188800811768	3.1480572509765623	17	0.17	True
no_gamma	70	0.001	400	388.6104278564453	0.9715260696411133	378	0.945	100	3.6353628635406494	3.153100891113281	15	0.15	False
no_gamma	71	0.001	400	385.5379943847656	0.963844985961914	378	0.945	100	3.6314384937286377	3.1491769409179686	15	0.15	False
no_gamma	72	0.001	400	382.77107429504395	0.9569276857376099	380	0.95	100	3.6343705654144287	3.1521087646484376	15	0.15	False
no_gamma	73	0.001	400	388.36413192749023	0.9709103298187256	382	0.955	100	3.6340396404266357	3.1517779541015627	16	0.16	False
no_gamma	74	0.001	400	390.8144073486328	0.977036018371582	380	0.95	100	3.632509708404541	3.1502481079101563	16	0.16	False
no_gamma	75	0.001	400	388.4155464172363	0.9710388660430909	377	0.9425	100	3.634042263031006	3.151780700683594	16	0.16	False
no_gamma	76	0.001	400	385.6903705596924	0.964225926399231	380	0.95	100	3.635557174682617	3.153295593261719	16	0.16	False
no_gamma	77	0.001	400	388.49205017089844	0.9712301254272461	375	0.9375	100	3.63349986076355	3.1512384033203125	14	0.14	False
no_gamma	78	0.001	400	385.86246490478516	0.9646561622619629	379	0.9475	100	3.624986410140991	3.142724914550781	16	0.16	True
no_gamma	79	0.001	400	392.5621814727783	0.9814054536819458	380	0.95	100	3.6307835578918457	3.1485223388671875	15	0.15	False
no_gamma	80	0.001	400	384.85036849975586	0.9621259212493897	379	0.9475	100	3.6293437480926514	3.14708251953125	15	0.15	False
no_gamma	81	0.001	400	386.0383815765381	0.9650959539413452	375	0.9375	100	3.6410326957702637	3.1587710571289063	15	0.15	False
no_gamma	82	0.001	400	388.6141128540039	0.9715352821350097	379	0.9475	100	3.6333107948303223	3.1510488891601565	15	0.15	False
no_gamma	83	0.001	400	384.5201930999756	0.961300482749939	379	0.9475	100	3.6241238117218018	3.1418621826171873	16	0.16	True
no_gamma	84	0.001	400	379.1550521850586	0.9478876304626465	381	0.9525	100	3.62391996383667	3.1416583251953125	16	0.16	True
no_gamma	85	0.001	400	379.6843795776367	0.9492109489440917	380	0.95	100	3.6243093013763428	3.1420477294921874	17	0.17	False
no_gamma	86	0.001	400	382.75267601013184	0.9568816900253296	379	0.9475	100	3.618258237838745	3.1359967041015624	16	0.16	True
no_gamma	87	0.001	400	381.3431625366211	0.9533579063415527	383	0.9575	100	3.6188578605651855	3.136596374511719	16	0.16	False
no_gamma	88	0.001	400	383.2662830352783	0.9581657075881957	372	0.93	100	3.6189889907836914	3.136726989746094	16	0.16	False
no_gamma	89	0.001	400	379.92114067077637	0.9498028516769409	381	0.9525	100	3.6146435737609863	3.132381591796875	16	0.16	True
no_gamma	90	0.001	400	382.7643041610718	0.9569107604026794	374	0.935	100	3.612305164337158	3.1300433349609373	15	0.15	True
no_gamma	91	0.001	400	380.17678451538086	0.9504419612884522	382	0.955	100	3.613291025161743	3.1310296630859376	16	0.16	False
no_gamma	92	0.001	400	382.02356338500977	0.9550589084625244	378	0.945	100	3.614434242248535	3.1321728515625	16	0.16	False
no_gamma	93	0.001	400	380.58532333374023	0.9514633083343506	381	0.9525	100	3.612952709197998	3.1306915283203125	16	0.16	False
no_gamma	94	0.001	400	378.16928482055664	0.9454232120513916	381	0.9525	100	3.6108272075653076	3.128565673828125	15	0.15	True
no_gamma	95	0.001	400	376.22723388671875	0.9405680847167969	379	0.9475	100	3.613377809524536	3.1311163330078124	15	0.15	False
no_gamma	96	0.001	400	376.8468551635742	0.9421171379089356	380	0.95	100	3.622791290283203	3.1405300903320312	15	0.15	False
no_gamma	97	0.001	400	371.7628574371338	0.9294071435928345	377	0.9425	100	3.6253743171691895	3.14311279296875	15	0.15	False
no_gamma	98	0.001	400	372.88371658325195	0.9322092914581299	377	0.9425	100	3.620323419570923	3.1380615234375	16	0.16	False
no_gamma	99	0.001	400	374.76065254211426	0.9369016313552856	378	0.945	100	3.619169235229492	3.136907958984375	15	0.15	False
no_gamma	100	0.001	400	374.72119998931885	0.9368029999732971	385	0.9625	100	3.6157872676849365	3.133525695800781	14	0.14	False
only_stem	1	0.01	400	1850.9006805419922	4.6272517013549805	7	0.0175	100	4.6487531661987305	4.166491088867187	0	0.0	True
only_stem	2	0.01	400	1800.8881225585938	4.5022203063964845	15	0.0375	100	4.632047176361084	4.14978515625	0	0.0	True
only_stem	3	0.01	400	1751.6643829345703	4.379160957336426	30	0.075	100	4.594807147979736	4.112545776367187	0	0.0	True
only_stem	4	0.01	400	1703.0836486816406	4.257709121704101	59	0.1475	100	4.571329116821289	4.0890673828125	2	0.02	True
only_stem	5	0.01	400	1657.5730819702148	4.143932704925537	83	0.2075	100	4.544460296630859	4.062198486328125	3	0.03	True
only_stem	6	0.01	400	1611.9291687011719	4.029822921752929	115	0.2875	100	4.52470064163208	4.042439575195313	3	0.03	True
only_stem	7	0.01	400	1570.456657409668	3.92614164352417	125	0.3125	100	4.509692668914795	4.027431640625	5	0.05	True
only_stem	8	0.01	400	1533.1774291992188	3.832943572998047	124	0.31	100	4.495662689208984	4.01340087890625	4	0.04	True
only_stem	9	0.01	400	1485.080421447754	3.712701053619385	146	0.365	100	4.481715679168701	3.9994537353515627	4	0.04	True
only_stem	10	0.01	400	1443.790901184082	3.6094772529602053	156	0.39	100	4.463658809661865	3.9813973999023435	4	0.04	True
only_stem	11	0.01	400	1407.8648529052734	3.519662132263184	176	0.44	100	4.445886135101318	3.9636245727539063	5	0.05	True
only_stem	12	0.01	400	1367.407600402832	3.41851900100708	187	0.4675	100	4.429183483123779	3.946921691894531	5	0.05	True
only_stem	13	0.01	400	1328.3162078857422	3.3207905197143557	209	0.5225	100	4.409492492675781	3.9272311401367186	5	0.05	True
only_stem	14	0.01	400	1295.0983810424805	3.2377459526062013	209	0.5225	100	4.3911662101745605	3.9089044189453124	6	0.06	True
only_stem	15	0.01	400	1260.0760955810547	3.1501902389526366	226	0.565	100	4.373224258422852	3.8909625244140624	4	0.04	True
only_stem	16	0.01	400	1221.280387878418	3.0532009696960447	239	0.5975	100	4.359427452087402	3.87716552734375	6	0.06	True
only_stem	17	0.01	400	1185.4688873291016	2.963672218322754	240	0.6	100	4.342851638793945	3.8605902099609377	6	0.06	True
only_stem	18	0.01	400	1157.8009948730469	2.894502487182617	246	0.615	100	4.323280334472656	3.841019287109375	7	0.07	True
only_stem	19	0.01	400	1119.1007919311523	2.797751979827881	269	0.6725	100	4.301555633544922	3.81929443359375	8	0.08	True
only_stem	20	0.01	400	1088.885154724121	2.722212886810303	269	0.6725	100	4.290333271026611	3.8080718994140623	7	0.07	True
only_stem	21	0.01	400	1056.1770629882812	2.640442657470703	270	0.675	100	4.273287773132324	3.791026611328125	8	0.08	True
only_stem	22	0.01	400	1022.0959625244141	2.5552399063110354	288	0.72	100	4.256781101226807	3.774519348144531	8	0.08	True
only_stem	23	0.01	400	994.0182991027832	2.485045747756958	289	0.7225	100	4.233678340911865	3.751417236328125	8	0.08	True
only_stem	24	0.01	400	961.4505767822266	2.4036264419555664	294	0.735	100	4.217633247375488	3.7353717041015626	7	0.07	True
only_stem	25	0.01	400	932.1527862548828	2.330381965637207	310	0.775	100	4.203510761260986	3.7212490844726562	9	0.09	True
only_stem	26	0.01	400	905.5459442138672	2.263864860534668	314	0.785	100	4.183809280395508	3.7015478515625	8	0.08	True
only_stem	27	0.01	400	882.7939682006836	2.206984920501709	317	0.7925	100	4.169294357299805	3.687032470703125	9	0.09	True
only_stem	28	0.01	400	847.9628524780273	2.1199071311950686	330	0.825	100	4.16416072845459	3.6818988037109377	8	0.08	True
only_stem	29	0.01	400	822.2667846679688	2.055666961669922	333	0.8325	100	4.1451826095581055	3.662921142578125	8	0.08	True
only_stem	30	0.01	400	801.0368118286133	2.002592029571533	330	0.825	100	4.135874271392822	3.6536123657226565	8	0.08	True
only_stem	31	0.01	400	779.2156734466553	1.9480391836166382	339	0.8475	100	4.115211486816406	3.6329501342773436	8	0.08	True
only_stem	32	0.01	400	750.9742221832275	1.8774355554580688	330	0.825	100	4.09578275680542	3.6135214233398436	8	0.08	True
only_stem	33	0.01	400	732.7838096618652	1.8319595241546631	339	0.8475	100	4.078474521636963	3.5962127685546874	10	0.1	True
only_stem	34	0.01	400	706.4854946136475	1.7662137365341186	344	0.86	100	4.053679943084717	3.57141845703125	10	0.1	True
only_stem	35	0.01	400	693.3729515075684	1.733432378768921	347	0.8675	100	4.042810440063477	3.560549011230469	11	0.11	True
only_stem	36	0.01	400	664.7736854553223	1.6619342136383057	348	0.87	100	4.02141809463501	3.539156494140625	10	0.1	True
only_stem	37	0.01	400	643.0109939575195	1.6075274848937988	355	0.8875	100	4.006158351898193	3.5238967895507813	10	0.1	True
only_stem	38	0.01	400	623.8015060424805	1.5595037651062011	358	0.895	100	4.004420757293701	3.5221591186523438	11	0.11	True
only_stem	39	0.01	400	610.6460647583008	1.526615161895752	359	0.8975	100	3.9866044521331787	3.50434326171875	10	0.1	True
only_stem	40	0.01	400	590.0069007873535	1.4750172519683837	357	0.8925	100	3.977023124694824	3.4947613525390624	11	0.11	True
only_stem	41	0.01	400	579.4516716003418	1.4486291790008545	366	0.915	100	3.962446928024292	3.4801849365234374	12	0.12	True
only_stem	42	0.01	400	561.3773193359375	1.4034432983398437	363	0.9075	100	3.9481163024902344	3.4658544921875	12	0.12	True
only_stem	43	0.01	400	547.2237777709961	1.3680594444274903	362	0.905	100	3.935866594314575	3.453604736328125	12	0.12	True
only_stem	44	0.01	400	534.3125038146973	1.335781259536743	368	0.92	100	3.9269354343414307	3.444673767089844	12	0.12	True
only_stem	45	0.01	400	526.0498542785645	1.315124635696411	367	0.9175	100	3.9257235527038574	3.4434619140625	14	0.14	True
only_stem	46	0.01	400	504.38048934936523	1.260951223373413	371	0.9275	100	3.9060587882995605	3.423797302246094	13	0.13	True
only_stem	47	0.01	400	495.2868232727051	1.2382170581817626	371	0.9275	100	3.895186424255371	3.4129248046875	14	0.14	True
only_stem	48	0.01	400	488.21129608154297	1.2205282402038575	376	0.94	100	3.8823869228363037	3.4001254272460937	14	0.14	True
only_stem	49	0.01	400	473.644474029541	1.1841111850738526	379	0.9475	100	3.8800981044769287	3.3978366088867187	14	0.14	True
only_stem	50	0.01	400	463.67140007019043	1.159178500175476	375	0.9375	100	3.8553218841552734	3.373060302734375	14	0.14	True
only_stem	51	0.01	400	459.7058868408203	1.1492647171020507	372	0.93	100	3.849626064300537	3.367364501953125	14	0.14	True
only_stem	52	0.01	400	452.88703536987305	1.1322175884246826	378	0.945	100	3.8556692600250244	3.373406982421875	14	0.14	False
only_stem	53	0.01	400	444.8806610107422	1.1122016525268554	375	0.9375	100	3.847698926925659	3.36543701171875	14	0.14	True
only_stem	54	0.01	400	437.7709770202637	1.0944274425506593	377	0.9425	100	3.840623617172241	3.3583624267578127	14	0.14	True
only_stem	55	0.01	400	427.37545013427734	1.0684386253356934	378	0.945	100	3.832407236099243	3.3501455688476565	14	0.14	True
only_stem	56	0.01	400	416.7255458831787	1.0418138647079467	377	0.9425	100	3.834256887435913	3.3519952392578123	14	0.14	False
only_stem	57	0.01	400	414.36310958862305	1.0359077739715576	377	0.9425	100	3.8256096839904785	3.343348083496094	14	0.14	True
only_stem	58	0.01	400	403.1705093383789	1.0079262733459473	376	0.94	100	3.8109917640686035	3.32873046875	14	0.14	True
only_stem	59	0.01	400	401.7701873779297	1.0044254684448242	376	0.94	100	3.7924230098724365	3.3101611328125	14	0.14	True
only_stem	60	0.01	400	395.3300666809082	0.9883251667022706	379	0.9475	100	3.7917327880859375	3.3094711303710938	15	0.15	True
only_stem	61	0.001	400	389.9652099609375	0.9749130249023438	374	0.935	100	3.794877529144287	3.3126156616210936	15	0.15	False
only_stem	62	0.001	400	388.40882873535156	0.9710220718383789	380	0.95	100	3.8017942905426025	3.319532470703125	15	0.15	False
only_stem	63	0.001	400	389.5153999328613	0.9737884998321533	379	0.9475	100	3.7956700325012207	3.313408203125	15	0.15	False
only_stem	64	0.001	400	390.80871963500977	0.9770217990875244	377	0.9425	100	3.7888004779815674	3.3065390014648437	15	0.15	True
only_stem	65	0.001	400	384.76151275634766	0.9619037818908691	382	0.955	100	3.7915008068084717	3.3092391967773436	15	0.15	False
only_stem	66	0.001	400	388.7815761566162	0.9719539403915405	380	0.95	100	3.802000045776367	3.31973876953125	14	0.14	False
only_stem	67	0.001	400	389.6251525878906	0.9740628814697265	376	0.94	100	3.7981584072113037	3.3158969116210937	14	0.14	False
only_stem	68	0.001	400	383.6897659301758	0.9592244148254394	377	0.9425	100	3.7857179641723633	3.3034564208984376	15	0.15	True
only_stem	69	0.001	400	383.28041076660156	0.9582010269165039	382	0.955	100	3.7815802097320557	3.2993182373046874	14	0.14	True
only_stem	70	0.001	400	383.43757247924805	0.9585939311981201	378	0.945	100	3.7840023040771484	3.30174072265625	15	0.15	False
only_stem	71	0.001	400	379.57526779174805	0.9489381694793702	383	0.9575	100	3.7877886295318604	3.30552734375	16	0.16	False
only_stem	72	0.001	400	376.62944984436035	0.9415736246109009	381	0.9525	100	3.78312611579895	3.300864562988281	16	0.16	False
only_stem	73	0.001	400	382.7986145019531	0.9569965362548828	381	0.9525	100	3.782918691635132	3.300657043457031	15	0.15	False
only_stem	74	0.001	400	385.21259117126465	0.9630314779281616	380	0.95	100	3.780433177947998	3.29817138671875	16	0.16	True
only_stem	75	0.001	400	382.4061813354492	0.956015453338623	378	0.945	100	3.7821807861328125	3.2999191284179688	15	0.15	False
only_stem	76	0.001	400	379.94996643066406	0.9498749160766602	382	0.955	100	3.7786412239074707	3.2963800048828125	14	0.14	True
only_stem	77	0.001	400	383.1507797241211	0.9578769493103028	377	0.9425	100	3.7813029289245605	3.299041748046875	15	0.15	False
only_stem	78	0.001	400	381.96605110168457	0.9549151277542114	379	0.9475	100	3.7789018154144287	3.296640625	14	0.14	False
only_stem	79	0.001	400	386.0475444793701	0.9651188611984253	381	0.9525	100	3.7780754566192627	3.2958139038085936	15	0.15	True
only_stem	80	0.001	400	379.04034423828125	0.9476008605957031	382	0.955	100	3.780470848083496	3.298209228515625	16	0.16	False
only_stem	81	0.001	400	380.5164337158203	0.9512910842895508	378	0.945	100	3.7862584590911865	3.303996887207031	16	0.16	False
only_stem	82	0.001	400	380.84123611450195	0.9521030902862548	381	0.9525	100	3.786228656768799	3.3039666748046876	14	0.14	False
only_stem	83	0.001	400	377.5870933532715	0.9439677333831787	379	0.9475	100	3.776776075363159	3.294514465332031	16	0.16	True
only_stem	84	0.001	400	374.02770042419434	0.9350692510604859	382	0.955	100	3.7820239067077637	3.299761962890625	16	0.16	False
only_stem	85	0.001	400	373.9668884277344	0.934917221069336	381	0.9525	100	3.78377103805542	3.3015093994140625	16	0.16	False
only_stem	86	0.001	400	376.3542776107788	0.940885694026947	381	0.9525	100	3.7750518321990967	3.2927902221679686	16	0.16	True
only_stem	87	0.001	400	373.8690528869629	0.9346726322174073	384	0.96	100	3.774864435195923	3.292602844238281	15	0.15	True
only_stem	88	0.001	400	377.78005599975586	0.9444501399993896	379	0.9475	100	3.7791736125946045	3.29691162109375	14	0.14	False
only_stem	89	0.001	400	375.2906379699707	0.9382265949249268	383	0.9575	100	3.776817798614502	3.2945562744140626	14	0.14	False
only_stem	90	0.001	400	378.0753917694092	0.9451884794235229	377	0.9425	100	3.773948907852173	3.291687316894531	13	0.13	True
only_stem	91	0.001	400	374.9370231628418	0.9373425579071045	384	0.96	100	3.7753825187683105	3.293121337890625	15	0.15	False
only_stem	92	0.001	400	375.7167625427246	0.9392919063568115	380	0.95	100	3.7735908031463623	3.291329345703125	15	0.15	True
only_stem	93	0.001	400	374.1063575744629	0.9352658939361572	378	0.945	100	3.772958993911743	3.2906976318359376	15	0.15	True
only_stem	94	0.001	400	374.533597946167	0.9363339948654175	378	0.945	100	3.775202512741089	3.292940979003906	14	0.14	False
only_stem	95	0.001	400	371.1424026489258	0.9278560066223145	380	0.95	100	3.771153688430786	3.2888922119140624	14	0.14	True
only_stem	96	0.001	400	371.31749725341797	0.928293743133545	380	0.95	100	3.768754243850708	3.2864923095703125	14	0.14	True
only_stem	97	0.001	400	366.3239154815674	0.9158097887039185	381	0.9525	100	3.770131826400757	3.2878704833984376	15	0.15	False
only_stem	98	0.001	400	367.1141242980957	0.9177853107452393	378	0.945	100	3.768130302429199	3.285869140625	15	0.15	True
only_stem	99	0.001	400	369.73697090148926	0.9243424272537232	381	0.9525	100	3.772597074508667	3.290335388183594	15	0.15	False
only_stem	100	0.001	400	368.614933013916	0.9215373325347901	384	0.96	100	3.771430492401123	3.2891690063476564	15	0.15	False
only_block_bn1	1	0.01	400	1851.9207305908203	4.629801826477051	4	0.01	100	4.66975212097168	4.187490539550781	2	0.02	True
only_block_bn1	2	0.01	400	1798.7910614013672	4.496977653503418	16	0.04	100	4.635021686553955	4.152760009765625	2	0.02	True
only_block_bn1	3	0.01	400	1744.9592742919922	4.3623981857299805	29	0.0725	100	4.589688301086426	4.107426452636719	2	0.02	True
only_block_bn1	4	0.01	400	1698.8756561279297	4.247189140319824	60	0.15	100	4.554922580718994	4.0726611328125	3	0.03	True
only_block_bn1	5	0.01	400	1645.6358489990234	4.114089622497558	90	0.225	100	4.5233588218688965	4.041097106933594	2	0.02	True
only_block_bn1	6	0.01	400	1596.735366821289	3.9918384170532226	114	0.285	100	4.501264572143555	4.019002990722656	5	0.05	True
only_block_bn1	7	0.01	400	1549.3435859680176	3.873358964920044	124	0.31	100	4.478946208953857	3.9966851806640626	5	0.05	True
only_block_bn1	8	0.01	400	1506.5431480407715	3.766357870101929	135	0.3375	100	4.4612345695495605	3.978973083496094	5	0.05	True
only_block_bn1	9	0.01	400	1452.6208190917969	3.631552047729492	145	0.3625	100	4.436666965484619	3.9544049072265626	8	0.08	True
only_block_bn1	10	0.01	400	1407.3873138427734	3.5184682846069335	163	0.4075	100	4.413041114807129	3.9307791137695314	8	0.08	True
only_block_bn1	11	0.01	400	1363.7116165161133	3.4092790412902834	179	0.4475	100	4.3889384269714355	3.9066766357421874	8	0.08	True
only_block_bn1	12	0.01	400	1318.5867767333984	3.296466941833496	203	0.5075	100	4.373699188232422	3.8914373779296874	7	0.07	True
only_block_bn1	13	0.01	400	1274.4988555908203	3.1862471389770506	214	0.535	100	4.347036838531494	3.8647747802734376	7	0.07	True
only_block_bn1	14	0.01	400	1235.6040344238281	3.08901008605957	227	0.5675	100	4.320011615753174	3.8377499389648437	8	0.08	True
only_block_bn1	15	0.01	400	1196.1684494018555	2.9904211235046385	234	0.585	100	4.294942378997803	3.8126806640625	8	0.08	True
only_block_bn1	16	0.01	400	1147.3158645629883	2.868289661407471	252	0.63	100	4.274234294891357	3.79197265625	11	0.11	True
