case	epoch	learning_rate	query_count	query_loss_sum	query_loss	query_match_count	query_match	validation_count	validation_loss	validation_kl	validation_match_count	validation_match	is_best
public_frozen_victim_train	1	0.01	400	1853.8804244995117	4.634701061248779	3	0.0075	100	4.684286594390869	4.202024841308594	0	0.0	True
public_frozen_victim_train	2	0.01	400	1813.7624969482422	4.534406242370605	13	0.0325	100	4.638312816619873	4.1560516357421875	1	0.01	True
public_frozen_victim_train	3	0.01	400	1772.0690994262695	4.430172748565674	16	0.04	100	4.595088005065918	4.112826232910156	4	0.04	True
public_frozen_victim_train	4	0.01	400	1736.6633758544922	4.34165843963623	39	0.0975	100	4.560996055603027	4.078734130859375	4	0.04	True
public_frozen_victim_train	5	0.01	400	1696.6400146484375	4.241600036621094	60	0.15	100	4.5306396484375	4.048378295898438	4	0.04	True
public_frozen_victim_train	6	0.01	400	1659.9222869873047	4.149805717468261	71	0.1775	100	4.505404949188232	4.023143615722656	4	0.04	True
public_frozen_victim_train	7	0.01	400	1626.8876419067383	4.067219104766846	82	0.205	100	4.483415126800537	4.001153564453125	5	0.05	True
public_frozen_victim_train	8	0.01	400	1594.7948608398438	3.9869871520996094	92	0.23	100	4.465076923370361	3.9828155517578123	5	0.05	True
public_frozen_victim_train	9	0.01	400	1554.1335334777832	3.885333833694458	109	0.2725	100	4.447870254516602	3.9656085205078124	6	0.06	True
public_frozen_victim_train	10	0.01	400	1524.4858322143555	3.811214580535889	114	0.285	100	4.419548034667969	3.937286682128906	6	0.06	True
public_frozen_victim_train	11	0.01	400	1491.6342163085938	3.7290855407714845	118	0.295	100	4.394814491271973	3.912552795410156	6	0.06	True
public_frozen_victim_train	12	0.01	400	1457.2409973144531	3.6431024932861327	138	0.345	100	4.375138282775879	3.8928765869140625	6	0.06	True
public_frozen_victim_train	13	0.01	400	1428.3304824829102	3.5708262062072755	142	0.355	100	4.355403423309326	3.8731417846679688	6	0.06	True
public_frozen_victim_train	14	0.01	400	1401.7994270324707	3.5044985675811766	147	0.3675	100	4.329575061798096	3.8473138427734375	6	0.06	True
public_frozen_victim_train	15	0.01	400	1373.961166381836	3.4349029159545896	160	0.4	100	4.304530143737793	3.82226806640625	6	0.06	True
public_frozen_victim_train	16	0.01	400	1337.343879699707	3.343359699249268	173	0.4325	100	4.287261962890625	3.8050006103515623	6	0.06	True
public_frozen_victim_train	17	0.01	400	1312.1969146728516	3.280492286682129	186	0.465	100	4.260739803314209	3.7784783935546873	7	0.07	True
public_frozen_victim_train	18	0.01	400	1284.9358024597168	3.212339506149292	187	0.4675	100	4.237414360046387	3.7551528930664064	7	0.07	True
public_frozen_victim_train	19	0.01	400	1251.9313888549805	3.129828472137451	199	0.4975	100	4.216090202331543	3.733828125	7	0.07	True
public_frozen_victim_train	20	0.01	400	1229.099868774414	3.072749671936035	204	0.51	100	4.195594310760498	3.7133331298828125	7	0.07	True
public_frozen_victim_train	21	0.01	400	1199.2413177490234	2.9981032943725587	212	0.53	100	4.1792216300964355	3.696960144042969	6	0.06	True
public_frozen_victim_train	22	0.01	400	1172.7371368408203	2.931842842102051	226	0.565	100	4.157726287841797	3.675464782714844	7	0.07	True
public_frozen_victim_train	23	0.01	400	1147.3995361328125	2.8684988403320313	229	0.5725	100	4.1311187744140625	3.648857421875	9	0.09	True
public_frozen_victim_train	24	0.01	400	1122.355697631836	2.80588924407959	231	0.5775	100	4.115024089813232	3.632762451171875	9	0.09	True
public_frozen_victim_train	25	0.01	400	1090.066047668457	2.725165119171143	239	0.5975	100	4.088507652282715	3.606246337890625	10	0.1	True
public_frozen_victim_train	26	0.01	400	1070.4081497192383	2.676020374298096	244	0.61	100	4.067846298217773	3.585584716796875	10	0.1	True
public_frozen_victim_train	27	0.01	400	1048.4685363769531	2.6211713409423827	244	0.61	100	4.0499372482299805	3.5676754760742186	10	0.1	True
public_frozen_victim_train	28	0.01	400	1025.0851287841797	2.5627128219604494	260	0.65	100	4.035954475402832	3.553692626953125	11	0.11	True
public_frozen_victim_train	29	0.01	400	1000.7550582885742	2.5018876457214354	251	0.6275	100	4.017511367797852	3.5352496337890624	11	0.11	True
public_frozen_victim_train	30	0.01	400	979.7181129455566	2.4492952823638916	261	0.6525	100	3.996309995651245	3.5140484619140624	11	0.11	True
public_frozen_victim_train	31	0.01	400	961.115592956543	2.4027889823913573	268	0.67	100	3.9769515991210938	3.49468994140625	11	0.11	True
public_frozen_victim_train	32	0.01	400	935.6078758239746	2.3390196895599367	272	0.68	100	3.958491086959839	3.4762298583984377	11	0.11	True
public_frozen_victim_train	33	0.01	400	920.0224380493164	2.300056095123291	283	0.7075	100	3.9410130977630615	3.4587518310546876	12	0.12	True
public_frozen_victim_train	34	0.01	400	896.9971046447754	2.2424927616119383	282	0.705	100	3.9187943935394287	3.436533203125	13	0.13	True
public_frozen_victim_train	35	0.01	400	877.0613403320312	2.1926533508300783	287	0.7175	100	3.900468111038208	3.418206787109375	14	0.14	True
public_frozen_victim_train	36	0.01	400	851.6785583496094	2.1291963958740237	295	0.7375	100	3.8879449367523193	3.4056829833984374	14	0.14	True
public_frozen_victim_train	37	0.01	400	838.0926208496094	2.0952315521240235	299	0.7475	100	3.870037078857422	3.38777587890625	14	0.14	True
public_frozen_victim_train	38	0.01	400	815.0316772460938	2.0375791931152345	305	0.7625	100	3.853339672088623	3.371077880859375	13	0.13	True
public_frozen_victim_train	39	0.01	400	802.0621719360352	2.0051554298400878	306	0.765	100	3.8339908123016357	3.351728820800781	14	0.14	True
public_frozen_victim_train	40	0.01	400	781.5220603942871	1.9538051509857177	308	0.77	100	3.8141863346099854	3.331925048828125	15	0.15	True
public_frozen_victim_train	41	0.01	400	767.4093551635742	1.9185233879089356	314	0.785	100	3.799734354019165	3.3174725341796876	16	0.16	True
public_frozen_victim_train	42	0.01	400	752.1640167236328	1.8804100418090821	314	0.785	100	3.7897050380706787	3.30744384765625	16	0.16	True
public_frozen_victim_train	43	0.01	400	733.9604320526123	1.8349010801315309	323	0.8075	100	3.775646686553955	3.293385009765625	16	0.16	True
public_frozen_victim_train	44	0.01	400	718.7152442932129	1.7967881107330321	325	0.8125	100	3.7594432830810547	3.277181396484375	17	0.17	True
public_frozen_victim_train	45	0.01	400	710.6027297973633	1.7765068244934081	323	0.8075	100	3.7422738075256348	3.26001220703125	16	0.16	True
public_frozen_victim_train	46	0.01	400	686.4371337890625	1.7160928344726563	329	0.8225	100	3.732529878616333	3.2502682495117186	17	0.17	True
public_frozen_victim_train	47	0.01	400	669.6467399597168	1.674116849899292	334	0.835	100	3.713160514831543	3.2308990478515627	16	0.16	True
public_frozen_victim_train	48	0.01	400	664.1061553955078	1.6602653884887695	335	0.8375	100	3.704319715499878	3.2220578002929687	17	0.17	True
public_frozen_victim_train	49	0.01	400	647.822437286377	1.6195560932159423	337	0.8425	100	3.694912910461426	3.2126513671875	16	0.16	True
public_frozen_victim_train	50	0.01	400	631.255765914917	1.5781394147872925	351	0.8775	100	3.67265248298645	3.190390930175781	16	0.16	True
public_frozen_victim_train	51	0.01	400	624.3575458526611	1.5608938646316528	343	0.8575	100	3.6658458709716797	3.1835842895507813	15	0.15	True
public_frozen_victim_train	52	0.01	400	612.2863540649414	1.5307158851623535	348	0.87	100	3.6602439880371094	3.1779827880859375	16	0.16	True
public_frozen_victim_train	53	0.01	400	604.3860511779785	1.5109651279449463	352	0.88	100	3.653019428253174	3.170758056640625	15	0.15	True
public_frozen_victim_train	54	0.01	400	592.6107749938965	1.4815269374847413	348	0.87	100	3.6423025131225586	3.1600405883789064	16	0.16	True
public_frozen_victim_train	55	0.01	400	582.4159564971924	1.456039891242981	351	0.8775	100	3.6365513801574707	3.1542901611328125	15	0.15	True
public_frozen_victim_train	56	0.01	400	564.4151287078857	1.4110378217697144	353	0.8825	100	3.629241466522217	3.14697998046875	17	0.17	True
public_frozen_victim_train	57	0.01	400	558.7791709899902	1.3969479274749756	355	0.8875	100	3.6225602626800537	3.1402987670898437	14	0.14	True
public_frozen_victim_train	58	0.01	400	544.766679763794	1.361916699409485	356	0.89	100	3.612973928451538	3.1307122802734373	17	0.17	True
public_frozen_victim_train	59	0.01	400	536.9261474609375	1.3423153686523437	358	0.895	100	3.592357635498047	3.110096130371094	14	0.14	True
public_frozen_victim_train	60	0.01	400	529.4019222259521	1.3235048055648804	357	0.8925	100	3.577504873275757	3.095243225097656	14	0.14	True
public_frozen_victim_train	61	0.001	400	521.6132678985596	1.304033169746399	363	0.9075	100	3.575955629348755	3.0936944580078123	14	0.14	True
public_frozen_victim_train	62	0.001	400	515.2503261566162	1.2881258153915405	366	0.915	100	3.580643653869629	3.0983819580078125	15	0.15	False
public_frozen_victim_train	63	0.001	400	517.8360576629639	1.2945901441574097	362	0.905	100	3.5800774097442627	3.097816162109375	15	0.15	False
public_frozen_victim_train	64	0.001	400	520.7885437011719	1.3019713592529296	364	0.91	100	3.5755069255828857	3.0932452392578127	15	0.15	True
public_frozen_victim_train	65	0.001	400	515.4709701538086	1.2886774253845215	364	0.91	100	3.581388473510742	3.099126892089844	15	0.15	False
public_frozen_victim_train	66	0.001	400	518.0649452209473	1.295162363052368	364	0.91	100	3.5790977478027344	3.0968365478515625	14	0.14	False
public_frozen_victim_train	67	0.001	400	520.3526763916016	1.300881690979004	361	0.9025	100	3.578587055206299	3.0963253784179687	14	0.14	False
public_frozen_victim_train	68	0.001	400	512.1812133789062	1.2804530334472657	361	0.9025	100	3.5757079124450684	3.0934463500976563	15	0.15	False
public_frozen_victim_train	69	0.001	400	509.6369323730469	1.274092330932617	366	0.915	100	3.573421001434326	3.0911593627929688	16	0.16	True
public_frozen_victim_train	70	0.001	400	508.57060623168945	1.2714265155792237	368	0.92	100	3.5706262588500977	3.088364562988281	16	0.16	True
public_frozen_victim_train	71	0.001	400	506.49568367004395	1.2662392091751098	364	0.91	100	3.5723016262054443	3.0900396728515624	15	0.15	False
public_frozen_victim_train	72	0.001	400	503.3102607727051	1.2582756519317626	366	0.915	100	3.573584794998169	3.0913232421875	14	0.14	False
public_frozen_victim_train	73	0.001	400	509.47203826904297	1.2736800956726073	362	0.905	100	3.57846736907959	3.0962054443359377	14	0.14	False
public_frozen_victim_train	74	0.001	400	515.1124839782715	1.2877812099456787	358	0.895	100	3.577427864074707	3.095166015625	15	0.15	False
public_frozen_victim_train	75	0.001	400	507.4789505004883	1.2686973762512208	362	0.905	100	3.5782015323638916	3.09593994140625	16	0.16	False
public_frozen_victim_train	76	0.001	400	506.05163764953613	1.2651290941238402	362	0.905	100	3.5749950408935547	3.0927334594726563	15	0.15	False
public_frozen_victim_train	77	0.001	400	509.1277675628662	1.2728194189071655	365	0.9125	100	3.573833465576172	3.091572265625	15	0.15	False
public_frozen_victim_train	78	0.001	400	505.69396591186523	1.264234914779663	366	0.915	100	3.561908721923828	3.079647216796875	15	0.15	True
public_frozen_victim_train	79	0.001	400	510.92675590515137	1.2773168897628784	360	0.9	100	3.5639476776123047	3.0816860961914063	14	0.14	False
public_frozen_victim_train	80	0.001	400	501.021484375	1.2525537109375	364	0.91	100	3.5617032051086426	3.0794415283203125	15	0.15	True
public_frozen_victim_train	81	0.001	400	504.7883548736572	1.261970887184143	362	0.905	100	3.5718278884887695	3.089566345214844	14	0.14	False
public_frozen_victim_train	82	0.001	400	505.3282928466797	1.2633207321166993	362	0.905	100	3.568634033203125	3.0863720703125	14	0.14	False
public_frozen_victim_train	83	0.001	400	501.1891975402832	1.252972993850708	365	0.9125	100	3.564467191696167	3.0822052001953124	14	0.14	False
public_frozen_victim_train	84	0.001	400	491.7305393218994	1.2293263483047485	364	0.91	100	3.5617740154266357	3.0795123291015627	14	0.14	False
public_frozen_victim_train	85	0.001	400	494.9100685119629	1.2372751712799073	368	0.92	100	3.5611541271209717	3.0788925170898436	15	0.15	True
public_frozen_victim_train	86	0.001	400	500.65111923217773	1.2516277980804444	362	0.905	100	3.5627665519714355	3.080505065917969	15	0.15	False
public_frozen_victim_train	87	0.001	400	494.6349048614502	1.2365872621536256	364	0.91	100	3.5577478408813477	3.075486145019531	15	0.15	True
public_frozen_victim_train	88	0.001	400	499.5505065917969	1.2488762664794921	366	0.915	100	3.5610125064849854	3.0787506103515625	15	0.15	False
public_frozen_victim_train	89	0.001	400	497.1288204193115	1.2428220510482788	362	0.905	100	3.55916166305542	3.0769000244140625	15	0.15	False
public_frozen_victim_train	90	0.001	400	498.8171396255493	1.2470428490638732	366	0.915	100	3.55134916305542	3.0690875244140625	15	0.15	True
public_frozen_victim_train	91	0.001	400	498.1484851837158	1.2453712129592895	359	0.8975	100	3.5493109226226807	3.0670489501953124	15	0.15	True
public_frozen_victim_train	92	0.001	400	497.95744705200195	1.244893617630005	363	0.9075	100	3.5475573539733887	3.06529541015625	15	0.15	True
public_frozen_victim_train	93	0.001	400	495.5024471282959	1.2387561178207398	364	0.91	100	3.5388894081115723	3.0566278076171876	15	0.15	True
public_frozen_victim_train	94	0.001	400	496.4474067687988	1.2411185169219972	363	0.9075	100	3.545544147491455	3.063282470703125	15	0.15	False
public_frozen_victim_train	95	0.001	400	490.25978088378906	1.2256494522094727	369	0.9225	100	3.5512804985046387	3.0690188598632813	15	0.15	False
public_frozen_victim_train	96	0.001	400	491.36966133117676	1.2284241533279419	364	0.91	100	3.5512144565582275	3.06895263671875	14	0.14	False
public_frozen_victim_train	97	0.001	400	484.29109382629395	1.2107277345657348	364	0.91	100	3.557316303253174	3.0750543212890626	14	0.14	False
public_frozen_victim_train	98	0.001	400	484.6944522857666	1.2117361307144165	366	0.915	100	3.5473971366882324	3.065135498046875	15	0.15	False
public_frozen_victim_train	99	0.001	400	488.067834854126	1.2201695871353149	361	0.9025	100	3.5434374809265137	3.0611761474609374	15	0.15	False
