seed	subset	restored_group_count	restored_groups	restored_param_count	soft_ce	posterior_kl	fidelity	prediction_entropy	feature_rms	feature_l2	logit_rms
45	52	3	layer2_0_conv1,layer3_0_conv1,bn_gamma	373440	4.6580941772460935	4.130580444335937	0.01	4.543661499023438	0.6159392663319739	13.845211181640625	0.35060132495827795
45	53	4	layer1_0_conv1,layer2_0_conv1,layer3_0_conv1,bn_gamma	410304	4.681941833496094	4.154428100585937	0.01	4.536555786132812	0.6450384190672319	14.51098876953125	0.3689639540850332
45	54	4	layer1_1_conv1,layer2_0_conv1,layer3_0_conv1,bn_gamma	410304	4.665759887695312	4.138246154785156	0.01	4.542496337890625	0.6190771605880149	13.934215087890625	0.3543640285724466
45	55	5	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,layer3_0_conv1,bn_gamma	447168	4.6787283325195315	4.1512142944335935	0.0	4.533661804199219	0.6549667163575053	14.7361767578125	0.3776638943423686
45	56	3	layer2_1_conv1,layer3_0_conv1,bn_gamma	447168	4.641813049316406	4.11429931640625	0.01	4.554454956054688	0.5792022401418624	13.0402294921875	0.3205454183643482
45	57	4	layer1_0_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma	484032	4.648765563964844	4.12125244140625	0.02	4.546939086914063	0.6018809082755342	13.53239990234375	0.34010860728022413
45	58	4	layer1_1_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma	484032	4.659449157714843	4.131935729980468	0.02	4.550789184570313	0.5890407082652712	13.24886962890625	0.3317740180053849
45	59	5	layer1_0_conv1,layer1_1_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma	520896	4.659712524414062	4.132199096679687	0.01	4.542904357910157	0.615336921017411	13.8326220703125	0.3533510407623168
45	60	4	layer2_0_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma	520896	4.650985107421875	4.123471374511719	0.0	4.541346740722656	0.6258601868714307	14.067705078125	0.3566943500744019
45	61	5	layer1_0_conv1,layer2_0_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma	557760	4.668422241210937	4.140908203125	0.0	4.532581787109375	0.658682364478806	14.8066943359375	0.3780434603457071
45	62	5	layer1_1_conv1,layer2_0_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma	557760	4.65923828125	4.131724243164062	0.0	4.538398742675781	0.6374620613328074	14.33010986328125	0.36484733001455555
45	63	6	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma	594624	4.656934814453125	4.12942138671875	0.0	4.528800964355469	0.6750023170713992	15.168955078125	0.389482124985979
45	64	1	head	51300	99.476982421875	98.94947265625	0.01	0.06534257411956787	7.465575946887822	156.64498046875	24.231627060517418
45	65	2	layer1_0_conv1,head	88164	66.3377294921875	65.81021484375	0.01	0.03195998668670654	4.981476674971113	104.28865234375	16.185291162039686
45	66	2	layer1_1_conv1,head	88164	391.8943359375	391.366796875	0.01	0.011775777339935303	28.088964414427956	599.21046875	93.37031219825711
45	67	3	layer1_0_conv1,layer1_1_conv1,head	125028	88.905322265625	88.377802734375	0.01	0.004427123069763184	6.719496324827851	137.59365234375	21.055818673231396
45	68	2	layer2_0_conv1,head	125028	23.3762158203125	22.848701171875	0.0	0.7598526763916016	2.375424895175006	53.4458984375	9.122739103471062
45	69	3	layer1_0_conv1,layer2_0_conv1,head	161892	28.3919091796875	27.86439453125	0.01	0.5153125	2.609885569435349	57.667919921875	9.156862863448376
45	70	3	layer1_1_conv1,layer2_0_conv1,head	161892	30.37442138671875	29.8469091796875	0.0	0.4475152587890625	2.7621648110421244	61.068388671875	9.59599688672313
45	71	4	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,head	198756	35.9499609375	35.42244384765625	0.01	0.34188621520996093	3.091408915370345	67.430771484375	10.354856348593156
45	72	2	layer2_1_conv1,head	198756	27.454619140625	26.9271044921875	0.01	0.2796583938598633	2.584926633992733	56.405009765625	8.45503437308211
45	73	3	layer1_0_conv1,layer2_1_conv1,head	235620	26.811474609375	26.28395751953125	0.0	0.26729459762573243	2.449287902731884	54.386083984375	8.049260835629568
45	74	3	layer1_1_conv1,layer2_1_conv1,head	235620	120.2	119.67248046875	0.01	0.0007581266015768051	9.047197209288079	193.21162109375	28.24726181420068
45	75	4	layer1_0_conv1,layer1_1_conv1,layer2_1_conv1,head	272484	25.236181640625	24.70866943359375	0.01	0.40403511047363283	2.3379999778623555	51.3090966796875	8.317378643539081
45	76	3	layer2_0_conv1,layer2_1_conv1,head	272484	21.0774755859375	20.5499609375	0.0	0.861663818359375	2.2776531468645254	51.453408203125	8.726751973099729
45	77	4	layer1_0_conv1,layer2_0_conv1,layer2_1_conv1,head	309348	20.06659423828125	19.53908203125	0.01	0.9937775421142578	2.1827465792882443	49.2168017578125	8.578297470943754
45	78	4	layer1_1_conv1,layer2_0_conv1,layer2_1_conv1,head	309348	21.00800537109375	20.48049072265625	0.0	0.9004188537597656	2.2762772213158153	51.3227490234375	8.63369054923791
45	79	5	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,layer2_1_conv1,head	346212	20.90611572265625	20.378602294921876	0.0	0.8620523071289062	2.2996370775573616	51.763671875	8.666053023147274
45	80	2	layer3_0_conv1,head	346212	19.262589111328126	18.73507568359375	0.04	0.4802412414550781	1.77078701302777	39.38112548828125	6.821054033285471
45	81	3	layer1_0_conv1,layer3_0_conv1,head	383076	16.786572265625	16.2590576171875	0.01	0.5675739669799804	1.5531979948578574	34.978232421875	5.799116850866173
45	82	3	layer1_1_conv1,layer3_0_conv1,head	383076	76.613994140625	76.086474609375	0.01	0.0610662841796875	5.713170305653968	120.054453125	20.018866101755115
45	83	4	layer1_0_conv1,layer1_1_conv1,layer3_0_conv1,head	419940	19.72707763671875	19.19956298828125	0.01	0.7007900238037109	1.8767270691785474	42.3531640625	7.545681297934601
45	84	3	layer2_0_conv1,layer3_0_conv1,head	419940	18.162799072265624	17.63528564453125	0.0	0.8309648132324219	1.9011228756912486	42.949111328125	7.526364494229601
45	85	4	layer1_0_conv1,layer2_0_conv1,layer3_0_conv1,head	456804	16.770963134765626	16.24344970703125	0.03	0.8084778594970703	1.7997975553473715	40.596357421875	7.433316890863728
45	86	4	layer1_1_conv1,layer2_0_conv1,layer3_0_conv1,head	456804	16.80178466796875	16.27427001953125	0.02	0.7711516571044922	1.7981900758340663	40.57593505859375	7.427640103020609
45	87	5	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,layer3_0_conv1,head	493668	15.58000244140625	15.052489013671876	0.03	0.7094131469726562	1.7750181385241797	40.00141845703125	7.352809837062291
45	88	3	layer2_1_conv1,layer3_0_conv1,head	493668	15.47241943359375	14.944906005859375	0.06	0.7086119842529297	1.49109733983247	33.3664453125	5.7489403914982455
45	89	4	layer1_0_conv1,layer2_1_conv1,layer3_0_conv1,head	530532	13.864130859375	13.3366162109375	0.01	0.8042837524414063	1.3667162692364876	30.75477294921875	5.204872116584614
45	90	4	layer1_1_conv1,layer2_1_conv1,layer3_0_conv1,head	530532	68.403134765625	67.875625	0.01	0.016810836791992186	4.749671041240646	98.82693359375	17.28777892038188
45	91	5	layer1_0_conv1,layer1_1_conv1,layer2_1_conv1,layer3_0_conv1,head	567396	14.34292236328125	13.81541015625	0.06	0.6525996398925781	1.5030126708125406	33.91493896484375	5.959972734836964
45	92	4	layer2_0_conv1,layer2_1_conv1,layer3_0_conv1,head	567396	16.78720947265625	16.259696044921874	0.03	0.7500145721435547	1.7888148027220425	40.40450439453125	7.042321616484155
45	93	5	layer1_0_conv1,layer2_0_conv1,layer2_1_conv1,layer3_0_conv1,head	604260	14.89377685546875	14.3662646484375	0.03	0.77726806640625	1.672738897712932	37.6957958984375	6.851916702646056
45	94	5	layer1_1_conv1,layer2_0_conv1,layer2_1_conv1,layer3_0_conv1,head	604260	15.22306396484375	14.695550537109375	0.03	0.7077352142333985	1.6803606027787885	37.8826806640625	6.925175088039291
45	95	6	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,layer2_1_conv1,layer3_0_conv1,head	641124	13.09888427734375	12.571370849609375	0.06	0.7425123596191406	1.6443118915460313	37.01392822265625	6.749613877845162
45	96	2	bn_gamma,head	56100	4.743716430664063	4.216202697753906	0.08	2.479671630859375	0.5200516146939655	11.72402587890625	2.4432723318328637
45	97	3	layer1_0_conv1,bn_gamma,head	92964	4.139196472167969	3.6116827392578124	0.08	2.471238098144531	0.5152644150821509	11.60317626953125	2.3683734859075756
45	98	3	layer1_1_conv1,bn_gamma,head	92964	4.302926635742187	3.7754132080078127	0.08	2.4549301147460936	0.512005413801658	11.53498291015625	2.3603810768867386
45	99	4	layer1_0_conv1,layer1_1_conv1,bn_gamma,head	129828	3.760484313964844	3.2329705810546874	0.1	2.4953106689453124	0.5120697075955691	11.526402587890624	2.3298636963886965
45	100	3	layer2_0_conv1,bn_gamma,head	129828	3.2025152587890626	2.6750018310546877	0.24	2.3730641174316407	0.5186136089406235	11.680587158203124	2.3609373138649827
45	101	4	layer1_0_conv1,layer2_0_conv1,bn_gamma,head	166692	2.456296234130859	1.9287825012207032	0.37	2.2489601135253907	0.519126957353943	11.69506103515625	2.3406738980206105
45	102	4	layer1_1_conv1,layer2_0_conv1,bn_gamma,head	166692	2.4804531860351564	1.952939453125	0.31	2.328719482421875	0.5055973697086918	11.383408203125	2.2779212014466172
45	103	5	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,bn_gamma,head	203556	2.041603698730469	1.5140899658203124	0.43	2.0813059997558594	0.5142034366429021	11.5838623046875	2.3115067123523567
45	104	3	layer2_1_conv1,bn_gamma,head	203556	4.603817138671875	4.0763037109375	0.1	2.510872497558594	0.5209195648016727	11.73737548828125	2.4456169339248532
45	105	4	layer1_0_conv1,layer2_1_conv1,bn_gamma,head	240420	4.080330200195313	3.5528164672851563	0.1	2.4576426696777345	0.520782185395434	11.720400390625	2.399265105584416
45	106	4	layer1_1_conv1,layer2_1_conv1,bn_gamma,head	240420	4.1340179443359375	3.60650390625	0.07	2.4729513549804687	0.5120474142829714	11.530340576171875	2.3723479436256816
45	107	5	layer1_0_conv1,layer1_1_conv1,layer2_1_conv1,bn_gamma,head	277284	3.5941680908203124	3.0666546630859375	0.15	2.4946844482421877	0.5153108506786447	11.597415771484375	2.3677883932057777
45	108	4	layer2_0_conv1,layer2_1_conv1,bn_gamma,head	277284	2.9693289184570313	2.441815185546875	0.25	2.3422222900390626	0.5219574092283199	11.7498583984375	2.3719370051183906
45	109	5	layer1_0_conv1,layer2_0_conv1,layer2_1_conv1,bn_gamma,head	314148	2.2378363037109374	1.7103225708007812	0.41	2.1526995849609376	0.5233917671835949	11.78584228515625	2.369046485402935
45	110	5	layer1_1_conv1,layer2_0_conv1,layer2_1_conv1,bn_gamma,head	314148	2.205211639404297	1.67769775390625	0.4	2.2380198669433593	0.5110116140759023	11.502001953125	2.3157537919649402
45	111	6	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,layer2_1_conv1,bn_gamma,head	351012	1.803767547607422	1.276253890991211	0.48	1.947152099609375	0.5198551034791149	11.707987060546875	2.361071244557224
45	112	3	layer3_0_conv1,bn_gamma,head	351012	3.025168151855469	2.4976544189453125	0.32	2.051030731201172	0.5716482578053181	12.86863037109375	2.513034768959634
45	113	4	layer1_0_conv1,layer3_0_conv1,bn_gamma,head	387876	2.268321838378906	1.7408084106445312	0.47	1.7674191284179688	0.5881961674860798	13.2324853515625	2.565624923873324
45	114	4	layer1_1_conv1,layer3_0_conv1,bn_gamma,head	387876	2.245938568115234	1.7184248352050782	0.45	1.744910888671875	0.5761231772322983	12.95865234375	2.527908442517252
45	115	5	layer1_0_conv1,layer1_1_conv1,layer3_0_conv1,bn_gamma,head	424740	1.7510250854492186	1.2235114288330078	0.61	1.439930419921875	0.5986862104039411	13.46322021484375	2.6260051646940834
45	116	4	layer2_0_conv1,layer3_0_conv1,bn_gamma,head	424740	1.5639990234375	1.0364854431152344	0.55	1.1915380096435546	0.6159392663319739	13.845211181640625	2.6915748178343475
45	117	5	layer1_0_conv1,layer2_0_conv1,layer3_0_conv1,bn_gamma,head	461604	1.0204574584960937	0.49294376373291016	0.67	0.8860511016845704	0.6450384190672319	14.51098876953125	2.854243824991131
45	118	5	layer1_1_conv1,layer2_0_conv1,layer3_0_conv1,bn_gamma,head	461604	0.9316200256347656	0.40410629272460935	0.73	0.9351828002929687	0.6190771605880149	13.934215087890625	2.7551551113322095
45	119	6	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,layer3_0_conv1,bn_gamma,head	498468	0.6733090972900391	0.1457953643798828	0.88	0.696257095336914	0.6549667163575053	14.7361767578125	2.9423790597491
45	120	4	layer2_1_conv1,layer3_0_conv1,bn_gamma,head	498468	2.85219970703125	2.3246859741210937	0.37	1.9604257202148438	0.5792022401418624	13.0402294921875	2.517886716201704
45	121	5	layer1_0_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma,head	535332	2.1529080200195314	1.625394287109375	0.53	1.67592529296875	0.6018809082755342	13.53239990234375	2.607397828774888
45	122	5	layer1_1_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma,head	535332	2.042891387939453	1.5153778076171875	0.55	1.6463142395019532	0.5890407082652712	13.24886962890625	2.5867791870393577
45	123	6	layer1_0_conv1,layer1_1_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma,head	572196	1.5330587768554687	1.0055451202392578	0.65	1.3509629821777345	0.615336921017411	13.8326220703125	2.7077723778043086
45	124	5	layer2_0_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma,head	572196	1.3135205078125	0.7860068511962891	0.65	1.078602066040039	0.6258601868714307	14.067705078125	2.7351815239120785
45	125	6	layer1_0_conv1,layer2_0_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma,head	609060	0.81480712890625	0.287293529510498	0.84	0.7334637451171875	0.658682364478806	14.8066943359375	2.9234726247221814
45	126	6	layer1_1_conv1,layer2_0_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma,head	609060	0.7255816650390625	0.1980679702758789	0.85	0.7323753356933593	0.6374620613328074	14.33010986328125	2.8519513604723348
45	127	7	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma,head	645924	0.5275138092041015	9.549083188176155e-08	1.0	0.5274876403808594	0.6750023170713992	15.168955078125	3.0557215800854634
46	0	0		0	13.20707275390625	12.5808056640625	0.01	0.6834645080566406	8.318919631065382	174.6851171875	4.505130929007502
46	1	1	layer1_0_conv1	36864	8.531388549804687	7.905120849609375	0.01	1.9331207275390625	5.355456840340514	108.94251953125	2.8792938044770633
46	2	1	layer1_1_conv1	36864	41.17056640625	40.54429931640625	0.01	0.041871585845947266	27.528275236563587	581.2783984375	14.68709978178129
46	3	2	layer1_0_conv1,layer1_1_conv1	73728	10.050223388671874	9.423955688476562	0.01	1.5899269104003906	6.654306494434638	137.4797265625	3.671231911770217
46	4	1	layer2_0_conv1	73728	5.660846557617187	5.034578552246094	0.0	3.744774169921875	2.418090036336142	54.3665771484375	1.5455226411719112
46	5	2	layer1_0_conv1,layer2_0_conv1	110592	5.862131958007812	5.2358642578125	0.0	3.649774169921875	2.5518241790188054	56.873603515625	1.623939798376159
46	6	2	layer1_1_conv1,layer2_0_conv1	110592	6.032303466796875	5.406035766601563	0.01	3.534761962890625	2.7874622291092908	61.8495703125	1.758330729164738
46	7	3	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1	147456	6.23764892578125	5.611381225585937	0.0	3.3901715087890625	3.0128624409173788	66.2783984375	1.8832688502972696
46	8	1	layer2_1_conv1	147456	5.670003051757813	5.043735046386718	0.01	3.71939453125	2.637972271476356	57.482080078125	1.5786022174498235
46	9	2	layer1_0_conv1,layer2_1_conv1	184320	5.566473388671875	4.940205688476563	0.02	3.7998382568359377	2.460414130855312	54.41552734375	1.5053551543157515
46	10	2	layer1_1_conv1,layer2_1_conv1	184320	13.633988037109376	13.007720947265625	0.01	0.7387059783935547	8.863243754052464	186.039765625	4.7913641390005
46	11	3	layer1_0_conv1,layer1_1_conv1,layer2_1_conv1	221184	5.4772900390625	4.851022338867187	0.01	3.8884344482421875	2.2304371440405184	49.3635888671875	1.361855638916989
46	12	2	layer2_0_conv1,layer2_1_conv1	221184	5.598787841796875	4.972520141601563	0.0	3.80500732421875	2.2722051535382155	51.3372900390625	1.4978759049275412
46	13	3	layer1_0_conv1,layer2_0_conv1,layer2_1_conv1	258048	5.600581665039062	4.97431396484375	0.0	3.806927490234375	2.1595893808651017	48.7382666015625	1.442724947256926
46	14	3	layer1_1_conv1,layer2_0_conv1,layer2_1_conv1	258048	5.666732177734375	5.040464477539063	0.0	3.7481817626953124	2.2685708219534937	51.177275390625	1.5171064924305744
46	15	4	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,layer2_1_conv1	294912	5.702637329101562	5.0763702392578125	0.0	3.7279022216796873	2.2737313222930635	51.241298828125	1.5258355165080868
46	16	1	layer3_0_conv1	294912	5.106328735351562	4.48006103515625	0.0	4.156708679199219	1.8491312822575463	40.86513671875	1.1192198733939636
46	17	2	layer1_0_conv1,layer3_0_conv1	331776	5.033262329101563	4.40699462890625	0.01	4.269574279785156	1.5098333890840303	33.975986328125	0.9501059768191652
46	18	2	layer1_1_conv1,layer3_0_conv1	331776	7.823868408203125	7.197601318359375	0.02	2.4156756591796875	5.6475567691646535	117.477958984375	2.964531081174559
46	19	3	layer1_0_conv1,layer1_1_conv1,layer3_0_conv1	368640	5.083748168945313	4.45748046875	0.01	4.132626342773437	1.8536733089539066	41.81966796875	1.1493931822922911
46	20	2	layer2_0_conv1,layer3_0_conv1	368640	5.221217041015625	4.594949340820312	0.0	4.076816101074218	1.8977345663645904	42.8721435546875	1.197910493643515
46	21	3	layer1_0_conv1,layer2_0_conv1,layer3_0_conv1	405504	5.19259033203125	4.566322937011718	0.0	4.091052856445312	1.8021567245562415	40.63918212890625	1.1229681303915084
46	22	3	layer1_1_conv1,layer2_0_conv1,layer3_0_conv1	405504	5.194112548828125	4.567845153808594	0.0	4.100469970703125	1.8004655871652773	40.5978369140625	1.1090921294295168
46	23	4	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,layer3_0_conv1	442368	5.165131225585937	4.538863525390625	0.01	4.08940673828125	1.7900592542675962	40.2993994140625	1.0980514968997355
46	24	2	layer2_1_conv1,layer3_0_conv1	442368	5.005589904785157	4.379321899414062	0.0	4.267088623046875	1.5152198737705167	33.8259423828125	0.9309551756462284
46	25	3	layer1_0_conv1,layer2_1_conv1,layer3_0_conv1	479232	4.9204403686523435	4.29417236328125	0.0	4.327716369628906	1.3331655269566585	30.001767578125	0.8246922958367563
46	26	3	layer1_1_conv1,layer2_1_conv1,layer3_0_conv1	479232	6.909776611328125	6.283508911132812	0.01	2.9310723876953126	4.709554367851592	96.721103515625	2.4816269392527555
46	27	4	layer1_0_conv1,layer1_1_conv1,layer2_1_conv1,layer3_0_conv1	516096	5.007477416992187	4.381209716796875	0.0	4.237586975097656	1.4956250285663912	33.73015869140625	0.9668346488832773
46	28	3	layer2_0_conv1,layer2_1_conv1,layer3_0_conv1	516096	5.20485595703125	4.578587951660157	0.0	4.09984130859375	1.7896995829378652	40.4298681640625	1.1656732563737575
46	29	4	layer1_0_conv1,layer2_0_conv1,layer2_1_conv1,layer3_0_conv1	552960	5.137645263671875	4.511377563476563	0.0	4.129403076171875	1.6741768251866909	37.7252490234375	1.0672055726873806
46	30	4	layer1_1_conv1,layer2_0_conv1,layer2_1_conv1,layer3_0_conv1	552960	5.14333251953125	4.517064819335937	0.0	4.133467712402344	1.6742353373536678	37.75168701171875	1.0583940886432615
46	31	5	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,layer2_1_conv1,layer3_0_conv1	589824	5.102132568359375	4.475864868164063	0.01	4.133665161132813	1.6448486369797737	36.99109130859375	1.035342495037874
46	32	1	bn_gamma	4800	4.626328125	4.000059814453125	0.01	4.5631930541992185	0.5264796704083373	11.86744873046875	0.29196518740133537
46	33	2	layer1_0_conv1,bn_gamma	41664	4.627591552734375	4.001323852539063	0.01	4.5640496826171875	0.5241195380164865	11.800487060546875	0.2872157009752753
46	34	2	layer1_1_conv1,bn_gamma	41664	4.636469116210938	4.010201110839843	0.0	4.564944458007813	0.5198215677328841	11.707408447265625	0.2835422861362018
46	35	3	layer1_0_conv1,layer1_1_conv1,bn_gamma	78528	4.633035888671875	4.0067681884765625	0.0	4.565310668945313	0.5193496730977861	11.68365966796875	0.28220460825076676
46	36	2	layer2_0_conv1,bn_gamma	78528	4.631080322265625	4.004812622070313	0.02	4.564654541015625	0.520732794658275	11.72542724609375	0.2885152124793964
46	37	3	layer1_0_conv1,layer2_0_conv1,bn_gamma	115392	4.628205871582031	4.0019384765625	0.0	4.564639587402343	0.5210220768034706	11.73066650390625	0.2871598063701312
46	38	3	layer1_1_conv1,layer2_0_conv1,bn_gamma	115392	4.623455810546875	3.9971881103515625	0.0	4.566246643066406	0.5108995522688828	11.506796875	0.2804900975510878
46	39	4	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,bn_gamma	152256	4.621012573242187	3.994744873046875	0.0	4.56509033203125	0.5175461369832163	11.65946044921875	0.28435039170655607
46	40	2	layer2_1_conv1,bn_gamma	152256	4.6182098388671875	3.991942138671875	0.01	4.562836608886719	0.5281421906873038	11.90177978515625	0.29443844899085553
46	41	3	layer1_0_conv1,layer2_1_conv1,bn_gamma	189120	4.620689697265625	3.9944216918945314	0.01	4.563639526367187	0.5264201982234878	11.8463818359375	0.28970526088352927
46	42	3	layer1_1_conv1,layer2_1_conv1,bn_gamma	189120	4.623651123046875	3.9973834228515623	0.0	4.564591979980468	0.5221359057594602	11.755322265625	0.28578438950571855
46	43	4	layer1_0_conv1,layer1_1_conv1,layer2_1_conv1,bn_gamma	225984	4.61917724609375	3.9929095458984376	0.0	4.56482666015625	0.5222944207480873	11.7491357421875	0.2845434554287688
46	44	3	layer2_0_conv1,layer2_1_conv1,bn_gamma	225984	4.619670104980469	3.993402404785156	0.0	4.564014587402344	0.5264489659919044	11.846888427734376	0.2914933264673481
46	45	4	layer1_0_conv1,layer2_0_conv1,layer2_1_conv1,bn_gamma	262848	4.618966064453125	3.9926983642578127	0.0	4.564088745117187	0.524484835773679	11.8047314453125	0.28972441107887337
46	46	4	layer1_1_conv1,layer2_0_conv1,layer2_1_conv1,bn_gamma	262848	4.6130828857421875	3.986815185546875	0.0	4.565032958984375	0.5185389813417102	11.67581298828125	0.2852333799797764
46	47	5	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,layer2_1_conv1,bn_gamma	299712	4.61697265625	3.9907049560546874	0.0	4.5642724609375	0.5228170880140885	11.7760595703125	0.2873452368776104
46	48	2	layer3_0_conv1,bn_gamma	299712	4.643726501464844	4.017458801269531	0.01	4.551701354980469	0.5775706009417945	12.99326171875	0.3262780422275513
46	49	3	layer1_0_conv1,layer3_0_conv1,bn_gamma	336576	4.651737976074219	4.025470581054687	0.0	4.549497375488281	0.5917145544023753	13.308414306640625	0.3321397433039763
46	50	3	layer1_1_conv1,layer3_0_conv1,bn_gamma	336576	4.6292657470703125	4.002998352050781	0.0	4.554166870117188	0.5763820789757047	12.96123779296875	0.31981420845498326
46	51	4	layer1_0_conv1,layer1_1_conv1,layer3_0_conv1,bn_gamma	373440	4.64000732421875	4.0137396240234375	0.01	4.550507202148437	0.5959867088832832	13.399486083984375	0.3299941553696444
46	52	3	layer2_0_conv1,layer3_0_conv1,bn_gamma	373440	4.631940307617188	4.005672912597657	0.0	4.545132141113282	0.6073879926743857	13.662701416015626	0.34951170947279253
46	53	4	layer1_0_conv1,layer2_0_conv1,layer3_0_conv1,bn_gamma	410304	4.639972229003906	4.013704223632812	0.0	4.541372680664063	0.6280555193225854	14.13568115234375	0.35960671877413525
46	54	4	layer1_1_conv1,layer2_0_conv1,layer3_0_conv1,bn_gamma	410304	4.61778564453125	3.9915179443359374	0.0	4.546815185546875	0.6085318811821112	13.702498779296874	0.34416062122666646
46	55	5	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,layer3_0_conv1,bn_gamma	447168	4.635556030273437	4.009288330078125	0.0	4.5401025390625	0.6414764254394165	14.43435546875	0.3625102537612298
46	56	3	layer2_1_conv1,layer3_0_conv1,bn_gamma	447168	4.634151000976562	4.007883605957031	0.01	4.549656677246094	0.5883842793452796	13.2447265625	0.33358917590540915
46	57	4	layer1_0_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma	484032	4.648259582519532	4.021991882324219	0.0	4.546598510742188	0.6068833965188163	13.642724609375	0.34121490633424484
46	58	4	layer1_1_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma	484032	4.6240576171875	3.9977899169921876	0.0	4.55040771484375	0.5938011067129263	13.344971923828124	0.33092654461328347
46	59	5	layer1_0_conv1,layer1_1_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma	520896	4.639928588867187	4.013660888671875	0.01	4.545994262695313	0.6158964691353241	13.83068359375	0.3426125891301555
46	60	4	layer2_0_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma	520896	4.616089477539062	3.9898220825195314	0.0	4.542220764160156	0.6206817988194452	13.971929931640625	0.3574596718403175
46	61	5	layer1_0_conv1,layer2_0_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma	557760	4.634282836914062	4.00801513671875	0.0	4.53794921875	0.6432561961890043	14.4679296875	0.3680719235665344
46	62	5	layer1_1_conv1,layer2_0_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma	557760	4.608609619140625	3.9823419189453126	0.0	4.542879638671875	0.6288041575714187	14.14836669921875	0.35501518109595503
46	63	6	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,layer2_1_conv1,layer3_0_conv1,bn_gamma	594624	4.633976745605469	4.007709350585937	0.01	4.535300598144532	0.662368329476918	14.890223388671876	0.37462065774197667
46	64	1	head	51300	111.28341796875	110.657158203125	0.01	0.06580769062042237	8.318919631065382	174.6851171875	27.03750635691095
46	65	2	layer1_0_conv1,head	88164	68.735087890625	68.108818359375	0.01	0.028152213096618653	5.355456840340514	108.94251953125	17.45944443560562
46	66	2	layer1_1_conv1,head	88164	372.4141015625	371.7878125	0.01	0.016108856201171876	27.528275236563587	581.2783984375	91.53547072037156
46	67	3	layer1_0_conv1,layer1_1_conv1,head	125028	88.401572265625	87.7753125	0.01	0.007152314782142639	6.654306494434638	137.4797265625	20.866923587342722
46	68	2	layer2_0_conv1,head	125028	24.846064453125	24.2197998046875	0.01	0.6831886291503906	2.418090036336142	54.3665771484375	9.321109443086698
46	69	3	layer1_0_conv1,layer2_0_conv1,head	161892	27.833828125	27.20755859375	0.02	0.5206265258789062	2.5518241790188054	56.873603515625	9.09460210784397
46	70	3	layer1_1_conv1,layer2_0_conv1,head	161892	31.464130859375	30.83786376953125	0.02	0.4371435928344727	2.7874622291092908	61.8495703125	9.652381830408492
46	71	4	layer1_0_conv1,layer1_1_conv1,layer2_0_conv1,head	198756	34.8768505859375	34.25058349609375	0.03	0.33427398681640624	3.0128624409173788	66.2783984375	10.199708941925746
46	72	2	layer2_1_conv1,head	198756	29.430517578125	28.8042529296875	0.01	0.14510305404663085	2.637972271476356	57.482080078125	8.503184697511868
46	73	3	layer1_0_conv1,layer2_1_conv1,head	235620	27.044375	26.41810546875	0.0	0.3217359161376953	2.460414130855312	54.41552734375	8.113693671811872
46	74	3	layer1_1_conv1,layer2_1_conv1,head	235620	112.8823046875	112.25603515625	0.01	0.013548719882965087	8.863243754052464	186.039765625	27.69050288456315
