seed	block	stage	block_index	variant	public_state_names	public_param_count	candidate_conv1	soft_ce	posterior_kl	fidelity	prediction_entropy	feature_rms	feature_l2	logit_rms	kl_minus_victim
49	layer2.0	2	0	conv1_weight_bn1_gamma	layer2.0.conv1.weight,layer2.0.bn1.weight	73856	True	1.9316917419433595	1.3475706481933594	0.44	1.5025624084472655	0.5843340364674271	13.1444970703125	2.5109082333390838	1.3475705314276274
49	layer2.0	2	0	conv2_weight	layer2.0.conv2.weight	147456	True	1.8906459045410156	1.306524658203125	0.46	1.4683059692382812	0.5878807619604532	13.22850830078125	2.5294536063891346	1.306524541437393
49	layer2.0	2	0	bn2_gamma	layer2.0.bn2.weight	128	True	0.619561767578125	0.03544054985046387	0.94	0.6487801361083985	0.6477120848218124	14.563994140625	2.9402657192845685	0.03544043308473192
49	layer2.0	2	0	conv2_weight_bn2_gamma	layer2.0.conv2.weight,layer2.0.bn2.weight	147584	True	5.611272583007812	5.027151489257813	0.25	1.0827600860595703	0.7746823552042759	17.18636962890625	3.1050918364035547	5.027151372492081
49	layer2.1	2	1	conv1_weight	layer2.1.conv1.weight	147456	True	0.7441400146484375	0.1600188446044922	0.84	0.7841783142089844	0.6414661672208167	14.4222509765625	2.8862870829146567	0.16001872783876026
49	layer2.1	2	1	bn1_gamma	layer2.1.bn1.weight	128	True	0.5999077606201172	0.015786559581756593	0.98	0.5947574615478516	0.6535764457277788	14.6924365234375	2.962090557148785	0.01578644281602465
49	layer2.1	2	1	conv1_weight_bn1_gamma	layer2.1.conv1.weight,layer2.1.bn1.weight	147584	True	0.8301741790771484	0.24605297088623046	0.82	0.8406686401367187	0.6291973923344786	14.1475	2.8228609158086413	0.24605285412049852
49	layer2.1	2	1	conv2_weight	layer2.1.conv2.weight	147456	True	0.8369837951660156	0.25286264419555665	0.84	0.7875181579589844	0.6407817072053965	14.414793701171876	2.901202740890405	0.2528625274298247
49	layer2.1	2	1	bn2_gamma	layer2.1.bn2.weight	128	True	0.6059938049316407	0.021872615814208983	0.98	0.6083820724487304	0.653666382323493	14.69046142578125	2.961366739995234	0.02187249904847704
49	layer2.1	2	1	conv2_weight_bn2_gamma	layer2.1.conv2.weight,layer2.1.bn2.weight	147584	True	0.9796990966796875	0.3955779266357422	0.81	0.8501493072509766	0.6403490914519516	14.4055517578125	2.901902393258602	0.39557780987001023
49	layer3.0	3	0	conv1_weight	layer3.0.conv1.weight	294912	True	1.94541015625	1.3612889099121093	0.46	2.10834228515625	0.5180095489682267	11.68290771484375	2.3734982093947323	1.3612887931463773
49	layer3.0	3	0	bn1_gamma	layer3.0.bn1.weight	256	True	0.6034347534179687	0.019313549995422362	0.93	0.631397705078125	0.6415850632867143	14.421787109375	2.9270691132513424	0.019313433229690417
49	layer3.0	3	0	conv1_weight_bn1_gamma	layer3.0.conv1.weight,layer3.0.bn1.weight	295168	True	2.12212158203125	1.53800048828125	0.41	2.200850372314453	0.5131408034759023	11.5735400390625	2.3952631477303283	1.538000371515518
49	layer3.0	3	0	conv2_weight	layer3.0.conv2.weight	589824	True	2.3103952026367187	1.7262741088867188	0.36	2.530049591064453	0.4660365391760264	10.501312255859375	2.189547791497139	1.7262739921209869
49	layer3.0	3	0	bn2_gamma	layer3.0.bn2.weight	256	True	0.6157117080688477	0.031590509414672854	0.94	0.6917791748046875	0.626077927879065	14.067933349609374	2.834802958320031	0.03159039264894091
49	layer3.0	3	0	conv2_weight_bn2_gamma	layer3.0.conv2.weight,layer3.0.bn2.weight	590080	True	2.4326412963867186	1.8485202026367187	0.36	2.5197454833984376	0.4708126412404997	10.61092041015625	2.206242475199632	1.8485200858709867
