seed	case	epoch	learning_rate	query_count	query_loss_sum	query_loss	query_match_count	query_match	validation_count	validation_loss	validation_kl	validation_match_count	validation_match	is_best
43	conv2_protected	58	0.01	400	263.03074645996094	0.6575768661499023	380	0.95	100	4.0364789962768555	3.5099407958984377	11	0.11	False
43	conv2_protected	59	0.01	400	262.8300132751465	0.6570750331878662	385	0.9625	100	4.047905921936035	3.5213677978515623	11	0.11	False
43	conv2_protected	60	0.01	400	259.6947536468506	0.6492368841171264	385	0.9625	100	4.050603866577148	3.5240658569335936	13	0.13	False
43	conv2_protected	61	0.001	400	257.6597099304199	0.6441492748260498	389	0.9725	100	4.055418491363525	3.5288800048828124	12	0.12	False
43	conv2_protected	62	0.001	400	257.546914100647	0.6438672852516174	387	0.9675	100	4.044618606567383	3.5180804443359377	12	0.12	False
43	conv2_protected	63	0.001	400	257.50414276123047	0.6437603569030762	393	0.9825	100	4.05865478515625	3.5321170043945314	11	0.11	False
43	conv2_protected	64	0.001	400	258.99168968200684	0.6474792242050171	392	0.98	100	4.058434963226318	3.53189697265625	11	0.11	False
43	conv2_protected	65	0.001	400	254.85104084014893	0.6371276021003723	390	0.975	100	4.033368110656738	3.506830139160156	11	0.11	False
43	conv2_protected	66	0.001	400	257.4555501937866	0.6436388754844665	388	0.97	100	4.056903839111328	3.5303662109375	11	0.11	False
43	conv2_protected	67	0.001	400	256.57022857666016	0.6414255714416504	390	0.975	100	4.022446632385254	3.4959088134765626	11	0.11	False
43	conv2_protected	68	0.001	400	254.95152282714844	0.6373788070678711	390	0.975	100	4.01900577545166	3.4924676513671873	12	0.12	False
43	conv2_protected	69	0.001	400	253.6662654876709	0.6341656637191773	391	0.9775	100	4.025484085083008	3.4989459228515627	11	0.11	False
43	conv2_protected	70	0.001	400	255.25107765197754	0.6381276941299439	391	0.9775	100	4.025598526000977	3.4990606689453125	11	0.11	False
43	conv2_protected	71	0.001	400	255.03920555114746	0.6375980138778686	393	0.9825	100	4.011453151702881	3.4849151611328124	12	0.12	False
43	conv2_protected	72	0.001	400	256.89892959594727	0.6422473239898682	388	0.97	100	4.0001139640808105	3.4735760498046875	11	0.11	False
43	conv2_protected	73	0.001	400	252.31167221069336	0.6307791805267334	394	0.985	100	4.010608196258545	3.484070129394531	11	0.11	False
43	conv2_protected	74	0.001	400	254.38395881652832	0.6359598970413208	391	0.9775	100	4.011656284332275	3.4851177978515624	13	0.13	False
43	conv2_protected	75	0.001	400	257.1774625778198	0.6429436564445495	391	0.9775	100	3.995685338973999	3.469147033691406	13	0.13	False
43	conv2_protected	76	0.001	400	253.9051218032837	0.6347628045082092	390	0.975	100	3.997208833694458	3.4706707763671876	13	0.13	False
43	conv2_protected	77	0.001	400	251.94805717468262	0.6298701429367065	391	0.9775	100	4.019317626953125	3.492779541015625	13	0.13	False
43	conv2_protected	78	0.001	400	254.03524589538574	0.6350881147384644	389	0.9725	100	4.0223212242126465	3.4957830810546877	12	0.12	False
43	conv2_protected	79	0.001	400	257.23805809020996	0.6430951452255249	393	0.9825	100	4.031003475189209	3.50446533203125	12	0.12	False
43	conv2_protected	80	0.001	400	252.34454250335693	0.6308613562583923	396	0.99	100	4.0027875900268555	3.4762493896484377	12	0.12	False
43	conv2_protected	81	0.001	400	254.1081714630127	0.6352704286575317	393	0.9825	100	3.99391770362854	3.4673797607421877	12	0.12	False
43	conv2_protected	82	0.001	400	253.07360649108887	0.6326840162277222	390	0.975	100	3.9954750537872314	3.4689370727539064	12	0.12	False
43	conv2_protected	83	0.001	400	249.46686840057373	0.6236671710014343	390	0.975	100	4.00233268737793	3.4757949829101564	12	0.12	False
43	conv2_protected	84	0.001	400	254.2764663696289	0.6356911659240723	394	0.985	100	3.975212812423706	3.448674621582031	12	0.12	False
43	conv2_protected	85	0.001	400	254.01291370391846	0.6350322842597962	390	0.975	100	3.985473871231079	3.4589358520507814	11	0.11	False
43	conv2_protected	86	0.001	400	251.5785264968872	0.628946316242218	387	0.9675	100	3.99263334274292	3.466095275878906	11	0.11	False
43	conv2_protected	87	0.001	400	252.4133586883545	0.6310333967208862	387	0.9675	100	3.9799771308898926	3.4534393310546876	11	0.11	False
43	conv2_protected	88	0.001	400	251.33585357666016	0.6283396339416504	395	0.9875	100	3.97102427482605	3.444486083984375	11	0.11	False
43	conv2_protected	89	0.001	400	251.37429285049438	0.6284357321262359	392	0.98	100	3.9496071338653564	3.4230694580078125	12	0.12	False
43	conv2_protected	90	0.001	400	250.89967918395996	0.6272491979598999	392	0.98	100	3.972496747970581	3.4459588623046873	12	0.12	False
43	conv2_protected	91	0.001	400	250.20782947540283	0.6255195736885071	386	0.965	100	3.9577441215515137	3.4312060546875	13	0.13	False
43	conv2_protected	92	0.001	400	250.78040027618408	0.6269510006904602	392	0.98	100	3.9691765308380127	3.4426385498046876	13	0.13	False
43	conv2_protected	93	0.001	400	250.13515281677246	0.6253378820419312	392	0.98	100	3.955014944076538	3.4284768676757813	13	0.13	False
43	conv2_protected	94	0.001	400	249.78060150146484	0.6244515037536621	392	0.98	100	3.947789192199707	3.421250915527344	12	0.12	False
43	conv2_protected	95	0.001	400	250.9615650177002	0.6274039125442505	394	0.985	100	3.963888168334961	3.437349853515625	11	0.11	False
43	conv2_protected	96	0.001	400	250.19142723083496	0.6254785680770873	392	0.98	100	3.9541192054748535	3.4275811767578124	11	0.11	False
43	conv2_protected	97	0.001	400	253.25501251220703	0.6331375312805175	392	0.98	100	3.930617332458496	3.4040792846679686	12	0.12	False
43	conv2_protected	98	0.001	400	251.30165767669678	0.628254144191742	392	0.98	100	3.927290678024292	3.4007525634765625	13	0.13	False
43	conv2_protected	99	0.001	400	250.5013484954834	0.6262533712387085	392	0.98	100	3.953418493270874	3.4268804931640626	13	0.13	False
43	conv2_protected	100	0.001	400	251.63210487365723	0.629080262184143	389	0.9725	100	3.953137159347534	3.42659912109375	13	0.13	False
44	conv2_protected	1	0.01	400	1917.251609802246	4.793129024505615	8	0.02	100	5.474231243133545	4.9941949462890625	1	0.01	True
44	conv2_protected	2	0.01	400	1570.3380126953125	3.925845031738281	56	0.14	100	4.524325370788574	4.0442898559570315	5	0.05	True
44	conv2_protected	3	0.01	400	1296.1974639892578	3.2404936599731444	144	0.36	100	4.336061477661133	3.8560260009765623	11	0.11	True
44	conv2_protected	4	0.01	400	1053.927017211914	2.634817543029785	219	0.5475	100	4.2582621574401855	3.778226318359375	11	0.11	True
44	conv2_protected	5	0.01	400	902.0906600952148	2.255226650238037	279	0.6975	100	4.150825500488281	3.6707891845703124	10	0.1	True
44	conv2_protected	6	0.01	400	756.6844635009766	1.8917111587524413	312	0.78	100	4.070765018463135	3.590728759765625	6	0.06	True
44	conv2_protected	7	0.01	400	651.9544258117676	1.6298860645294189	335	0.8375	100	4.0467376708984375	3.5667022705078124	13	0.13	True
44	conv2_protected	8	0.01	400	568.1939468383789	1.4204848670959473	352	0.88	100	3.959482431411743	3.4794467163085936	10	0.1	True
44	conv2_protected	9	0.01	400	513.4644660949707	1.2836611652374268	359	0.8975	100	3.8798794746398926	3.399843444824219	14	0.14	True
44	conv2_protected	10	0.01	400	465.9620666503906	1.1649051666259767	370	0.925	100	3.831718921661377	3.3516830444335937	13	0.13	True
44	conv2_protected	11	0.01	400	434.38550186157227	1.0859637546539307	373	0.9325	100	3.8484106063842773	3.3683746337890623	14	0.14	False
44	conv2_protected	12	0.01	400	411.6256904602051	1.0290642261505127	376	0.94	100	3.8122410774230957	3.332205505371094	16	0.16	True
44	conv2_protected	13	0.01	400	377.2051010131836	0.943012752532959	381	0.9525	100	3.8124516010284424	3.332415771484375	16	0.16	False
44	conv2_protected	14	0.01	400	366.6815490722656	0.9167038726806641	378	0.945	100	3.8445560932159424	3.364520263671875	13	0.13	False
44	conv2_protected	15	0.01	400	362.31542015075684	0.9057885503768921	385	0.9625	100	3.905116081237793	3.42508056640625	13	0.13	False
44	conv2_protected	16	0.01	400	350.5387268066406	0.8763468170166016	384	0.96	100	3.888692617416382	3.4086566162109375	13	0.13	False
44	conv2_protected	17	0.01	400	342.9461889266968	0.857365472316742	385	0.9625	100	3.832775831222534	3.3527401733398436	16	0.16	False
44	conv2_protected	18	0.01	400	326.6466064453125	0.8166165161132812	384	0.96	100	3.7396080493927	3.2595721435546876	18	0.18	True
44	conv2_protected	19	0.01	400	325.9767036437988	0.8149417591094971	384	0.96	100	3.8114748001098633	3.331439208984375	15	0.15	False
44	conv2_protected	20	0.01	400	326.93081283569336	0.8173270320892334	382	0.955	100	3.701322317123413	3.2212863159179688	19	0.19	True
44	conv2_protected	21	0.01	400	318.2594985961914	0.7956487464904786	380	0.95	100	3.7382609844207764	3.25822509765625	12	0.12	False
44	conv2_protected	22	0.01	400	314.5367603302002	0.7863419008255005	383	0.9575	100	3.7558062076568604	3.275770263671875	18	0.18	False
44	conv2_protected	23	0.01	400	310.608362197876	0.77652090549469	385	0.9625	100	3.772677183151245	3.292641296386719	13	0.13	False
44	conv2_protected	24	0.01	400	315.6716499328613	0.7891791248321534	381	0.9525	100	3.764965057373047	3.28492919921875	17	0.17	False
44	conv2_protected	25	0.01	400	317.49114990234375	0.7937278747558594	379	0.9475	100	3.758192777633667	3.27815673828125	13	0.13	False
44	conv2_protected	26	0.01	400	304.01881408691406	0.7600470352172851	388	0.97	100	3.7795002460479736	3.2994647216796875	19	0.19	False
44	conv2_protected	27	0.01	400	298.7042770385742	0.7467606925964355	382	0.955	100	3.742593288421631	3.2625579833984375	18	0.18	False
44	conv2_protected	28	0.01	400	296.11686515808105	0.7402921628952026	383	0.9575	100	3.734135150909424	3.25409912109375	15	0.15	False
44	conv2_protected	29	0.01	400	294.7672595977783	0.7369181489944459	387	0.9675	100	3.648564338684082	3.1685284423828124	18	0.18	True
44	conv2_protected	30	0.01	400	289.9351558685303	0.7248378896713257	390	0.975	100	3.688558340072632	3.2085226440429686	19	0.19	False
44	conv2_protected	31	0.01	400	292.60914611816406	0.7315228652954101	386	0.965	100	3.6930418014526367	3.2130062866210936	17	0.17	False
44	conv2_protected	32	0.01	400	293.407919883728	0.73351979970932	389	0.9725	100	3.715012788772583	3.234976806640625	14	0.14	False
44	conv2_protected	33	0.01	400	294.25077056884766	0.7356269264221191	383	0.9575	100	3.661128520965576	3.181092529296875	16	0.16	False
44	conv2_protected	34	0.01	400	300.9353561401367	0.7523383903503418	383	0.9575	100	3.566539764404297	3.08650390625	18	0.18	True
44	conv2_protected	35	0.01	400	301.0325222015381	0.7525813055038452	379	0.9475	100	3.685016393661499	3.20498046875	18	0.18	False
44	conv2_protected	36	0.01	400	306.4902095794678	0.7662255239486694	375	0.9375	100	3.7464451789855957	3.266409606933594	15	0.15	False
44	conv2_protected	37	0.01	400	291.3171195983887	0.7282927989959717	388	0.97	100	3.703859806060791	3.2238238525390623	17	0.17	False
44	conv2_protected	38	0.01	400	290.0310459136963	0.7250776147842407	382	0.955	100	3.7349181175231934	3.2548822021484374	17	0.17	False
44	conv2_protected	39	0.01	400	290.3408031463623	0.7258520078659058	386	0.965	100	3.6617848873138428	3.181748962402344	16	0.16	False
44	conv2_protected	40	0.01	400	283.03640937805176	0.7075910234451294	386	0.965	100	3.6394622325897217	3.159426574707031	16	0.16	False
44	conv2_protected	41	0.01	400	279.42314529418945	0.6985578632354736	385	0.9625	100	3.5877697467803955	3.1077337646484375	21	0.21	False
44	conv2_protected	42	0.01	400	278.09253120422363	0.6952313280105591	388	0.97	100	3.594106674194336	3.1140707397460936	21	0.21	False
44	conv2_protected	43	0.01	400	279.770206451416	0.6994255161285401	385	0.9625	100	3.6204521656036377	3.140416259765625	18	0.18	False
44	conv2_protected	44	0.01	400	276.91401863098145	0.6922850465774536	388	0.97	100	3.6154446601867676	3.1354083251953124	18	0.18	False
44	conv2_protected	45	0.01	400	277.0842876434326	0.6927107191085815	384	0.96	100	3.629775285720825	3.1497393798828126	18	0.18	False
44	conv2_protected	46	0.01	400	279.98180770874023	0.6999545192718506	383	0.9575	100	3.673502206802368	3.1934661865234375	18	0.18	False
44	conv2_protected	47	0.01	400	278.41610527038574	0.6960402631759643	386	0.965	100	3.70625638961792	3.226220703125	18	0.18	False
44	conv2_protected	48	0.01	400	275.4173393249512	0.688543348312378	386	0.965	100	3.698056221008301	3.218020324707031	21	0.21	False
44	conv2_protected	49	0.01	400	275.321964263916	0.68830491065979	385	0.9625	100	3.5961484909057617	3.1161129760742186	20	0.2	False
44	conv2_protected	50	0.01	400	275.82041931152344	0.6895510482788086	380	0.95	100	3.5589394569396973	3.07890380859375	21	0.21	True
44	conv2_protected	51	0.01	400	276.0816764831543	0.6902041912078858	382	0.955	100	3.658142566680908	3.178106689453125	16	0.16	False
44	conv2_protected	52	0.01	400	273.4631996154785	0.6836579990386963	386	0.965	100	3.652501106262207	3.172465515136719	21	0.21	False
44	conv2_protected	53	0.01	400	271.1578893661499	0.6778947234153747	380	0.95	100	3.667128562927246	3.187092590332031	19	0.19	False
44	conv2_protected	54	0.01	400	265.9105625152588	0.6647764062881469	389	0.9725	100	3.652863025665283	3.1728274536132814	17	0.17	False
44	conv2_protected	55	0.01	400	265.4317669868469	0.6635794174671173	383	0.9575	100	3.6045589447021484	3.1245233154296876	16	0.16	False
44	conv2_protected	56	0.01	400	264.62371826171875	0.6615592956542968	383	0.9575	100	3.620248556137085	3.1402130126953125	17	0.17	False
44	conv2_protected	57	0.01	400	267.3974914550781	0.6684937286376953	388	0.97	100	3.6635429859161377	3.183507385253906	17	0.17	False
44	conv2_protected	58	0.01	400	265.23905658721924	0.6630976414680481	384	0.96	100	3.6863279342651367	3.2062921142578125	21	0.21	False
44	conv2_protected	59	0.01	400	266.0442600250244	0.665110650062561	386	0.965	100	3.6665992736816406	3.1865634155273437	18	0.18	False
44	conv2_protected	60	0.01	400	268.76703548431396	0.6719175887107849	383	0.9575	100	3.6772682666778564	3.197232360839844	19	0.19	False
44	conv2_protected	61	0.001	400	266.6800174713135	0.6667000436782837	386	0.965	100	3.677480697631836	3.1974444580078125	17	0.17	False
44	conv2_protected	62	0.001	400	264.0044631958008	0.6600111579895019	385	0.9625	100	3.660769462585449	3.180733642578125	18	0.18	False
44	conv2_protected	63	0.001	400	261.9583406448364	0.6548958516120911	392	0.98	100	3.6426384449005127	3.1626025390625	19	0.19	False
44	conv2_protected	64	0.001	400	261.31072425842285	0.6532768106460571	387	0.9675	100	3.621758460998535	3.141722412109375	18	0.18	False
44	conv2_protected	65	0.001	400	261.872745513916	0.65468186378479	388	0.97	100	3.623723268508911	3.143687744140625	19	0.19	False
44	conv2_protected	66	0.001	400	262.9809103012085	0.6574522757530212	385	0.9625	100	3.623699903488159	3.1436639404296876	21	0.21	False
44	conv2_protected	67	0.001	400	260.35839080810547	0.6508959770202637	385	0.9625	100	3.613879919052124	3.133843994140625	20	0.2	False
44	conv2_protected	68	0.001	400	262.44783115386963	0.6561195778846741	387	0.9675	100	3.629295825958252	3.14926025390625	22	0.22	False
44	conv2_protected	69	0.001	400	260.4903984069824	0.651225996017456	390	0.975	100	3.629612445831299	3.149576416015625	20	0.2	False
44	conv2_protected	70	0.001	400	259.8047618865967	0.6495119047164917	387	0.9675	100	3.6137194633483887	3.1336834716796873	21	0.21	False
44	conv2_protected	71	0.001	400	260.9224491119385	0.6523061227798462	387	0.9675	100	3.623535633087158	3.1435000610351564	18	0.18	False
44	conv2_protected	72	0.001	400	260.50354385375977	0.6512588596343994	388	0.97	100	3.6177687644958496	3.137733154296875	23	0.23	False
44	conv2_protected	73	0.001	400	258.13796043395996	0.6453449010849	392	0.98	100	3.6460697650909424	3.1660345458984374	19	0.19	False
44	conv2_protected	74	0.001	400	258.01716136932373	0.6450429034233093	390	0.975	100	3.628654718399048	3.1486190795898437	22	0.22	False
44	conv2_protected	75	0.001	400	260.9625549316406	0.6524063873291016	391	0.9775	100	3.62589168548584	3.1458560180664064	20	0.2	False
44	conv2_protected	76	0.001	400	256.9407377243042	0.6423518443107605	389	0.9725	100	3.621896505355835	3.1418609619140625	19	0.19	False
44	conv2_protected	77	0.001	400	260.49830627441406	0.6512457656860352	392	0.98	100	3.6344993114471436	3.154463806152344	21	0.21	False
44	conv2_protected	78	0.001	400	257.5597457885742	0.6438993644714356	390	0.975	100	3.6364872455596924	3.156451416015625	20	0.2	False
44	conv2_protected	79	0.001	400	258.39239501953125	0.6459809875488282	389	0.9725	100	3.6254589557647705	3.1454232788085936	19	0.19	False
44	conv2_protected	80	0.001	400	257.44589614868164	0.6436147403717041	388	0.97	100	3.6441640853881836	3.1641281127929686	19	0.19	False
44	conv2_protected	81	0.001	400	258.5177068710327	0.6462942671775818	390	0.975	100	3.6578478813171387	3.1778118896484373	19	0.19	False
44	conv2_protected	82	0.001	400	258.41569900512695	0.6460392475128174	391	0.9775	100	3.6429522037506104	3.162916259765625	20	0.2	False
44	conv2_protected	83	0.001	400	258.0664300918579	0.6451660752296448	393	0.9825	100	3.647007703781128	3.1669717407226563	18	0.18	False
44	conv2_protected	84	0.001	400	265.83690452575684	0.6645922613143921	387	0.9675	100	3.6567819118499756	3.1767462158203124	21	0.21	False
44	conv2_protected	85	0.001	400	261.0039825439453	0.6525099563598633	390	0.975	100	3.6464359760284424	3.166400146484375	19	0.19	False
44	conv2_protected	86	0.001	400	258.85107040405273	0.6471276760101319	385	0.9625	100	3.635807991027832	3.155772399902344	20	0.2	False
44	conv2_protected	87	0.001	400	257.93459129333496	0.6448364782333375	395	0.9875	100	3.618783473968506	3.13874755859375	21	0.21	False
44	conv2_protected	88	0.001	400	256.0268621444702	0.6400671553611755	394	0.985	100	3.6100218296051025	3.1299859619140626	22	0.22	False
44	conv2_protected	89	0.001	400	259.2082939147949	0.6480207347869873	388	0.97	100	3.6006650924682617	3.1206292724609375	18	0.18	False
44	conv2_protected	90	0.001	400	258.11659240722656	0.6452914810180664	391	0.9775	100	3.6002583503723145	3.1202227783203127	20	0.2	False
44	conv2_protected	91	0.001	400	256.04732513427734	0.6401183128356933	389	0.9725	100	3.6078431606292725	3.1278076171875	19	0.19	False
44	conv2_protected	92	0.001	400	256.4775438308716	0.641193859577179	388	0.97	100	3.601879596710205	3.1218438720703126	19	0.19	False
44	conv2_protected	93	0.001	400	256.5070581436157	0.6412676453590394	391	0.9775	100	3.607623815536499	3.127587890625	22	0.22	False
44	conv2_protected	94	0.001	400	257.92955589294434	0.6448238897323608	388	0.97	100	3.6223597526550293	3.14232421875	20	0.2	False
44	conv2_protected	95	0.001	400	255.18780517578125	0.6379695129394531	389	0.9725	100	3.6373651027679443	3.1573291015625	22	0.22	False
44	conv2_protected	96	0.001	400	258.72630882263184	0.6468157720565796	392	0.98	100	3.639688730239868	3.1596527099609375	19	0.19	False
44	conv2_protected	97	0.001	400	256.70812797546387	0.6417703199386596	388	0.97	100	3.60909366607666	3.1290576171875	20	0.2	False
44	conv2_protected	98	0.001	400	257.4917688369751	0.6437294220924378	392	0.98	100	3.5961523056030273	3.1161163330078123	19	0.19	False
44	conv2_protected	99	0.001	400	255.6506872177124	0.639126718044281	390	0.975	100	3.6080641746520996	3.1280282592773436	21	0.21	False
44	conv2_protected	100	0.001	400	257.75919342041016	0.6443979835510254	389	0.9725	100	3.6247429847717285	3.1447073364257814	21	0.21	False
45	conv2_protected	1	0.01	400	1916.9531784057617	4.7923829460144045	9	0.0225	100	6.544632434844971	6.017118530273438	0	0.0	True
45	conv2_protected	2	0.01	400	1541.8024520874023	3.854506130218506	73	0.1825	100	4.718931198120117	4.191417236328125	5	0.05	True
45	conv2_protected	3	0.01	400	1276.7910423278809	3.191977605819702	149	0.3725	100	4.49468469619751	3.9671707153320312	6	0.06	True
45	conv2_protected	4	0.01	400	1066.0948677062988	2.665237169265747	210	0.525	100	4.2848358154296875	3.75732177734375	11	0.11	True
45	conv2_protected	5	0.01	400	889.100154876709	2.2227503871917724	262	0.655	100	4.17180871963501	3.6442950439453123	13	0.13	True
45	conv2_protected	6	0.01	400	752.7621040344238	1.8819052600860595	314	0.785	100	4.239590167999268	3.7120770263671874	12	0.12	False
