case	top_k	epoch	learning_rate	query_count	query_loss_sum	query_loss	query_match_count	query_match	validation_count	validation_loss	validation_kl	validation_match_count	validation_match	is_best
top_01	1	42	0.01	400	240.26939296722412	0.6006734824180603	385	0.9625	100	0.5872120261192322	0.10495031356811524	93	0.93	False
top_01	1	43	0.01	400	242.33290481567383	0.6058322620391846	373	0.9325	100	0.5943207740783691	0.11205910682678223	93	0.93	False
top_01	1	44	0.01	400	244.0460033416748	0.610115008354187	376	0.94	100	0.5876799821853638	0.10541825294494629	93	0.93	False
top_01	1	45	0.01	400	243.89276218414307	0.6097319054603577	383	0.9575	100	0.5806312561035156	0.09836956024169922	95	0.95	True
top_01	1	46	0.01	400	239.40636587142944	0.5985159146785736	380	0.95	100	0.5878486633300781	0.10558702468872071	95	0.95	False
top_01	1	47	0.01	400	241.44275665283203	0.60360689163208	376	0.94	100	0.5875179767608643	0.10525627136230468	95	0.95	False
top_01	1	48	0.01	400	244.2431402206421	0.6106078505516053	380	0.95	100	0.5886080265045166	0.10634634971618652	94	0.94	False
top_01	1	49	0.01	400	240.01964473724365	0.6000491118431092	385	0.9625	100	0.5891568064689636	0.10689510345458984	95	0.95	False
top_01	1	50	0.01	400	240.90350723266602	0.602258768081665	383	0.9575	100	0.5879025459289551	0.105640869140625	94	0.94	False
top_01	1	51	0.01	400	238.43027114868164	0.5960756778717041	385	0.9625	100	0.5937484502792358	0.11148677825927734	94	0.94	False
top_01	1	52	0.01	400	243.20236778259277	0.608005919456482	384	0.96	100	0.5881364941596985	0.1058747673034668	95	0.95	False
top_01	1	53	0.01	400	244.89678573608398	0.6122419643402099	379	0.9475	100	0.5881304740905762	0.10586874008178711	93	0.93	False
top_01	1	54	0.01	400	241.0717315673828	0.602679328918457	382	0.955	100	0.5910124778747559	0.10875080108642578	92	0.92	False
top_01	1	55	0.01	400	242.65119552612305	0.6066279888153077	384	0.96	100	0.590710461139679	0.10844875335693359	94	0.94	False
top_01	1	56	0.01	400	241.00202465057373	0.6025050616264344	383	0.9575	100	0.5844966769218445	0.10223499298095703	95	0.95	False
top_01	1	57	0.01	400	241.89794921875	0.604744873046875	376	0.94	100	0.5845319628715515	0.1022702407836914	95	0.95	False
top_01	1	58	0.01	400	238.3858938217163	0.5959647345542908	380	0.95	100	0.5903037190437317	0.10804198265075683	94	0.94	False
top_01	1	59	0.01	400	241.3886489868164	0.603471622467041	380	0.95	100	0.5959164500236511	0.11365472793579101	92	0.92	False
top_01	1	60	0.01	400	240.81698513031006	0.6020424628257751	381	0.9525	100	0.5870277285575867	0.10476600646972656	94	0.94	False
top_01	1	61	0.001	400	239.86245822906494	0.5996561455726623	383	0.9575	100	0.5840087532997131	0.10174709320068359	96	0.96	False
top_01	1	62	0.001	400	239.31686401367188	0.5982921600341797	380	0.95	100	0.5829129219055176	0.10065125465393067	95	0.95	False
top_01	1	63	0.001	400	238.25833463668823	0.5956458365917205	379	0.9475	100	0.5884206891059875	0.10615901947021485	96	0.96	False
top_01	1	64	0.001	400	238.8246021270752	0.597061505317688	383	0.9575	100	0.5819722414016724	0.09971052169799804	96	0.96	False
top_01	1	65	0.001	400	240.81578063964844	0.6020394515991211	380	0.95	100	0.5825062394142151	0.10024456977844239	96	0.96	False
top_01	1	66	0.001	400	239.80015563964844	0.5995003890991211	375	0.9375	100	0.5829535722732544	0.10069184303283692	96	0.96	False
top_01	1	67	0.001	400	239.36141967773438	0.5984035491943359	383	0.9575	100	0.5825554728507996	0.10029376983642578	96	0.96	False
top_01	1	68	0.001	400	239.0852861404419	0.5977132153511048	384	0.96	100	0.5861461758613586	0.10388445854187012	96	0.96	False
top_01	1	69	0.001	400	241.08221244812012	0.6027055311203003	380	0.95	100	0.5871163606643677	0.10485465049743653	96	0.96	False
top_01	1	70	0.001	400	236.89285469055176	0.5922321367263794	384	0.96	100	0.5813086032867432	0.09904691696166992	94	0.94	False
top_01	1	71	0.001	400	237.50097942352295	0.5937524485588074	383	0.9575	100	0.5837193727493286	0.10145768165588379	94	0.94	False
top_01	1	72	0.001	400	234.6475954055786	0.5866189885139466	386	0.965	100	0.5870067477226257	0.10474502563476562	95	0.95	False
top_01	1	73	0.001	400	239.45652675628662	0.5986413168907165	380	0.95	100	0.5852253437042236	0.10296363830566406	96	0.96	False
top_01	1	74	0.001	400	239.95080947875977	0.5998770236968994	383	0.9575	100	0.5866721868515015	0.10441045761108399	96	0.96	False
top_01	1	75	0.001	400	240.61517524719238	0.601537938117981	378	0.945	100	0.5863379836082458	0.10407630920410156	96	0.96	False
top_01	1	76	0.001	400	237.0774040222168	0.5926935100555419	381	0.9525	100	0.5833016633987427	0.10103998184204102	96	0.96	False
top_01	1	77	0.001	400	240.71365356445312	0.6017841339111328	384	0.96	100	0.5848097205162048	0.10254804611206055	96	0.96	False
top_01	1	78	0.001	400	238.75889682769775	0.5968972420692444	382	0.955	100	0.5884756445884705	0.10621396064758301	95	0.95	False
top_01	1	79	0.001	400	239.9735231399536	0.599933807849884	381	0.9525	100	0.5859218239784241	0.10366015434265137	94	0.94	False
top_01	1	80	0.001	400	238.29445362091064	0.5957361340522767	376	0.94	100	0.5878534913063049	0.10559179306030274	95	0.95	False
top_01	1	81	0.001	400	239.79640007019043	0.5994910001754761	376	0.94	100	0.588535726070404	0.10627401351928711	95	0.95	False
top_01	1	82	0.001	400	237.40081024169922	0.593502025604248	381	0.9525	100	0.5909425616264343	0.10868085861206055	95	0.95	False
top_01	1	83	0.001	400	238.98142337799072	0.5974535584449768	378	0.945	100	0.5857665538787842	0.1035048484802246	95	0.95	False
top_01	1	84	0.001	400	237.1543664932251	0.5928859162330627	381	0.9525	100	0.5848779678344727	0.10261629104614257	95	0.95	False
top_01	1	85	0.001	400	238.41271018981934	0.5960317754745483	388	0.97	100	0.5938986539840698	0.11163692474365235	95	0.95	False
top_01	1	86	0.001	400	237.01687288284302	0.5925421822071075	384	0.96	100	0.5913187861442566	0.10905708312988281	95	0.95	False
top_01	1	87	0.001	400	241.70836639404297	0.6042709159851074	376	0.94	100	0.5846056342124939	0.10234393119812012	94	0.94	False
top_01	1	88	0.001	400	240.84152793884277	0.6021038198471069	377	0.9425	100	0.5943760871887207	0.1121143913269043	94	0.94	False
top_01	1	89	0.001	400	238.67907333374023	0.5966976833343506	381	0.9525	100	0.5893222093582153	0.10706047058105468	95	0.95	False
top_01	1	90	0.001	400	238.52861547470093	0.5963215386867523	381	0.9525	100	0.5913427472114563	0.1090810775756836	95	0.95	False
top_01	1	91	0.001	400	238.5048007965088	0.596262001991272	380	0.95	100	0.5853947997093201	0.10313311576843262	95	0.95	False
top_01	1	92	0.001	400	243.19250869750977	0.6079812717437744	375	0.9375	100	0.5825937390327454	0.10033201217651368	95	0.95	False
top_01	1	93	0.001	400	238.30657958984375	0.5957664489746094	387	0.9675	100	0.5850918292999268	0.10283017158508301	95	0.95	False
top_01	1	94	0.001	400	236.59488582611084	0.5914872145652771	383	0.9575	100	0.5878629088401794	0.10560124397277831	96	0.96	False
top_01	1	95	0.001	400	237.0182409286499	0.5925456023216248	382	0.955	100	0.5909303426742554	0.10866865158081054	96	0.96	False
top_01	1	96	0.001	400	239.4836540222168	0.598709135055542	377	0.9425	100	0.5893549919128418	0.10709328651428222	95	0.95	False
top_01	1	97	0.001	400	238.47265625	0.596181640625	383	0.9575	100	0.5872570872306824	0.10499540328979493	96	0.96	False
top_01	1	98	0.001	400	237.36436557769775	0.5934109139442444	382	0.955	100	0.5851624011993408	0.10290067672729492	95	0.95	False
top_01	1	99	0.001	400	235.54370880126953	0.5888592720031738	380	0.95	100	0.5856715440750122	0.1034099006652832	95	0.95	False
top_01	1	100	0.001	400	235.64566469192505	0.5891141617298126	385	0.9625	100	0.5865299701690674	0.10426828384399414	95	0.95	False
top_02	2	1	0.01	400	507.4865608215332	1.268716402053833	270	0.675	100	1.246389389038086	0.7641278076171875	72	0.72	True
top_02	2	2	0.01	400	351.0340175628662	0.8775850439071655	321	0.8025	100	1.0447657108306885	0.5625039672851563	80	0.8	True
top_02	2	3	0.01	400	306.86315536499023	0.7671578884124756	357	0.8925	100	0.9969590306282043	0.5146973419189453	79	0.79	True
top_02	2	4	0.01	400	296.04702949523926	0.7401175737380982	363	0.9075	100	0.986090362071991	0.5038286209106445	75	0.75	True
top_02	2	5	0.01	400	275.5350685119629	0.6888376712799072	369	0.9225	100	0.9791639447212219	0.49690223693847657	76	0.76	True
top_02	2	6	0.01	400	270.3617477416992	0.675904369354248	379	0.9475	100	0.9850661754608154	0.5028044891357422	75	0.75	False
top_02	2	7	0.01	400	270.4601707458496	0.676150426864624	377	0.9425	100	0.9766978025436401	0.49443611145019534	74	0.74	True
top_02	2	8	0.01	400	262.95377922058105	0.6573844480514527	372	0.93	100	0.963386058807373	0.4811243438720703	75	0.75	True
top_02	2	9	0.01	400	258.9764881134033	0.6474412202835083	378	0.945	100	0.9749382734298706	0.4926765441894531	76	0.76	False
top_02	2	10	0.01	400	258.14926052093506	0.6453731513023376	382	0.955	100	0.9691434502601624	0.4868817138671875	77	0.77	False
top_02	2	11	0.01	400	258.2596073150635	0.6456490182876586	379	0.9475	100	0.9608392119407654	0.47857757568359377	78	0.78	True
top_02	2	12	0.01	400	258.6576557159424	0.646644139289856	384	0.96	100	0.9560168385505676	0.47375518798828126	79	0.79	True
top_02	2	13	0.01	400	255.02270889282227	0.6375567722320556	381	0.9525	100	0.9471148252487183	0.46485313415527346	78	0.78	True
top_02	2	14	0.01	400	259.9043254852295	0.6497608137130737	374	0.935	100	0.9414471387863159	0.4591854095458984	77	0.77	True
top_02	2	15	0.01	400	255.34829235076904	0.6383707308769226	383	0.9575	100	0.9490547180175781	0.46679298400878905	77	0.77	False
top_02	2	16	0.01	400	250.13914489746094	0.6253478622436524	379	0.9475	100	0.9546966552734375	0.4724349594116211	78	0.78	False
top_02	2	17	0.01	400	250.77652168273926	0.6269413042068481	376	0.94	100	0.9635007977485657	0.4812392044067383	78	0.78	False
top_02	2	18	0.01	400	252.8818359375	0.63220458984375	381	0.9525	100	0.9511469006538391	0.4688852310180664	76	0.76	False
top_02	2	19	0.01	400	248.76488399505615	0.6219122099876404	376	0.94	100	0.9342565536499023	0.45199493408203123	78	0.78	True
top_02	2	20	0.01	400	248.10899448394775	0.6202724862098694	382	0.955	100	0.9321516156196594	0.44988990783691407	78	0.78	True
top_02	2	21	0.01	400	247.4079351425171	0.6185198378562927	380	0.95	100	0.9206115007400513	0.4383497619628906	78	0.78	True
top_02	2	22	0.01	400	247.94891357421875	0.6198722839355468	388	0.97	100	0.9178707599639893	0.4356090545654297	79	0.79	True
top_02	2	23	0.01	400	247.05026245117188	0.6176256561279296	377	0.9425	100	0.9286558032035828	0.4463941192626953	75	0.75	False
top_02	2	24	0.01	400	249.50311279296875	0.6237577819824218	368	0.92	100	0.9290244579315186	0.4467628860473633	76	0.76	False
top_02	2	25	0.01	400	248.0657548904419	0.6201643872261048	382	0.955	100	0.923701822757721	0.44144012451171877	75	0.75	False
top_02	2	26	0.01	400	248.3936653137207	0.6209841632843017	381	0.9525	100	0.9227741956710815	0.44051246643066405	76	0.76	False
top_02	2	27	0.01	400	252.89763259887695	0.6322440814971924	381	0.9525	100	0.9201316833496094	0.4378700256347656	77	0.77	False
top_02	2	28	0.01	400	250.74413299560547	0.6268603324890136	380	0.95	100	0.912350594997406	0.43008888244628907	79	0.79	True
top_02	2	29	0.01	400	246.42290019989014	0.6160572504997254	377	0.9425	100	0.9062569737434387	0.4239952850341797	80	0.8	True
top_02	2	30	0.01	400	251.04339981079102	0.6276084995269775	374	0.935	100	0.8899210691452026	0.4076594543457031	81	0.81	True
top_02	2	31	0.01	400	253.57306671142578	0.6339326667785644	375	0.9375	100	0.8844603300094604	0.40219863891601565	81	0.81	True
top_02	2	32	0.01	400	245.94642448425293	0.6148660612106324	386	0.965	100	0.899138331413269	0.41687660217285155	81	0.81	False
top_02	2	33	0.01	400	248.2198600769043	0.6205496501922607	381	0.9525	100	0.8883812427520752	0.40611961364746096	81	0.81	False
top_02	2	34	0.01	400	246.35230922698975	0.6158807730674744	382	0.955	100	0.8926658630371094	0.410404167175293	79	0.79	False
top_02	2	35	0.01	400	246.38388442993164	0.615959711074829	378	0.945	100	0.8959831595420837	0.4137215042114258	77	0.77	False
top_02	2	36	0.01	400	249.65632438659668	0.6241408109664917	384	0.96	100	0.8979368209838867	0.41567516326904297	77	0.77	False
top_02	2	37	0.01	400	245.75122547149658	0.6143780636787415	375	0.9375	100	0.8915430903434753	0.4092813873291016	79	0.79	False
top_02	2	38	0.01	400	245.29467582702637	0.6132366895675659	380	0.95	100	0.888100802898407	0.4058391189575195	78	0.78	False
top_02	2	39	0.01	400	246.03876113891602	0.61509690284729	382	0.955	100	0.8960080742835999	0.4137463760375977	77	0.77	False
top_02	2	40	0.01	400	244.13539695739746	0.6103384923934937	379	0.9475	100	0.8951072692871094	0.412845573425293	78	0.78	False
top_02	2	41	0.01	400	243.00128650665283	0.6075032162666321	387	0.9675	100	0.8944043517112732	0.41214263916015625	77	0.77	False
top_02	2	42	0.01	400	242.50970268249512	0.6062742567062378	384	0.96	100	0.8900983929634094	0.40783668518066407	79	0.79	False
top_02	2	43	0.01	400	244.47403144836426	0.6111850786209106	379	0.9475	100	0.8996204733848572	0.4173587799072266	77	0.77	False
top_02	2	44	0.01	400	246.48943328857422	0.6162235832214356	376	0.94	100	0.8941932320594788	0.41193164825439454	78	0.78	False
top_02	2	45	0.01	400	248.2700538635254	0.6206751346588135	378	0.945	100	0.8865131735801697	0.40425140380859376	77	0.77	False
top_02	2	46	0.01	400	242.53347873687744	0.6063336968421936	382	0.955	100	0.8918008804321289	0.40953922271728516	77	0.77	False
top_02	2	47	0.01	400	244.12465286254883	0.6103116321563721	376	0.94	100	0.8824012279510498	0.40013954162597654	78	0.78	True
top_02	2	48	0.01	400	247.17972373962402	0.61794930934906	384	0.96	100	0.8830121159553528	0.4007504272460938	77	0.77	False
top_02	2	49	0.01	400	243.81742095947266	0.6095435523986816	384	0.96	100	0.8814414739608765	0.3991797637939453	79	0.79	True
top_02	2	50	0.01	400	242.50609588623047	0.6062652397155762	383	0.9575	100	0.8796719312667847	0.39741024017333987	79	0.79	True
top_02	2	51	0.01	400	240.85181283950806	0.6021295320987702	384	0.96	100	0.8909808397293091	0.4087191390991211	78	0.78	False
top_02	2	52	0.01	400	245.54755210876465	0.6138688802719117	384	0.96	100	0.8849844336509705	0.40272274017333987	79	0.79	False
top_02	2	53	0.01	400	247.86492443084717	0.6196623110771179	379	0.9475	100	0.8884863257408142	0.40622451782226565	78	0.78	False
top_02	2	54	0.01	400	244.07340812683105	0.6101835203170777	382	0.955	100	0.8990706205368042	0.4168089294433594	77	0.77	False
top_02	2	55	0.01	400	245.46324062347412	0.6136581015586853	379	0.9475	100	0.8927547931671143	0.4104931640625	78	0.78	False
top_02	2	56	0.01	400	243.30818557739258	0.6082704639434815	381	0.9525	100	0.8867270350456238	0.4044654083251953	76	0.76	False
top_02	2	57	0.01	400	244.8798999786377	0.6121997499465942	375	0.9375	100	0.8936474323272705	0.4113858032226563	79	0.79	False
top_02	2	58	0.01	400	241.43098306655884	0.6035774576663971	375	0.9375	100	0.8933847546577454	0.411123046875	76	0.76	False
top_02	2	59	0.01	400	244.22556591033936	0.6105639147758484	379	0.9475	100	0.8919370770454407	0.4096753692626953	78	0.78	False
top_02	2	60	0.01	400	244.1994457244873	0.6104986143112182	380	0.95	100	0.8900115489959717	0.40774993896484374	80	0.8	False
top_02	2	61	0.001	400	242.38872528076172	0.6059718132019043	384	0.96	100	0.8930577039718628	0.410796012878418	80	0.8	False
top_02	2	62	0.001	400	242.30877017974854	0.6057719254493713	381	0.9525	100	0.8851747512817383	0.40291309356689453	82	0.82	False
top_02	2	63	0.001	400	240.81829452514648	0.6020457363128662	382	0.955	100	0.8949717283248901	0.41271003723144534	80	0.8	False
top_02	2	64	0.001	400	242.44450759887695	0.6061112689971924	384	0.96	100	0.8854902982711792	0.4032286071777344	81	0.81	False
top_02	2	65	0.001	400	242.7087745666504	0.606771936416626	378	0.945	100	0.8847131133079529	0.4024514389038086	80	0.8	False
top_02	2	66	0.001	400	242.8020076751709	0.6070050191879273	377	0.9425	100	0.8828668594360352	0.4006052017211914	80	0.8	False
top_02	2	67	0.001	400	240.41472625732422	0.6010368156433106	382	0.955	100	0.8782668709754944	0.3960051727294922	81	0.81	True
top_02	2	68	0.001	400	241.83908653259277	0.604597716331482	384	0.96	100	0.878591775894165	0.3963300323486328	79	0.79	False
top_02	2	69	0.001	400	241.82544326782227	0.6045636081695557	381	0.9525	100	0.8839953541755676	0.40173370361328126	78	0.78	False
top_02	2	70	0.001	400	241.06038284301758	0.6026509571075439	383	0.9575	100	0.8904228210449219	0.4081611251831055	80	0.8	False
top_02	2	71	0.001	400	238.9955644607544	0.597488911151886	382	0.955	100	0.8824523687362671	0.40019065856933594	78	0.78	False
top_02	2	72	0.001	400	236.67694187164307	0.5916923546791076	386	0.965	100	0.8802698254585266	0.3980081939697266	78	0.78	False
top_02	2	73	0.001	400	242.17995643615723	0.605449891090393	376	0.94	100	0.8853446841239929	0.40308300018310544	78	0.78	False
top_02	2	74	0.001	400	243.23305320739746	0.6080826330184936	382	0.955	100	0.8830990195274353	0.40083740234375	76	0.76	False
top_02	2	75	0.001	400	242.51693153381348	0.6062923288345337	378	0.945	100	0.8816629648208618	0.39940128326416013	76	0.76	False
top_02	2	76	0.001	400	239.35355758666992	0.5983838939666748	380	0.95	100	0.8813591003417969	0.3990973663330078	80	0.8	False
top_02	2	77	0.001	400	243.4184741973877	0.6085461854934693	383	0.9575	100	0.8816166520118713	0.3993549346923828	81	0.81	False
top_02	2	78	0.001	400	241.04426765441895	0.6026106691360473	382	0.955	100	0.8714936375617981	0.3892319488525391	79	0.79	True
top_02	2	79	0.001	400	244.6455202102661	0.6116138005256653	376	0.94	100	0.8783659338951111	0.3961042785644531	80	0.8	False
top_02	2	80	0.001	400	240.69448471069336	0.6017362117767334	377	0.9425	100	0.8864521384239197	0.4041904449462891	80	0.8	False
top_02	2	81	0.001	400	240.61781978607178	0.6015445494651794	379	0.9475	100	0.8958033323287964	0.4135416793823242	81	0.81	False
top_02	2	82	0.001	400	239.65752029418945	0.5991438007354737	381	0.9525	100	0.8925694823265076	0.41030784606933596	79	0.79	False
top_02	2	83	0.001	400	241.4821481704712	0.603705370426178	379	0.9475	100	0.8826434016227722	0.40038169860839845	79	0.79	False
top_02	2	84	0.001	400	239.893310546875	0.5997332763671875	384	0.96	100	0.8827520608901978	0.40049034118652344	78	0.78	False
top_02	2	85	0.001	400	239.34862804412842	0.598371570110321	385	0.9625	100	0.8921507000923157	0.4098889923095703	77	0.77	False
top_02	2	86	0.001	400	240.19130611419678	0.600478265285492	379	0.9475	100	0.8946298956871033	0.41236812591552735	78	0.78	False
top_02	2	87	0.001	400	244.30571365356445	0.6107642841339112	384	0.96	100	0.887174665927887	0.40491294860839844	78	0.78	False
top_02	2	88	0.001	400	242.53586387634277	0.6063396596908569	377	0.9425	100	0.8904473781585693	0.4081856155395508	78	0.78	False
top_02	2	89	0.001	400	240.5052833557129	0.6012632083892823	383	0.9575	100	0.893437922000885	0.41117622375488283	79	0.79	False
top_02	2	90	0.001	400	240.71983432769775	0.6017995858192444	379	0.9475	100	0.8875582814216614	0.40529659271240237	78	0.78	False
top_02	2	91	0.001	400	241.2108383178711	0.6030270957946777	383	0.9575	100	0.8812176585197449	0.3989559173583984	79	0.79	False
top_02	2	92	0.001	400	243.53937530517578	0.6088484382629394	379	0.9475	100	0.8812419176101685	0.3989802551269531	80	0.8	False
top_02	2	93	0.001	400	240.7720718383789	0.6019301795959473	383	0.9575	100	0.8810245990753174	0.39876296997070315	80	0.8	False
top_02	2	94	0.001	400	239.12958431243896	0.5978239607810975	386	0.965	100	0.878345787525177	0.3960840606689453	80	0.8	False
top_02	2	95	0.001	400	240.7782497406006	0.6019456243515015	380	0.95	100	0.8852710723876953	0.40300933837890623	77	0.77	False
top_02	2	96	0.001	400	241.10458755493164	0.6027614688873291	376	0.94	100	0.8862806558609009	0.4040190124511719	78	0.78	False
top_02	2	97	0.001	400	240.1580457687378	0.6003951144218445	382	0.955	100	0.880899965763092	0.39863822937011717	77	0.77	False
top_02	2	98	0.001	400	239.55808639526367	0.5988952159881592	380	0.95	100	0.8772484660148621	0.3949867248535156	78	0.78	False
top_02	2	99	0.001	400	239.73939037322998	0.5993484759330749	381	0.9525	100	0.8857340812683105	0.40347240447998045	78	0.78	False
top_02	2	100	0.001	400	237.4645357131958	0.5936613392829895	383	0.9575	100	0.8915281295776367	0.40926647186279297	78	0.78	False
top_03	3	1	0.01	400	1840.3929443359375	4.6009823608398435	7	0.0175	100	4.660585403442383	4.178323364257812	0	0.0	True
top_03	3	2	0.01	400	1787.8688049316406	4.469672012329101	19	0.0475	100	4.604060173034668	4.121798095703125	0	0.0	True
top_03	3	3	0.01	400	1739.6660690307617	4.349165172576904	34	0.085	100	4.557347774505615	4.075086059570313	3	0.03	True
top_03	3	4	0.01	400	1690.7647399902344	4.226911849975586	73	0.1825	100	4.5123748779296875	4.030113220214844	5	0.05	True
top_03	3	5	0.01	400	1644.7932510375977	4.111983127593994	92	0.23	100	4.4666361808776855	3.984374694824219	5	0.05	True
top_03	3	6	0.01	400	1593.8592529296875	3.9846481323242187	115	0.2875	100	4.4274821281433105	3.9452203369140624	6	0.06	True
top_03	3	7	0.01	400	1550.51220703125	3.876280517578125	128	0.32	100	4.391829967498779	3.9095684814453127	7	0.07	True
top_03	3	8	0.01	400	1509.8348121643066	3.7745870304107667	135	0.3375	100	4.35803747177124	3.8757757568359374	7	0.07	True
top_03	3	9	0.01	400	1460.963092803955	3.6524077320098876	148	0.37	100	4.325755596160889	3.8434942626953124	7	0.07	True
top_03	3	10	0.01	400	1413.2027969360352	3.5330069923400877	167	0.4175	100	4.285921096801758	3.80365966796875	8	0.08	True
top_03	3	11	0.01	400	1377.6448936462402	3.4441122341156007	181	0.4525	100	4.244019508361816	3.7617584228515626	8	0.08	True
