case	epoch	learning_rate	query_count	query_loss_sum	query_loss	query_match_count	query_match	validation_count	validation_loss	validation_kl	validation_match_count	validation_match	is_best
conv1_bn2	48	0.01	400	449.33583068847656	1.1233395767211913	375	0.9375	100	3.8766191005706787	3.3943576049804687	16	0.16	True
conv1_bn2	49	0.01	400	438.25405502319336	1.0956351375579834	376	0.94	100	3.8731391429901123	3.390877685546875	16	0.16	True
conv1_bn2	50	0.01	400	428.7171401977539	1.0717928504943848	376	0.94	100	3.873396873474121	3.39113525390625	15	0.15	False
conv1_bn2	51	0.01	400	425.95392322540283	1.0648848080635072	379	0.9475	100	3.8719983100891113	3.3897366333007812	15	0.15	True
conv1_bn2	52	0.01	400	421.6371955871582	1.0540929889678956	375	0.9375	100	3.871041774749756	3.3887799072265623	18	0.18	True
conv1_bn2	53	0.01	400	414.72082138061523	1.036802053451538	377	0.9425	100	3.8690545558929443	3.3867929077148435	17	0.17	True
conv1_bn2	54	0.01	400	408.57464599609375	1.0214366149902343	377	0.9425	100	3.842630624771118	3.3603689575195315	16	0.16	True
conv1_bn2	55	0.01	400	400.6883659362793	1.0017209148406983	384	0.96	100	3.8301069736480713	3.347845153808594	17	0.17	True
conv1_bn2	56	0.01	400	390.48673248291016	0.9762168312072754	376	0.94	100	3.8434970378875732	3.3612353515625	15	0.15	False
conv1_bn2	57	0.01	400	387.7960662841797	0.9694901657104492	379	0.9475	100	3.8389134407043457	3.3566519165039064	16	0.16	False
conv1_bn2	58	0.01	400	379.7896957397461	0.9494742393493653	378	0.945	100	3.824812650680542	3.3425506591796874	18	0.18	True
conv1_bn2	59	0.01	400	377.42179107666016	0.9435544776916504	382	0.955	100	3.8223769664764404	3.3401153564453123	17	0.17	True
conv1_bn2	60	0.01	400	371.45259284973145	0.9286314821243287	379	0.9475	100	3.813638210296631	3.3313763427734373	19	0.19	True
conv1_bn2	61	0.001	400	367.7477970123291	0.9193694925308228	382	0.955	100	3.8125882148742676	3.3303268432617186	19	0.19	True
conv1_bn2	62	0.001	400	365.5521125793457	0.9138802814483643	382	0.955	100	3.818168878555298	3.335906982421875	17	0.17	False
conv1_bn2	63	0.001	400	366.5376863479614	0.9163442158699036	383	0.9575	100	3.8152568340301514	3.3329949951171876	18	0.18	False
conv1_bn2	64	0.001	400	367.10262870788574	0.9177565717697144	380	0.95	100	3.8152148723602295	3.3329531860351564	18	0.18	False
conv1_bn2	65	0.001	400	364.21265029907227	0.9105316257476807	381	0.9525	100	3.8207008838653564	3.3384393310546874	18	0.18	False
conv1_bn2	66	0.001	400	365.2278661727905	0.9130696654319763	383	0.9575	100	3.8224425315856934	3.3401809692382813	18	0.18	False
conv1_bn2	67	0.001	400	366.96891593933105	0.9174222898483276	381	0.9525	100	3.8190627098083496	3.3368011474609376	18	0.18	False
conv1_bn2	68	0.001	400	362.06399726867676	0.9051599931716919	381	0.9525	100	3.809921979904175	3.3276605224609375	17	0.17	True
conv1_bn2	69	0.001	400	360.88651847839355	0.9022162961959839	382	0.955	100	3.804387092590332	3.3221255493164064	18	0.18	True
conv1_bn2	70	0.001	400	362.1934566497803	0.9054836416244507	383	0.9575	100	3.804030179977417	3.321768493652344	17	0.17	True
conv1_bn2	71	0.001	400	358.59375190734863	0.8964843797683716	383	0.9575	100	3.797644853591919	3.31538330078125	19	0.19	True
conv1_bn2	72	0.001	400	355.5125331878662	0.8887813329696655	383	0.9575	100	3.8072075843811035	3.3249462890625	18	0.18	False
conv1_bn2	73	0.001	400	360.29132652282715	0.9007283163070678	384	0.96	100	3.8141655921936035	3.3319036865234377	17	0.17	False
conv1_bn2	74	0.001	400	361.9005928039551	0.9047514820098876	381	0.9525	100	3.810455322265625	3.3281939697265623	18	0.18	False
conv1_bn2	75	0.001	400	360.6062812805176	0.9015157032012939	379	0.9475	100	3.8116416931152344	3.3293804931640625	19	0.19	False
conv1_bn2	76	0.001	400	358.91431999206543	0.8972857999801636	382	0.955	100	3.8091561794281006	3.32689453125	17	0.17	False
conv1_bn2	77	0.001	400	359.8575973510742	0.8996439933776855	384	0.96	100	3.8125181198120117	3.3302569580078125	17	0.17	False
conv1_bn2	78	0.001	400	356.133846282959	0.8903346157073975	383	0.9575	100	3.8005189895629883	3.3182574462890626	18	0.18	False
conv1_bn2	79	0.001	400	361.9341812133789	0.9048354530334473	383	0.9575	100	3.804443359375	3.3221817016601562	18	0.18	False
conv1_bn2	80	0.001	400	357.21398544311523	0.8930349636077881	383	0.9575	100	3.799960136413574	3.317698669433594	18	0.18	False
conv1_bn2	81	0.001	400	359.1536178588867	0.8978840446472168	381	0.9525	100	3.8062756061553955	3.324013671875	17	0.17	False
conv1_bn2	82	0.001	400	359.8195152282715	0.8995487880706787	385	0.9625	100	3.803900718688965	3.321639404296875	20	0.2	False
conv1_bn2	83	0.001	400	356.1070804595947	0.8902677011489868	382	0.955	100	3.8000035285949707	3.3177420043945314	20	0.2	False
conv1_bn2	84	0.001	400	350.90524673461914	0.8772631168365479	385	0.9625	100	3.7961981296539307	3.313936767578125	17	0.17	True
conv1_bn2	85	0.001	400	350.9466152191162	0.8773665380477905	386	0.965	100	3.802116632461548	3.319854736328125	20	0.2	False
conv1_bn2	86	0.001	400	355.4088478088379	0.8885221195220947	382	0.955	100	3.7985167503356934	3.3162548828125	20	0.2	False
conv1_bn2	87	0.001	400	354.6068630218506	0.8865171575546265	383	0.9575	100	3.7994468212127686	3.31718505859375	20	0.2	False
conv1_bn2	88	0.001	400	355.6812686920166	0.8892031717300415	375	0.9375	100	3.800734281539917	3.3184722900390624	20	0.2	False
conv1_bn2	89	0.001	400	355.5027446746826	0.8887568616867065	383	0.9575	100	3.7950997352600098	3.312838134765625	20	0.2	True
conv1_bn2	90	0.001	400	355.0382251739502	0.8875955629348755	383	0.9575	100	3.795851945877075	3.3135906982421877	19	0.19	False
conv1_bn2	91	0.001	400	352.22001457214355	0.8805500364303589	383	0.9575	100	3.789940118789673	3.307678527832031	20	0.2	True
conv1_bn2	92	0.001	400	354.54882431030273	0.8863720607757568	381	0.9525	100	3.783402681350708	3.3011410522460936	20	0.2	True
conv1_bn2	93	0.001	400	353.17076873779297	0.8829269218444824	384	0.96	100	3.783724784851074	3.3014630126953124	19	0.19	False
conv1_bn2	94	0.001	400	351.01032733917236	0.8775258183479309	382	0.955	100	3.7844481468200684	3.302186279296875	18	0.18	False
conv1_bn2	95	0.001	400	350.1510314941406	0.8753775787353516	383	0.9575	100	3.7868711948394775	3.3046099853515627	19	0.19	False
conv1_bn2	96	0.001	400	349.821026802063	0.8745525670051575	386	0.965	100	3.7948014736175537	3.3125396728515626	19	0.19	False
conv1_bn2	97	0.001	400	346.21128845214844	0.8655282211303711	383	0.9575	100	3.7930376529693604	3.3107757568359375	17	0.17	False
conv1_bn2	98	0.001	400	347.3933982849121	0.8684834957122802	382	0.955	100	3.791124105453491	3.3088623046875	20	0.2	False
conv1_bn2	99	0.001	400	349.4578971862793	0.8736447429656983	383	0.9575	100	3.792351007461548	3.310089416503906	19	0.19	False
conv1_bn2	100	0.001	400	349.77427864074707	0.8744356966018677	384	0.96	100	3.789564847946167	3.307303466796875	17	0.17	False
conv2_bn1	1	0.01	400	1848.559928894043	4.621399822235108	5	0.0125	100	4.654474258422852	4.172212829589844	0	0.0	True
conv2_bn1	2	0.01	400	1769.4911804199219	4.423727951049805	29	0.0725	100	4.623837947845459	4.141576538085937	2	0.02	True
conv2_bn1	3	0.01	400	1706.9464874267578	4.267366218566894	72	0.18	100	4.604977130889893	4.122715759277344	3	0.03	True
conv2_bn1	4	0.01	400	1655.902603149414	4.139756507873535	95	0.2375	100	4.585203170776367	4.102941589355469	5	0.05	True
conv2_bn1	5	0.01	400	1602.8046112060547	4.007011528015137	130	0.325	100	4.550050735473633	4.067789306640625	4	0.04	True
conv2_bn1	6	0.01	400	1548.3470764160156	3.870867691040039	153	0.3825	100	4.531497478485107	4.04923583984375	6	0.06	True
conv2_bn1	7	0.01	400	1504.2854118347168	3.760713529586792	172	0.43	100	4.499217987060547	4.016956176757812	5	0.05	True
conv2_bn1	8	0.01	400	1458.9804992675781	3.647451248168945	176	0.44	100	4.486649990081787	4.004388427734375	5	0.05	True
conv2_bn1	9	0.01	400	1405.2349243164062	3.5130873107910157	186	0.465	100	4.490456581115723	4.008195190429688	5	0.05	False
conv2_bn1	10	0.01	400	1363.8145904541016	3.409536476135254	199	0.4975	100	4.4562273025512695	3.973965759277344	5	0.05	True
conv2_bn1	11	0.01	400	1325.306037902832	3.31326509475708	211	0.5275	100	4.457442283630371	3.9751806640625	6	0.06	False
conv2_bn1	12	0.01	400	1288.6579360961914	3.2216448402404785	218	0.545	100	4.435914039611816	3.953652038574219	5	0.05	True
conv2_bn1	13	0.01	400	1241.0065002441406	3.1025162506103516	237	0.5925	100	4.465048313140869	3.9827865600585937	5	0.05	False
conv2_bn1	14	0.01	400	1210.3844108581543	3.0259610271453856	243	0.6075	100	4.410643577575684	3.9283819580078125	6	0.06	True
conv2_bn1	15	0.01	400	1173.2697982788086	2.9331744956970214	256	0.64	100	4.4073076248168945	3.9250457763671873	7	0.07	True
conv2_bn1	16	0.01	400	1130.617172241211	2.8265429306030274	265	0.6625	100	4.398916721343994	3.9166546630859376	5	0.05	True
conv2_bn1	17	0.01	400	1096.473346710205	2.7411833667755126	275	0.6875	100	4.3709330558776855	3.8886712646484374	7	0.07	True
conv2_bn1	18	0.01	400	1062.26314163208	2.6556578540802	280	0.7	100	4.340895175933838	3.8586334228515624	6	0.06	True
conv2_bn1	19	0.01	400	1020.7233123779297	2.551808280944824	294	0.735	100	4.348679542541504	3.86641845703125	5	0.05	False
conv2_bn1	20	0.01	400	988.919677734375	2.4722991943359376	300	0.75	100	4.311090469360352	3.8288287353515624	8	0.08	True
conv2_bn1	21	0.01	400	961.5446510314941	2.4038616275787352	301	0.7525	100	4.310285568237305	3.8280239868164063	5	0.05	True
conv2_bn1	22	0.01	400	928.0687561035156	2.320171890258789	313	0.7825	100	4.266100883483887	3.783838806152344	7	0.07	True
conv2_bn1	23	0.01	400	908.201530456543	2.2705038261413573	314	0.785	100	4.251927375793457	3.7696661376953124	9	0.09	True
conv2_bn1	24	0.01	400	867.3289222717285	2.1683223056793213	321	0.8025	100	4.294617176055908	3.8123553466796873	5	0.05	False
conv2_bn1	25	0.01	400	835.1875457763672	2.087968864440918	329	0.8225	100	4.254658222198486	3.7723965454101562	5	0.05	False
conv2_bn1	26	0.01	400	813.0870094299316	2.032717523574829	333	0.8325	100	4.2221221923828125	3.7398602294921877	7	0.07	True
conv2_bn1	27	0.01	400	792.1941833496094	1.9804854583740235	329	0.8225	100	4.237682819366455	3.7554217529296876	5	0.05	False
conv2_bn1	28	0.01	400	763.8020248413086	1.9095050621032714	340	0.85	100	4.199101448059082	3.716839599609375	8	0.08	True
conv2_bn1	29	0.01	400	735.8056907653809	1.8395142269134521	341	0.8525	100	4.190883159637451	3.708621826171875	6	0.06	True
conv2_bn1	30	0.01	400	710.2802963256836	1.775700740814209	341	0.8525	100	4.198066234588623	3.715804443359375	5	0.05	False
conv2_bn1	31	0.01	400	694.6333904266357	1.7365834760665892	347	0.8675	100	4.1636176109313965	3.6813555908203126	7	0.07	True
conv2_bn1	32	0.01	400	671.3295097351074	1.6783237743377686	350	0.875	100	4.127862930297852	3.645601501464844	9	0.09	True
conv2_bn1	33	0.01	400	648.5897998809814	1.6214744997024537	351	0.8775	100	4.168800354003906	3.6865390014648436	4	0.04	False
conv2_bn1	34	0.01	400	633.3802947998047	1.5834507369995117	355	0.8875	100	4.1270751953125	3.6448138427734373	9	0.09	True
conv2_bn1	35	0.01	400	616.6435813903809	1.541608953475952	355	0.8875	100	4.0959272384643555	3.613665771484375	9	0.09	True
conv2_bn1	36	0.01	400	592.9363403320312	1.4823408508300782	359	0.8975	100	4.1189351081848145	3.636673583984375	5	0.05	False
conv2_bn1	37	0.01	400	580.1527900695801	1.4503819751739502	356	0.89	100	4.115234851837158	3.6329730224609373	7	0.07	False
conv2_bn1	38	0.01	400	558.1399745941162	1.3953499364852906	361	0.9025	100	4.077847957611084	3.595586242675781	11	0.11	True
conv2_bn1	39	0.01	400	547.9476222991943	1.3698690557479858	363	0.9075	100	4.036216735839844	3.553955078125	7	0.07	True
conv2_bn1	40	0.01	400	526.3577613830566	1.3158944034576416	364	0.91	100	4.044837474822998	3.56257568359375	7	0.07	False
conv2_bn1	41	0.01	400	516.9439697265625	1.2923599243164063	366	0.915	100	4.038924694061279	3.556662902832031	9	0.09	False
conv2_bn1	42	0.01	400	506.7782325744629	1.2669455814361572	367	0.9175	100	4.04557991027832	3.5633184814453127	11	0.11	False
conv2_bn1	43	0.01	400	495.961217880249	1.2399030447006225	368	0.92	100	4.0162811279296875	3.5340191650390627	10	0.1	True
conv2_bn1	44	0.01	400	481.81261444091797	1.204531536102295	370	0.925	100	4.038821220397949	3.556559753417969	8	0.08	False
conv2_bn1	45	0.01	400	478.3319911956787	1.1958299779891968	374	0.935	100	4.035933971405029	3.5536727905273438	8	0.08	False
conv2_bn1	46	0.01	400	456.69053649902344	1.1417263412475587	369	0.9225	100	4.011908054351807	3.5296466064453127	7	0.07	True
conv2_bn1	47	0.01	400	450.821231842041	1.1270530796051026	376	0.94	100	3.9712090492248535	3.4889471435546877	8	0.08	True
conv2_bn1	48	0.01	400	444.1090431213379	1.1102726078033447	373	0.9325	100	3.9922783374786377	3.5100164794921875	4	0.04	False
conv2_bn1	49	0.01	400	435.45835876464844	1.088645896911621	380	0.95	100	3.9688994884490967	3.4866378784179686	7	0.07	True
conv2_bn1	50	0.01	400	426.6775779724121	1.0666939449310302	378	0.945	100	3.98014760017395	3.4978857421875	8	0.08	False
conv2_bn1	51	0.01	400	424.15849113464355	1.0603962278366088	373	0.9325	100	3.947749614715576	3.46548828125	11	0.11	True
conv2_bn1	52	0.01	400	420.0992851257324	1.0502482128143311	377	0.9425	100	3.9364562034606934	3.4541946411132813	10	0.1	True
conv2_bn1	53	0.01	400	420.9017162322998	1.0522542905807495	378	0.945	100	3.956925630569458	3.4746640014648436	8	0.08	False
conv2_bn1	54	0.01	400	406.7798900604248	1.016949725151062	377	0.9425	100	3.9349942207336426	3.4527325439453125	10	0.1	True
conv2_bn1	55	0.01	400	396.85305404663086	0.9921326351165771	379	0.9475	100	3.9356584548950195	3.4533966064453123	9	0.09	False
conv2_bn1	56	0.01	400	389.5185604095459	0.9737964010238648	379	0.9475	100	3.9541685581207275	3.471907043457031	11	0.11	False
conv2_bn1	57	0.01	400	384.29153537750244	0.9607288384437561	381	0.9525	100	3.9305996894836426	3.4483380126953125	7	0.07	True
conv2_bn1	58	0.01	400	377.1686382293701	0.9429215955734253	376	0.94	100	3.9375267028808594	3.455264892578125	9	0.09	False
conv2_bn1	59	0.01	400	373.38330459594727	0.9334582614898682	383	0.9575	100	3.91904354095459	3.436781921386719	9	0.09	True
conv2_bn1	60	0.01	400	371.35621643066406	0.9283905410766602	378	0.945	100	3.913450241088867	3.43118896484375	7	0.07	True
conv2_bn1	61	0.001	400	364.7986888885498	0.9119967222213745	381	0.9525	100	3.900970935821533	3.4187091064453123	8	0.08	True
conv2_bn1	62	0.001	400	362.4994583129883	0.9062486457824707	384	0.96	100	3.9059557914733887	3.42369384765625	7	0.07	False
conv2_bn1	63	0.001	400	359.9794635772705	0.8999486589431762	382	0.955	100	3.9072694778442383	3.4250079345703126	8	0.08	False
conv2_bn1	64	0.001	400	360.0777225494385	0.9001943063735962	383	0.9575	100	3.9033806324005127	3.4211187744140625	7	0.07	False
conv2_bn1	65	0.001	400	359.42770767211914	0.8985692691802979	384	0.96	100	3.9010589122772217	3.4187969970703125	8	0.08	False
conv2_bn1	66	0.001	400	361.08824253082275	0.9027206063270569	383	0.9575	100	3.9062860012054443	3.4240240478515624	6	0.06	False
conv2_bn1	67	0.001	400	362.4924087524414	0.9062310218811035	381	0.9525	100	3.9091975688934326	3.42693603515625	8	0.08	False
conv2_bn1	68	0.001	400	355.6063222885132	0.8890158057212829	384	0.96	100	3.9045021533966064	3.4222406005859374	8	0.08	False
conv2_bn1	69	0.001	400	356.1451873779297	0.8903629684448242	381	0.9525	100	3.90456223487854	3.4223004150390626	8	0.08	False
conv2_bn1	70	0.001	400	356.4640235900879	0.8911600589752198	386	0.965	100	3.904982328414917	3.422720642089844	5	0.05	False
conv2_bn1	71	0.001	400	352.8829803466797	0.8822074508666993	382	0.955	100	3.9049253463745117	3.42266357421875	9	0.09	False
conv2_bn1	72	0.001	400	350.96595764160156	0.8774148941040039	381	0.9525	100	3.9101791381835938	3.42791748046875	10	0.1	False
conv2_bn1	73	0.001	400	353.56835174560547	0.8839208793640136	383	0.9575	100	3.907010316848755	3.424748840332031	8	0.08	False
conv2_bn1	74	0.001	400	358.1829032897949	0.8954572582244873	381	0.9525	100	3.9062774181365967	3.4240155029296875	8	0.08	False
conv2_bn1	75	0.001	400	354.6741523742676	0.886685380935669	381	0.9525	100	3.900336742401123	3.4180752563476564	9	0.09	True
conv2_bn1	76	0.001	400	354.01268196105957	0.8850317049026489	380	0.95	100	3.90246319770813	3.420201721191406	9	0.09	False
conv2_bn1	77	0.001	400	353.82385063171387	0.8845596265792847	381	0.9525	100	3.9063186645507812	3.4240570068359375	6	0.06	False
conv2_bn1	78	0.001	400	352.35694885253906	0.8808923721313476	384	0.96	100	3.896815061569214	3.414553527832031	6	0.06	True
conv2_bn1	79	0.001	400	359.8523406982422	0.8996308517456054	384	0.96	100	3.898763656616211	3.4165020751953126	7	0.07	False
conv2_bn1	80	0.001	400	351.1923828125	0.87798095703125	381	0.9525	100	3.8971986770629883	3.4149371337890626	7	0.07	False
conv2_bn1	81	0.001	400	353.8485565185547	0.8846213912963867	379	0.9475	100	3.9048538208007812	3.4225921630859375	8	0.08	False
conv2_bn1	82	0.001	400	354.03356170654297	0.8850839042663574	384	0.96	100	3.8971993923187256	3.414937744140625	7	0.07	False
conv2_bn1	83	0.001	400	351.3375434875488	0.8783438587188721	386	0.965	100	3.8883769512176514	3.4061151123046876	8	0.08	True
conv2_bn1	84	0.001	400	346.5603713989258	0.8664009284973144	385	0.9625	100	3.8973464965820312	3.4150848388671875	8	0.08	False
conv2_bn1	85	0.001	400	347.56653594970703	0.8689163398742675	385	0.9625	100	3.90177059173584	3.4195086669921877	8	0.08	False
conv2_bn1	86	0.001	400	349.17335510253906	0.8729333877563477	383	0.9575	100	3.9074113368988037	3.4251498413085937	8	0.08	False
conv2_bn1	87	0.001	400	350.0937442779541	0.8752343606948852	381	0.9525	100	3.89501953125	3.412757568359375	5	0.05	False
conv2_bn1	88	0.001	400	351.4417915344238	0.8786044788360595	381	0.9525	100	3.8932762145996094	3.4110147094726564	6	0.06	False
conv2_bn1	89	0.001	400	346.7795715332031	0.8669489288330078	381	0.9525	100	3.89093017578125	3.4086688232421873	7	0.07	False
conv2_bn1	90	0.001	400	350.3898277282715	0.8759745693206787	384	0.96	100	3.889939546585083	3.4076776123046875	6	0.06	False
conv2_bn1	91	0.001	400	349.4772205352783	0.8736930513381957	383	0.9575	100	3.899564743041992	3.417303161621094	7	0.07	False
conv2_bn1	92	0.001	400	349.8861789703369	0.8747154474258423	378	0.945	100	3.8921995162963867	3.4099383544921875	6	0.06	False
conv2_bn1	93	0.001	400	348.92994117736816	0.8723248529434204	382	0.955	100	3.886166572570801	3.403905029296875	7	0.07	True
conv2_bn1	94	0.001	400	348.1124429702759	0.8702811074256896	384	0.96	100	3.8833327293395996	3.4010711669921876	7	0.07	True
conv2_bn1	95	0.001	400	346.71451568603516	0.8667862892150879	384	0.96	100	3.890110492706299	3.4078485107421876	9	0.09	False
conv2_bn1	96	0.001	400	345.38817405700684	0.8634704351425171	384	0.96	100	3.8923957347869873	3.41013427734375	8	0.08	False
conv2_bn1	97	0.001	400	342.4756164550781	0.8561890411376953	384	0.96	100	3.8901641368865967	3.40790283203125	8	0.08	False
conv2_bn1	98	0.001	400	342.0986042022705	0.8552465105056762	383	0.9575	100	3.8891050815582275	3.40684326171875	9	0.09	False
conv2_bn1	99	0.001	400	344.5050926208496	0.8612627315521241	380	0.95	100	3.895721912384033	3.4134600830078123	7	0.07	False
conv2_bn1	100	0.001	400	343.51435470581055	0.8587858867645264	384	0.96	100	3.891213893890381	3.4089520263671873	7	0.07	False
