case	epoch	learning_rate	query_count	query_loss_sum	query_loss	query_match_count	query_match	validation_count	validation_loss	validation_kl	validation_match_count	validation_match	is_best
feature_bn_top5	41	0.01	400	259.2036142349243	0.6480090355873108	392	0.98	100	2.063046455383301	1.580784912109375	47	0.47	True
feature_bn_top5	42	0.01	400	262.82929611206055	0.6570732402801513	386	0.965	100	2.0647947788238525	1.5825332641601562	48	0.48	False
feature_bn_top5	43	0.01	400	258.8524293899536	0.6471310734748841	381	0.9525	100	2.0784006118774414	1.5961390686035157	47	0.47	False
feature_bn_top5	44	0.01	400	259.6441173553467	0.6491102933883667	386	0.965	100	2.063258409500122	1.5809967041015625	47	0.47	False
feature_bn_top5	45	0.01	400	263.64034843444824	0.6591008710861206	387	0.9675	100	2.037860155105591	1.5555984497070312	47	0.47	True
feature_bn_top5	46	0.01	400	255.9433889389038	0.6398584723472596	382	0.955	100	2.0490562915802	1.56679443359375	46	0.46	False
feature_bn_top5	47	0.01	400	258.34405517578125	0.6458601379394531	386	0.965	100	2.0396738052368164	1.557412109375	50	0.5	False
feature_bn_top5	48	0.01	400	258.8961477279663	0.6472403693199158	383	0.9575	100	2.030404567718506	1.548142852783203	50	0.5	True
feature_bn_top5	49	0.01	400	256.40143394470215	0.6410035848617553	391	0.9775	100	2.030266761779785	1.5480050659179687	47	0.47	True
feature_bn_top5	50	0.01	400	256.663046836853	0.6416576170921325	385	0.9625	100	2.0355606079101562	1.5532989501953125	47	0.47	False
feature_bn_top5	51	0.01	400	255.2992582321167	0.6382481455802917	385	0.9625	100	2.0355546474456787	1.5532931518554687	45	0.45	False
feature_bn_top5	52	0.01	400	255.27919006347656	0.6381979751586914	385	0.9625	100	2.0124733448028564	1.5302117919921876	47	0.47	True
feature_bn_top5	53	0.01	400	258.51452445983887	0.6462863111495971	387	0.9675	100	2.009270668029785	1.52700927734375	50	0.5	True
feature_bn_top5	54	0.01	400	256.39485931396484	0.6409871482849121	388	0.97	100	2.019073247909546	1.5368116760253907	49	0.49	False
feature_bn_top5	55	0.01	400	256.1709976196289	0.6404274940490723	388	0.97	100	2.013295888900757	1.5310342407226563	50	0.5	False
feature_bn_top5	56	0.01	400	253.35812854766846	0.6333953213691711	387	0.9675	100	2.0184504985809326	1.5361888122558593	51	0.51	False
feature_bn_top5	57	0.01	400	253.1460475921631	0.6328651189804078	381	0.9525	100	2.0070793628692627	1.5248178100585938	49	0.49	True
feature_bn_top5	58	0.01	400	251.3766098022461	0.6284415245056152	383	0.9575	100	2.010443687438965	1.5281820678710938	49	0.49	False
feature_bn_top5	59	0.01	400	252.52999877929688	0.6313249969482422	384	0.96	100	1.9944839477539062	1.5122222900390625	49	0.49	True
feature_bn_top5	60	0.01	400	250.17350673675537	0.6254337668418884	385	0.9625	100	1.9743545055389404	1.4920928955078125	51	0.51	True
feature_bn_top5	61	0.001	400	252.87301063537598	0.63218252658844	387	0.9675	100	1.9627349376678467	1.4804733276367188	49	0.49	True
feature_bn_top5	62	0.001	400	251.29337692260742	0.6282334423065186	386	0.965	100	1.9583075046539307	1.4760459899902343	53	0.53	True
feature_bn_top5	63	0.001	400	250.54791259765625	0.6263697814941406	388	0.97	100	1.9632200002670288	1.4809584045410156	53	0.53	False
feature_bn_top5	64	0.001	400	249.46478652954102	0.6236619663238525	389	0.9725	100	1.9702644348144531	1.4880027770996094	50	0.5	False
feature_bn_top5	65	0.001	400	250.36156177520752	0.6259039044380188	384	0.96	100	1.9613778591156006	1.4791162109375	53	0.53	False
feature_bn_top5	66	0.001	400	249.75370693206787	0.6243842673301697	389	0.9725	100	1.9667326211929321	1.4844711303710938	51	0.51	False
feature_bn_top5	67	0.001	400	251.0529546737671	0.6276323866844177	387	0.9675	100	1.9724680185317993	1.4902064514160156	51	0.51	False
feature_bn_top5	68	0.001	400	248.58599853515625	0.6214649963378907	382	0.955	100	1.9733316898345947	1.4910699462890624	51	0.51	False
feature_bn_top5	69	0.001	400	250.64487266540527	0.6266121816635132	385	0.9625	100	1.9834460020065308	1.5011843872070312	49	0.49	False
feature_bn_top5	70	0.001	400	249.38230895996094	0.6234557723999024	390	0.975	100	1.9760749340057373	1.4938131713867187	48	0.48	False
feature_bn_top5	71	0.001	400	248.5073127746582	0.6212682819366455	388	0.97	100	1.9735043048858643	1.49124267578125	48	0.48	False
feature_bn_top5	72	0.001	400	247.08712577819824	0.6177178144454956	391	0.9775	100	1.9837702512741089	1.5015087890625	49	0.49	False
feature_bn_top5	73	0.001	400	248.18783473968506	0.6204695868492126	390	0.975	100	1.9875049591064453	1.5052432250976562	49	0.49	False
feature_bn_top5	74	0.001	400	252.40767192840576	0.6310191798210144	385	0.9625	100	1.9677454233169556	1.4854837036132813	52	0.52	False
feature_bn_top5	75	0.001	400	249.90975189208984	0.6247743797302246	387	0.9675	100	1.976408839225769	1.4941473388671875	52	0.52	False
feature_bn_top5	76	0.001	400	249.2909336090088	0.623227334022522	388	0.97	100	1.9818389415740967	1.4995773315429688	51	0.51	False
feature_bn_top5	77	0.001	400	249.9421272277832	0.624855318069458	385	0.9625	100	1.9810290336608887	1.4987672424316407	49	0.49	False
feature_bn_top5	78	0.001	400	248.44809341430664	0.6211202335357666	390	0.975	100	1.9776573181152344	1.4953955078125	51	0.51	False
feature_bn_top5	79	0.001	400	252.89882946014404	0.6322470736503601	385	0.9625	100	1.9716182947158813	1.4893565368652344	52	0.52	False
feature_bn_top5	80	0.001	400	248.9316005706787	0.6223290014266968	387	0.9675	100	1.965145230293274	1.4828834533691406	49	0.49	False
feature_bn_top5	81	0.001	400	248.72582721710205	0.6218145680427551	381	0.9525	100	1.9784234762191772	1.496161651611328	49	0.49	False
feature_bn_top5	82	0.001	400	249.3781452178955	0.6234453630447387	389	0.9725	100	1.9752938747406006	1.4930322265625	49	0.49	False
feature_bn_top5	83	0.001	400	249.00796508789062	0.6225199127197265	390	0.975	100	1.9629170894622803	1.480655517578125	51	0.51	False
feature_bn_top5	84	0.001	400	247.90681076049805	0.6197670269012451	388	0.97	100	1.953161597251892	1.4708999633789062	53	0.53	True
feature_bn_top5	85	0.001	400	247.843599319458	0.619608998298645	392	0.98	100	1.9736731052398682	1.4914112854003907	50	0.5	False
feature_bn_top5	86	0.001	400	248.40167617797852	0.6210041904449463	388	0.97	100	1.9811779260635376	1.4989161682128906	49	0.49	False
feature_bn_top5	87	0.001	400	250.2354221343994	0.6255885553359986	387	0.9675	100	1.9693642854690552	1.4871026611328124	51	0.51	False
feature_bn_top5	88	0.001	400	249.97804260253906	0.6249451065063476	387	0.9675	100	1.9683164358139038	1.4860546875	52	0.52	False
feature_bn_top5	89	0.001	400	249.3848295211792	0.623462073802948	380	0.95	100	1.9650707244873047	1.482808837890625	51	0.51	False
feature_bn_top5	90	0.001	400	247.77389764785767	0.6194347441196442	387	0.9675	100	1.9538317918777466	1.4715701293945314	53	0.53	False
feature_bn_top5	91	0.001	400	248.23156547546387	0.6205789136886597	391	0.9775	100	1.949967622756958	1.4677059936523438	51	0.51	True
feature_bn_top5	92	0.001	400	248.19528579711914	0.6204882144927979	385	0.9625	100	1.9494367837905884	1.4671751403808593	50	0.5	True
feature_bn_top5	93	0.001	400	249.60882377624512	0.6240220594406128	391	0.9775	100	1.9468994140625	1.4646376037597657	53	0.53	True
feature_bn_top5	94	0.001	400	247.34269905090332	0.6183567476272583	387	0.9675	100	1.951845407485962	1.469583740234375	53	0.53	False
feature_bn_top5	95	0.001	400	247.8525447845459	0.6196313619613647	380	0.95	100	1.9604320526123047	1.4781704711914063	53	0.53	False
feature_bn_top5	96	0.001	400	248.1811866760254	0.6204529666900634	387	0.9675	100	1.9586037397384644	1.4763421630859375	53	0.53	False
feature_bn_top5	97	0.001	400	248.71948432922363	0.621798710823059	383	0.9575	100	1.959783911705017	1.4775221252441406	53	0.53	False
feature_bn_top5	98	0.001	400	246.89641761779785	0.6172410440444946	386	0.965	100	1.9570307731628418	1.4747689819335938	52	0.52	False
feature_bn_top5	99	0.001	400	248.3326063156128	0.620831515789032	388	0.97	100	1.9576929807662964	1.4754313659667968	53	0.53	False
feature_bn_top5	100	0.001	400	246.5637469291687	0.6164093673229217	385	0.9625	100	1.9553340673446655	1.473072509765625	53	0.53	False
feature_main_top5	1	0.01	400	1851.0299072265625	4.627574768066406	5	0.0125	100	4.6808085441589355	4.198546752929688	0	0.0	True
feature_main_top5	2	0.01	400	1803.646095275879	4.509115238189697	11	0.0275	100	4.641273498535156	4.159012145996094	0	0.0	True
feature_main_top5	3	0.01	400	1754.1260223388672	4.385315055847168	25	0.0625	100	4.59613037109375	4.113868713378906	0	0.0	True
feature_main_top5	4	0.01	400	1711.2448501586914	4.278112125396729	52	0.13	100	4.561459064483643	4.079197998046875	2	0.02	True
feature_main_top5	5	0.01	400	1663.3062591552734	4.158265647888183	82	0.205	100	4.530750751495361	4.04848876953125	1	0.01	True
feature_main_top5	6	0.01	400	1617.0342102050781	4.0425855255126955	107	0.2675	100	4.506770610809326	4.02450927734375	3	0.03	True
feature_main_top5	7	0.01	400	1576.5019836425781	3.941254959106445	114	0.285	100	4.48804235458374	4.005780639648438	5	0.05	True
feature_main_top5	8	0.01	400	1538.1518020629883	3.845379505157471	120	0.3	100	4.4703216552734375	3.9880596923828127	3	0.03	True
feature_main_top5	9	0.01	400	1490.3537673950195	3.725884418487549	131	0.3275	100	4.45127010345459	3.969008483886719	3	0.03	True
feature_main_top5	10	0.01	400	1449.0165061950684	3.622541265487671	142	0.355	100	4.426723957061768	3.9444625854492186	4	0.04	True
feature_main_top5	11	0.01	400	1413.031608581543	3.5325790214538575	162	0.405	100	4.402522087097168	3.9202606201171877	5	0.05	True
feature_main_top5	12	0.01	400	1371.2163009643555	3.4280407524108885	171	0.4275	100	4.384682655334473	3.902420959472656	5	0.05	True
feature_main_top5	13	0.01	400	1332.8685455322266	3.3321713638305663	182	0.455	100	4.363983154296875	3.88172119140625	5	0.05	True
feature_main_top5	14	0.01	400	1303.158390045166	3.257895975112915	188	0.47	100	4.34358549118042	3.8613238525390625	6	0.06	True
feature_main_top5	15	0.01	400	1265.4848937988281	3.1637122344970705	204	0.51	100	4.3217692375183105	3.839508056640625	6	0.06	True
feature_main_top5	16	0.01	400	1224.3572616577148	3.060893154144287	223	0.5575	100	4.303164005279541	3.8209024047851563	6	0.06	True
feature_main_top5	17	0.01	400	1192.6634216308594	2.9816585540771485	232	0.58	100	4.27958869934082	3.797326965332031	6	0.06	True
feature_main_top5	18	0.01	400	1164.0369720458984	2.910092430114746	245	0.6125	100	4.253653526306152	3.7713922119140624	6	0.06	True
feature_main_top5	19	0.01	400	1122.993797302246	2.807484493255615	257	0.6425	100	4.232853889465332	3.7505926513671874	6	0.06	True
feature_main_top5	20	0.01	400	1093.5569763183594	2.7338924407958984	261	0.6525	100	4.216521739959717	3.7342596435546875	6	0.06	True
feature_main_top5	21	0.01	400	1059.5925064086914	2.6489812660217287	273	0.6825	100	4.19655179977417	3.7142898559570314	6	0.06	True
feature_main_top5	22	0.01	400	1027.106071472168	2.56776517868042	288	0.72	100	4.179769039154053	3.697507629394531	8	0.08	True
feature_main_top5	23	0.01	400	1000.8866996765137	2.5022167491912843	283	0.7075	100	4.158801555633545	3.6765399169921875	9	0.09	True
feature_main_top5	24	0.01	400	969.487720489502	2.423719301223755	297	0.7425	100	4.144328594207764	3.6620672607421874	8	0.08	True
feature_main_top5	25	0.01	400	938.7753868103027	2.346938467025757	301	0.7525	100	4.121395111083984	3.63913330078125	9	0.09	True
feature_main_top5	26	0.01	400	913.5857238769531	2.283964309692383	305	0.7625	100	4.10475492477417	3.622493896484375	9	0.09	True
feature_main_top5	27	0.01	400	886.2727088928223	2.2156817722320556	311	0.7775	100	4.08103609085083	3.5987744140625	10	0.1	True
feature_main_top5	28	0.01	400	857.231517791748	2.1430787944793703	314	0.785	100	4.0680365562438965	3.585775146484375	9	0.09	True
feature_main_top5	29	0.01	400	829.6806907653809	2.074201726913452	329	0.8225	100	4.052737712860107	3.570476379394531	10	0.1	True
feature_main_top5	30	0.01	400	809.2786293029785	2.0231965732574464	330	0.825	100	4.035665988922119	3.5534042358398437	9	0.09	True
feature_main_top5	31	0.01	400	788.0525283813477	1.970131320953369	335	0.8375	100	4.015920639038086	3.5336590576171876	10	0.1	True
feature_main_top5	32	0.01	400	761.7785606384277	1.9044464015960694	341	0.8525	100	3.995850086212158	3.5135882568359373	10	0.1	True
feature_main_top5	33	0.01	400	744.392707824707	1.8609817695617676	337	0.8425	100	3.9765355587005615	3.494273681640625	10	0.1	True
feature_main_top5	34	0.01	400	716.6167793273926	1.7915419483184813	347	0.8675	100	3.9544613361358643	3.47219970703125	10	0.1	True
feature_main_top5	35	0.01	400	702.6249923706055	1.7565624809265137	353	0.8825	100	3.9317219257354736	3.44946044921875	10	0.1	True
feature_main_top5	36	0.01	400	674.1884689331055	1.6854711723327638	350	0.875	100	3.9144692420959473	3.4322076416015626	11	0.11	True
feature_main_top5	37	0.01	400	655.664966583252	1.63916241645813	358	0.895	100	3.89623761177063	3.4139764404296873	12	0.12	True
feature_main_top5	38	0.01	400	636.5434303283691	1.5913585758209228	354	0.885	100	3.88887357711792	3.4066119384765625	12	0.12	True
feature_main_top5	39	0.01	400	621.794376373291	1.5544859409332275	360	0.9	100	3.8674659729003906	3.3852044677734376	12	0.12	True
feature_main_top5	40	0.01	400	600.7000503540039	1.5017501258850097	358	0.895	100	3.8518896102905273	3.3696282958984374	12	0.12	True
feature_main_top5	41	0.01	400	590.4754619598389	1.4761886548995973	359	0.8975	100	3.836721658706665	3.3544601440429687	13	0.13	True
feature_main_top5	42	0.01	400	575.3643493652344	1.438410873413086	354	0.885	100	3.8275768756866455	3.3453155517578126	11	0.11	True
feature_main_top5	43	0.01	400	558.2968902587891	1.3957422256469727	368	0.92	100	3.813795804977417	3.3315338134765624	13	0.13	True
feature_main_top5	44	0.01	400	545.5894813537598	1.3639737033843995	369	0.9225	100	3.8009748458862305	3.31871337890625	13	0.13	True
feature_main_top5	45	0.01	400	537.7976951599121	1.3444942378997802	360	0.9	100	3.789163827896118	3.3069024658203126	13	0.13	True
feature_main_top5	46	0.01	400	515.0613460540771	1.287653365135193	366	0.915	100	3.773418426513672	3.291156921386719	14	0.14	True
feature_main_top5	47	0.01	400	503.9210205078125	1.2598025512695312	371	0.9275	100	3.7595465183258057	3.277284851074219	14	0.14	True
feature_main_top5	48	0.01	400	499.8802680969238	1.2497006702423095	370	0.925	100	3.745847702026367	3.2635858154296873	15	0.15	True
feature_main_top5	49	0.01	400	483.92139625549316	1.209803490638733	373	0.9325	100	3.7377355098724365	3.2554736328125	15	0.15	True
feature_main_top5	50	0.01	400	471.7102508544922	1.1792756271362306	373	0.9325	100	3.7247984409332275	3.24253662109375	15	0.15	True
feature_main_top5	51	0.01	400	468.1885471343994	1.1704713678359986	375	0.9375	100	3.7106194496154785	3.228358154296875	15	0.15	True
feature_main_top5	52	0.01	400	460.2565498352051	1.1506413745880126	373	0.9325	100	3.712263822555542	3.230002136230469	14	0.14	False
feature_main_top5	53	0.01	400	453.76287841796875	1.1344071960449218	376	0.94	100	3.7008399963378906	3.2185784912109376	14	0.14	True
feature_main_top5	54	0.01	400	445.71179580688477	1.114279489517212	375	0.9375	100	3.6953282356262207	3.21306640625	15	0.15	True
feature_main_top5	55	0.01	400	434.4703788757324	1.086175947189331	379	0.9475	100	3.678798198699951	3.1965362548828127	15	0.15	True
feature_main_top5	56	0.01	400	422.7043762207031	1.0567609405517577	377	0.9425	100	3.676198720932007	3.193936767578125	15	0.15	True
feature_main_top5	57	0.01	400	420.876989364624	1.05219247341156	377	0.9425	100	3.6751904487609863	3.1929287719726562	16	0.16	True
feature_main_top5	58	0.01	400	410.6900339126587	1.0267250847816467	375	0.9375	100	3.663027763366699	3.1807666015625	16	0.16	True
feature_main_top5	59	0.01	400	406.91711807250977	1.0172927951812745	380	0.95	100	3.6424479484558105	3.160186462402344	17	0.17	True
feature_main_top5	60	0.01	400	402.29298400878906	1.0057324600219726	376	0.94	100	3.6453874111175537	3.1631259155273437	16	0.16	False
feature_main_top5	61	0.001	400	395.12543869018555	0.9878135967254639	377	0.9425	100	3.6466710567474365	3.1644091796875	15	0.15	False
feature_main_top5	62	0.001	400	392.0002746582031	0.9800006866455078	382	0.955	100	3.6506717205047607	3.1684100341796877	15	0.15	False
feature_main_top5	63	0.001	400	394.66223526000977	0.9866555881500244	378	0.945	100	3.6471900939941406	3.1649285888671876	16	0.16	False
feature_main_top5	64	0.001	400	396.5675411224365	0.9914188528060913	375	0.9375	100	3.6449711322784424	3.1627093505859376	17	0.17	False
feature_main_top5	65	0.001	400	391.65538597106934	0.9791384649276733	378	0.945	100	3.642322301864624	3.1600604248046875	16	0.16	True
feature_main_top5	66	0.001	400	393.9697723388672	0.984924430847168	374	0.935	100	3.648512601852417	3.166250915527344	16	0.16	False
feature_main_top5	67	0.001	400	395.1085891723633	0.9877714729309082	374	0.935	100	3.6415605545043945	3.159299011230469	16	0.16	True
feature_main_top5	68	0.001	400	388.9626770019531	0.9724066925048828	375	0.9375	100	3.632754325866699	3.1504925537109374	16	0.16	True
feature_main_top5	69	0.001	400	387.99489974975586	0.9699872493743896	383	0.9575	100	3.6303188800811768	3.1480572509765623	17	0.17	True
feature_main_top5	70	0.001	400	388.6104278564453	0.9715260696411133	378	0.945	100	3.6353628635406494	3.153100891113281	15	0.15	False
feature_main_top5	71	0.001	400	385.5379943847656	0.963844985961914	378	0.945	100	3.6314384937286377	3.1491769409179686	15	0.15	False
feature_main_top5	72	0.001	400	382.77107429504395	0.9569276857376099	380	0.95	100	3.6343705654144287	3.1521087646484376	15	0.15	False
feature_main_top5	73	0.001	400	388.36413192749023	0.9709103298187256	382	0.955	100	3.6340396404266357	3.1517779541015627	16	0.16	False
feature_main_top5	74	0.001	400	390.8144073486328	0.977036018371582	380	0.95	100	3.632509708404541	3.1502481079101563	16	0.16	False
feature_main_top5	75	0.001	400	388.4155464172363	0.9710388660430909	377	0.9425	100	3.634042263031006	3.151780700683594	16	0.16	False
feature_main_top5	76	0.001	400	385.6903705596924	0.964225926399231	380	0.95	100	3.635557174682617	3.153295593261719	16	0.16	False
feature_main_top5	77	0.001	400	388.49205017089844	0.9712301254272461	375	0.9375	100	3.63349986076355	3.1512384033203125	14	0.14	False
feature_main_top5	78	0.001	400	385.86246490478516	0.9646561622619629	379	0.9475	100	3.624986410140991	3.142724914550781	16	0.16	True
feature_main_top5	79	0.001	400	392.5621814727783	0.9814054536819458	380	0.95	100	3.6307835578918457	3.1485223388671875	15	0.15	False
feature_main_top5	80	0.001	400	384.85036849975586	0.9621259212493897	379	0.9475	100	3.6293437480926514	3.14708251953125	15	0.15	False
feature_main_top5	81	0.001	400	386.0383815765381	0.9650959539413452	375	0.9375	100	3.6410326957702637	3.1587710571289063	15	0.15	False
feature_main_top5	82	0.001	400	388.6141128540039	0.9715352821350097	379	0.9475	100	3.6333107948303223	3.1510488891601565	15	0.15	False
feature_main_top5	83	0.001	400	384.5201930999756	0.961300482749939	379	0.9475	100	3.6241238117218018	3.1418621826171873	16	0.16	True
feature_main_top5	84	0.001	400	379.1550521850586	0.9478876304626465	381	0.9525	100	3.62391996383667	3.1416583251953125	16	0.16	True
feature_main_top5	85	0.001	400	379.6843795776367	0.9492109489440917	380	0.95	100	3.6243093013763428	3.1420477294921874	17	0.17	False
feature_main_top5	86	0.001	400	382.75267601013184	0.9568816900253296	379	0.9475	100	3.618258237838745	3.1359967041015624	16	0.16	True
feature_main_top5	87	0.001	400	381.3431625366211	0.9533579063415527	383	0.9575	100	3.6188578605651855	3.136596374511719	16	0.16	False
feature_main_top5	88	0.001	400	383.2662830352783	0.9581657075881957	372	0.93	100	3.6189889907836914	3.136726989746094	16	0.16	False
feature_main_top5	89	0.001	400	379.92114067077637	0.9498028516769409	381	0.9525	100	3.6146435737609863	3.132381591796875	16	0.16	True
feature_main_top5	90	0.001	400	382.7643041610718	0.9569107604026794	374	0.935	100	3.612305164337158	3.1300433349609373	15	0.15	True
feature_main_top5	91	0.001	400	380.17678451538086	0.9504419612884522	382	0.955	100	3.613291025161743	3.1310296630859376	16	0.16	False
feature_main_top5	92	0.001	400	382.02356338500977	0.9550589084625244	378	0.945	100	3.614434242248535	3.1321728515625	16	0.16	False
feature_main_top5	93	0.001	400	380.58532333374023	0.9514633083343506	381	0.9525	100	3.612952709197998	3.1306915283203125	16	0.16	False
feature_main_top5	94	0.001	400	378.16928482055664	0.9454232120513916	381	0.9525	100	3.6108272075653076	3.128565673828125	15	0.15	True
feature_main_top5	95	0.001	400	376.22723388671875	0.9405680847167969	379	0.9475	100	3.613377809524536	3.1311163330078124	15	0.15	False
feature_main_top5	96	0.001	400	376.8468551635742	0.9421171379089356	380	0.95	100	3.622791290283203	3.1405300903320312	15	0.15	False
feature_main_top5	97	0.001	400	371.7628574371338	0.9294071435928345	377	0.9425	100	3.6253743171691895	3.14311279296875	15	0.15	False
feature_main_top5	98	0.001	400	372.88371658325195	0.9322092914581299	377	0.9425	100	3.620323419570923	3.1380615234375	16	0.16	False
feature_main_top5	99	0.001	400	374.76065254211426	0.9369016313552856	378	0.945	100	3.619169235229492	3.136907958984375	15	0.15	False
feature_main_top5	100	0.001	400	374.72119998931885	0.9368029999732971	385	0.9625	100	3.6157872676849365	3.133525695800781	14	0.14	False
feature_joint_top5	1	0.01	400	1938.960433959961	4.847401084899903	11	0.0275	100	4.962490558624268	4.480228881835938	0	0.0	True
feature_joint_top5	2	0.01	400	1563.0750732421875	3.9076876831054688	68	0.17	100	4.653125286102295	4.170863647460937	5	0.05	True
feature_joint_top5	3	0.01	400	1265.990592956543	3.1649764823913573	157	0.3925	100	4.484907150268555	4.002645263671875	6	0.06	True
feature_joint_top5	4	0.01	400	1065.823257446289	2.664558143615723	237	0.5925	100	4.3729963302612305	3.89073486328125	7	0.07	True
feature_joint_top5	5	0.01	400	874.2971572875977	2.185742893218994	285	0.7125	100	4.257202625274658	3.7749407958984373	9	0.09	True
feature_joint_top5	6	0.01	400	735.7656402587891	1.8394141006469726	318	0.795	100	4.159935474395752	3.6776739501953126	8	0.08	True
