seed	case	epoch	learning_rate	query_count	query_loss_sum	query_loss	query_match_count	query_match	validation_count	validation_loss	validation_kl	validation_match_count	validation_match	is_best
43	lambda_025	1	0.01	400	1909.102035522461	4.772755088806153	11	0.0275	100	4.564674377441406	4.038136596679688	2	0.02	True
43	lambda_025	2	0.01	400	1256.551414489746	3.1413785362243654	151	0.3775	100	4.434793472290039	3.908255615234375	7	0.07	True
43	lambda_025	3	0.01	400	907.3884658813477	2.268471164703369	246	0.615	100	4.251403331756592	3.7248654174804687	12	0.12	True
43	lambda_025	4	0.01	400	683.1068687438965	1.7077671718597411	319	0.7975	100	4.07403564453125	3.54749755859375	13	0.13	True
43	lambda_025	5	0.01	400	538.8992118835449	1.3472480297088623	355	0.8875	100	3.9925169944763184	3.46597900390625	18	0.18	True
43	lambda_025	6	0.01	400	456.0179214477539	1.1400448036193849	367	0.9175	100	3.8966169357299805	3.3700790405273438	17	0.17	True
43	lambda_025	7	0.01	400	409.91936111450195	1.024798402786255	378	0.945	100	3.9320881366729736	3.405550231933594	14	0.14	False
43	lambda_025	8	0.01	400	373.22354316711426	0.9330588579177856	380	0.95	100	3.9203014373779297	3.393763427734375	15	0.15	False
43	lambda_025	9	0.01	400	360.52404022216797	0.9013101005554199	384	0.96	100	3.8757052421569824	3.34916748046875	18	0.18	True
43	lambda_025	10	0.01	400	348.4850730895996	0.871212682723999	378	0.945	100	3.9023492336273193	3.3758111572265626	19	0.19	False
43	lambda_025	11	0.01	400	333.47801971435547	0.8336950492858887	386	0.965	100	3.8854143619537354	3.358876953125	15	0.15	False
43	lambda_025	12	0.01	400	327.48349952697754	0.8187087488174438	382	0.955	100	3.8732738494873047	3.34673583984375	16	0.16	True
43	lambda_025	13	0.01	400	312.6418266296387	0.7816045665740967	389	0.9725	100	3.8849809169769287	3.3584423828125	14	0.14	False
43	lambda_025	14	0.01	400	307.6718635559082	0.7691796588897705	386	0.965	100	3.877901554107666	3.351363525390625	15	0.15	False
43	lambda_025	15	0.01	400	301.60021591186523	0.7540005397796631	388	0.97	100	3.8558661937713623	3.32932861328125	16	0.16	True
43	lambda_025	16	0.01	400	298.19428730010986	0.7454857182502747	383	0.9575	100	3.865419626235962	3.338881530761719	15	0.15	False
43	lambda_025	17	0.01	400	295.32456398010254	0.7383114099502563	388	0.97	100	3.8645567893981934	3.338018798828125	15	0.15	False
43	lambda_025	18	0.01	400	296.55370330810547	0.7413842582702637	385	0.9625	100	3.876028299331665	3.349490051269531	16	0.16	False
43	lambda_025	19	0.01	400	292.6700668334961	0.7316751670837403	384	0.96	100	3.800884962081909	3.274346923828125	16	0.16	True
43	lambda_025	20	0.01	400	295.0606441497803	0.7376516103744507	384	0.96	100	3.7883338928222656	3.261795959472656	19	0.19	True
43	lambda_025	21	0.01	400	284.2194118499756	0.710548529624939	387	0.9675	100	3.8031413555145264	3.2766033935546877	18	0.18	False
43	lambda_025	22	0.01	400	282.45770740509033	0.7061442685127258	385	0.9625	100	3.8062400817871094	3.2797021484375	17	0.17	False
43	lambda_025	23	0.01	400	283.12184047698975	0.7078046011924743	386	0.965	100	3.810694456100464	3.284156494140625	18	0.18	False
43	lambda_025	24	0.01	400	279.57016372680664	0.6989254093170166	387	0.9675	100	3.8219311237335205	3.29539306640625	16	0.16	False
43	lambda_025	25	0.01	400	279.89673614501953	0.6997418403625488	383	0.9575	100	3.847666025161743	3.321127624511719	16	0.16	False
43	lambda_025	26	0.01	400	280.532262802124	0.70133065700531	385	0.9625	100	3.8153088092803955	3.288770751953125	18	0.18	False
43	lambda_025	27	0.01	400	277.4295196533203	0.6935737991333008	383	0.9575	100	3.8446996212005615	3.31816162109375	16	0.16	False
43	lambda_025	28	0.01	400	273.64173889160156	0.6841043472290039	387	0.9675	100	3.827723264694214	3.3011849975585936	17	0.17	False
43	lambda_025	29	0.01	400	270.6821632385254	0.6767054080963135	387	0.9675	100	3.7979631423950195	3.2714248657226563	17	0.17	False
43	lambda_025	30	0.01	400	274.3734436035156	0.6859336090087891	382	0.955	100	3.8278331756591797	3.301295166015625	18	0.18	False
43	lambda_025	31	0.01	400	269.6017036437988	0.674004259109497	389	0.9725	100	3.795083522796631	3.2685455322265624	14	0.14	False
43	lambda_025	32	0.01	400	269.6963138580322	0.6742407846450805	388	0.97	100	3.7645061016082764	3.237967834472656	19	0.19	True
43	lambda_025	33	0.01	400	269.5347957611084	0.673836989402771	383	0.9575	100	3.761117696762085	3.234579772949219	20	0.2	True
43	lambda_025	34	0.01	400	269.2670040130615	0.6731675100326538	382	0.955	100	3.746039867401123	3.219501953125	19	0.19	True
43	lambda_025	35	0.01	400	269.3819122314453	0.6734547805786133	388	0.97	100	3.781162738800049	3.2546246337890623	20	0.2	False
43	lambda_025	36	0.01	400	265.53628730773926	0.6638407182693481	389	0.9725	100	3.790370464324951	3.2638323974609373	18	0.18	False
43	lambda_025	37	0.01	400	266.9211673736572	0.667302918434143	382	0.955	100	3.74550199508667	3.2189642333984376	15	0.15	True
43	lambda_025	38	0.01	400	266.48906898498535	0.6662226724624634	386	0.965	100	3.7393898963928223	3.212851867675781	16	0.16	True
43	lambda_025	39	0.01	400	260.61039543151855	0.6515259885787964	386	0.965	100	3.7617180347442627	3.2351800537109376	18	0.18	False
43	lambda_025	40	0.01	400	264.7892532348633	0.6619731330871582	384	0.96	100	3.7749688625335693	3.2484307861328126	17	0.17	False
43	lambda_025	41	0.01	400	263.16604804992676	0.6579151201248169	384	0.96	100	3.780489683151245	3.2539520263671875	16	0.16	False
43	lambda_025	42	0.01	400	258.7256507873535	0.6468141269683838	383	0.9575	100	3.768449306488037	3.2419113159179687	18	0.18	False
43	lambda_025	43	0.01	400	259.4705467224121	0.6486763668060302	387	0.9675	100	3.7820799350738525	3.2555419921875	16	0.16	False
43	lambda_025	44	0.01	400	257.61581897735596	0.6440395474433899	384	0.96	100	3.7681679725646973	3.2416302490234377	17	0.17	False
43	lambda_025	45	0.01	400	256.09300231933594	0.6402325057983398	385	0.9625	100	3.7876484394073486	3.2611102294921874	17	0.17	False
43	lambda_025	46	0.01	400	257.85401821136475	0.6446350455284119	384	0.96	100	3.787527322769165	3.2609893798828127	19	0.19	False
43	lambda_025	47	0.01	400	255.33595943450928	0.6383398985862732	394	0.985	100	3.7676751613616943	3.2411370849609376	17	0.17	False
43	lambda_025	48	0.01	400	260.2129240036011	0.6505323100090027	380	0.95	100	3.7600514888763428	3.2335134887695314	20	0.2	False
43	lambda_025	49	0.01	400	257.99174880981445	0.6449793720245361	381	0.9525	100	3.754328489303589	3.22779052734375	18	0.18	False
43	lambda_025	50	0.01	400	256.01403427124023	0.6400350856781006	387	0.9675	100	3.751581907272339	3.2250439453125	19	0.19	False
43	lambda_025	51	0.01	400	253.95042991638184	0.6348760747909545	389	0.9725	100	3.7037456035614014	3.1772076416015627	21	0.21	True
43	lambda_025	52	0.01	400	254.61045789718628	0.6365261447429656	390	0.975	100	3.6945366859436035	3.167998962402344	21	0.21	True
43	lambda_025	53	0.01	400	253.62724494934082	0.634068112373352	385	0.9625	100	3.696239471435547	3.1697018432617186	23	0.23	False
43	lambda_025	54	0.01	400	254.3694896697998	0.6359237241744995	390	0.975	100	3.7258989810943604	3.1993609619140626	21	0.21	False
43	lambda_025	55	0.01	400	250.80039405822754	0.6270009851455689	386	0.965	100	3.722315788269043	3.195777587890625	20	0.2	False
43	lambda_025	56	0.01	400	252.13710403442383	0.6303427600860596	383	0.9575	100	3.7333362102508545	3.206798095703125	20	0.2	False
43	lambda_025	57	0.01	400	256.5585403442383	0.6413963508605957	387	0.9675	100	3.768463134765625	3.241925048828125	17	0.17	False
43	lambda_025	58	0.01	400	254.42097568511963	0.6360524392127991	387	0.9675	100	3.7989964485168457	3.27245849609375	16	0.16	False
43	lambda_025	59	0.01	400	251.4027338027954	0.6285068345069885	388	0.97	100	3.7847394943237305	3.2582015991210938	17	0.17	False
